# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	533772	534812	-							AOBCEHNH_RS03740	1041		old_locus_tag=JKKLCJKK_00518,OJIJPFFD_RS03710
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	533772	534812	-	WP_152063210.1	WP_152063210.1		GDP-mannose 4,6-dehydratase			AOBCEHNH_RS03740	1041	346	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	534840	535220	-							AOBCEHNH_RS03745	381		old_locus_tag=JKKLCJKK_00519,OJIJPFFD_RS03715
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	534840	535220	-	WP_193221168.1	WP_193221168.1		serine acetyltransferase			AOBCEHNH_RS03745	381	126	
gene	pseudogene	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	535600	535713	-							AOBCEHNH_RS08025	114		partial;pseudo
CDS	without_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	535600	535713	-				hypothetical protein			AOBCEHNH_RS08025	114		partial;pseudo
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	536359	537183	-							AOBCEHNH_RS03755	825		old_locus_tag=JKKLCJKK_00521,OJIJPFFD_RS03725
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	536359	537183	-	WP_152063213.1	WP_152063213.1		NAD(P)-dependent oxidoreductase			AOBCEHNH_RS03755	825	274	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	537247	537855	-					rfbC		AOBCEHNH_RS03760	609		old_locus_tag=JKKLCJKK_00522,OJIJPFFD_RS03730
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	537247	537855	-	WP_226803224.1	WP_226803224.1		dTDP-4-dehydrorhamnose 3,5-epimerase	rfbC		AOBCEHNH_RS03760	609	202	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	537878	538897	-					rfbB		AOBCEHNH_RS03765	1020		old_locus_tag=JKKLCJKK_00523,OJIJPFFD_RS03735
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	537878	538897	-	WP_152063215.1	WP_152063215.1		dTDP-glucose 4,6-dehydratase	rfbB		AOBCEHNH_RS03765	1020	339	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	538901	539788	-					rfbA		AOBCEHNH_RS03770	888		old_locus_tag=JKKLCJKK_00524,OJIJPFFD_RS03740
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	538901	539788	-	WP_152063216.1	WP_152063216.1		glucose-1-phosphate thymidylyltransferase RfbA	rfbA		AOBCEHNH_RS03770	888	295	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	539935	541377	-							AOBCEHNH_RS03775	1443		old_locus_tag=JKKLCJKK_00525,OJIJPFFD_RS03745
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	539935	541377	-	WP_152063217.1	WP_152063217.1		oligosaccharide flippase family protein			AOBCEHNH_RS03775	1443	480	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	541397	542314	-							AOBCEHNH_RS03780	918		old_locus_tag=JKKLCJKK_00526,OJIJPFFD_RS03750
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	541397	542314	-	WP_152063218.1	WP_152063218.1		hypothetical protein			AOBCEHNH_RS03780	918	305	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	542296	543609	-							AOBCEHNH_RS03785	1314		old_locus_tag=JKKLCJKK_00527,OJIJPFFD_RS03755
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	542296	543609	-	WP_152063219.1	WP_152063219.1		O-antigen ligase family protein			AOBCEHNH_RS03785	1314	437	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	543606	544697	-							AOBCEHNH_RS03790	1092		old_locus_tag=JKKLCJKK_00528,OJIJPFFD_RS03760
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	543606	544697	-	WP_152063220.1	WP_152063220.1		glycosyltransferase			AOBCEHNH_RS03790	1092	363	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	544722	545735	-							AOBCEHNH_RS03795	1014		old_locus_tag=JKKLCJKK_00529,OJIJPFFD_RS03765
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	544722	545735	-	WP_152063221.1	WP_152063221.1		capsular polysaccharide synthesis protein			AOBCEHNH_RS03795	1014	337	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	545728	547011	-							AOBCEHNH_RS03800	1284		old_locus_tag=JKKLCJKK_00530,OJIJPFFD_RS03770
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	545728	547011	-	WP_152063222.1	WP_152063222.1		glycosyltransferase family 4 protein			AOBCEHNH_RS03800	1284	427	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	547008	548120	-							AOBCEHNH_RS03805	1113		old_locus_tag=JKKLCJKK_00531,OJIJPFFD_RS03775
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	547008	548120	-	WP_152063223.1	WP_152063223.1		glycosyltransferase family 4 protein			AOBCEHNH_RS03805	1113	370	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	548144	548911	-							AOBCEHNH_RS03810	768		old_locus_tag=JKKLCJKK_00532,OJIJPFFD_RS03780
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	548144	548911	-	WP_226803226.1	WP_226803226.1		sugar transferase			AOBCEHNH_RS03810	768	255	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	548968	549501	-							AOBCEHNH_RS03815	534		old_locus_tag=OJIJPFFD_RS03785
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	548968	549501	-	WP_193221169.1	WP_193221169.1		hypothetical protein			AOBCEHNH_RS03815	534	177	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	549757	550992	-							AOBCEHNH_RS03820	1236		old_locus_tag=JKKLCJKK_00533,OJIJPFFD_RS03790
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	549757	550992	-	WP_152063225.1	WP_152063225.1		LCP family protein			AOBCEHNH_RS03820	1236	411	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	550992	551624	-							AOBCEHNH_RS03825	633		old_locus_tag=JKKLCJKK_00534,OJIJPFFD_RS03795
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	550992	551624	-	WP_226803228.1	WP_226803228.1		class B sortase			AOBCEHNH_RS03825	633	210	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	551906	552499	-							AOBCEHNH_RS03830	594		old_locus_tag=JKKLCJKK_00535,OJIJPFFD_RS03800
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	551906	552499	-	WP_152063227.1	WP_152063227.1		hypothetical protein			AOBCEHNH_RS03830	594	197	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	552652	553308	-							AOBCEHNH_RS03835	657		old_locus_tag=JKKLCJKK_00536,OJIJPFFD_RS03805
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	552652	553308	-	WP_152063228.1	WP_152063228.1		phosphoesterase			AOBCEHNH_RS03835	657	218	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	553380	554318	-							AOBCEHNH_RS03840	939		old_locus_tag=JKKLCJKK_00537,OJIJPFFD_RS03810
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	553380	554318	-	WP_152063229.1	WP_152063229.1		CpsD/CapB family tyrosine-protein kinase			AOBCEHNH_RS03840	939	312	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	554321	554977	-							AOBCEHNH_RS03845	657		old_locus_tag=JKKLCJKK_00538,OJIJPFFD_RS03815
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	554321	554977	-	WP_152063230.1	WP_152063230.1		lipopolysaccharide biosynthesis protein			AOBCEHNH_RS03845	657	218	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	555124	555870	-					recO		AOBCEHNH_RS03850	747		old_locus_tag=JKKLCJKK_00539,OJIJPFFD_RS03820
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	555124	555870	-	WP_152063231.1	WP_152063231.1		DNA repair protein RecO	recO		AOBCEHNH_RS03850	747	248	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	556020	557042	-					era		AOBCEHNH_RS03855	1023		old_locus_tag=JKKLCJKK_00540,OJIJPFFD_RS03825
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	556020	557042	-	WP_152063232.1	WP_152063232.1		GTPase Era	era		AOBCEHNH_RS03855	1023	340	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	557181	557570	-							AOBCEHNH_RS03860	390		old_locus_tag=JKKLCJKK_00541,OJIJPFFD_RS03830
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	557181	557570	-	WP_152063233.1	WP_152063233.1		diacylglycerol kinase family protein			AOBCEHNH_RS03860	390	129	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	557579	558088	-					ybeY		AOBCEHNH_RS03865	510		old_locus_tag=JKKLCJKK_00542,OJIJPFFD_RS03835
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	557579	558088	-	WP_152063234.1	WP_152063234.1		rRNA maturation RNase YbeY	ybeY		AOBCEHNH_RS03865	510	169	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	558069	559139	-							AOBCEHNH_RS03870	1071		old_locus_tag=JKKLCJKK_00543,OJIJPFFD_RS03840
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	558069	559139	-	WP_152063235.1	WP_152063235.1		PhoH family protein			AOBCEHNH_RS03870	1071	356	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	559136	560419	-							AOBCEHNH_RS03875	1284		old_locus_tag=JKKLCJKK_00544,OJIJPFFD_RS03845
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	559136	560419	-	WP_152063236.1	WP_152063236.1		MiaB/RimO family radical SAM methylthiotransferase			AOBCEHNH_RS03875	1284	427	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	560432	561595	-					dnaJ		AOBCEHNH_RS03880	1164		old_locus_tag=JKKLCJKK_00545,OJIJPFFD_RS03850
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	560432	561595	-	WP_152063237.1	WP_152063237.1		molecular chaperone DnaJ	dnaJ		AOBCEHNH_RS03880	1164	387	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	561808	562911	-							AOBCEHNH_RS03885	1104		old_locus_tag=JKKLCJKK_00546,OJIJPFFD_RS03855
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	561808	562911	-	WP_193221170.1	WP_193221170.1		DnaJ domain-containing protein			AOBCEHNH_RS03885	1104	367	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	563125	563595	-							AOBCEHNH_RS03890	471		old_locus_tag=JKKLCJKK_00547,OJIJPFFD_RS03860
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	563125	563595	-	WP_152063238.1	WP_152063238.1		dCMP deaminase family protein			AOBCEHNH_RS03890	471	156	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	563681	564877	-					hemW		AOBCEHNH_RS03895	1197		old_locus_tag=JKKLCJKK_00548,OJIJPFFD_RS03865
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	563681	564877	-	WP_226803230.1	WP_226803230.1		radical SAM family heme chaperone HemW	hemW		AOBCEHNH_RS03895	1197	398	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	565142	566134	-					dusB		AOBCEHNH_RS03900	993		old_locus_tag=JKKLCJKK_00549,OJIJPFFD_RS03870
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	565142	566134	-	WP_193221171.1	WP_193221171.1		tRNA dihydrouridine synthase DusB	dusB		AOBCEHNH_RS03900	993	330	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	566131	567939	-					lepA		AOBCEHNH_RS03905	1809		old_locus_tag=JKKLCJKK_00550,OJIJPFFD_RS03875
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	566131	567939	-	WP_152063240.1	WP_152063240.1		translation elongation factor 4	lepA		AOBCEHNH_RS03905	1809	602	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	568268	569902	-					recN		AOBCEHNH_RS03910	1635		old_locus_tag=JKKLCJKK_00551,OJIJPFFD_RS03880
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	568268	569902	-	WP_152063241.1	WP_152063241.1		DNA repair protein RecN	recN		AOBCEHNH_RS03910	1635	544	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	569892	570752	-							AOBCEHNH_RS03915	861		old_locus_tag=JKKLCJKK_00552,OJIJPFFD_RS03885
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	569892	570752	-	WP_152063242.1	WP_152063242.1		NAD(+)/NADH kinase			AOBCEHNH_RS03915	861	286	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	570749	571564	-							AOBCEHNH_RS03920	816		old_locus_tag=JKKLCJKK_00553,OJIJPFFD_RS03890
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	570749	571564	-	WP_118271253.1	WP_118271253.1		TlyA family RNA methyltransferase			AOBCEHNH_RS03920	816	271	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	571577	571840	-							AOBCEHNH_RS03925	264		old_locus_tag=JKKLCJKK_00554,OJIJPFFD_RS03895
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	571577	571840	-	WP_152063243.1	WP_152063243.1		exodeoxyribonuclease VII small subunit			AOBCEHNH_RS03925	264	87	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	571844	572494	-					nusB		AOBCEHNH_RS03930	651		old_locus_tag=JKKLCJKK_00555,OJIJPFFD_RS03900
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	571844	572494	-	WP_006722507.1	WP_006722507.1		transcription antitermination factor NusB	nusB		AOBCEHNH_RS03930	651	216	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	572498	572857	-							AOBCEHNH_RS03935	360		old_locus_tag=JKKLCJKK_00556,OJIJPFFD_RS03905
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	572498	572857	-	WP_118103422.1	WP_118103422.1		Asp23/Gls24 family envelope stress response protein			AOBCEHNH_RS03935	360	119	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	572930	573493	-					efp		AOBCEHNH_RS03940	564		old_locus_tag=JKKLCJKK_00557,OJIJPFFD_RS03910
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	572930	573493	-	WP_006722505.1	WP_006722505.1		elongation factor P	efp		AOBCEHNH_RS03940	564	187	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	573547	574677	-							AOBCEHNH_RS03945	1131		old_locus_tag=JKKLCJKK_00558,OJIJPFFD_RS03915
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	573547	574677	-	WP_152063244.1	WP_152063244.1		Xaa-Pro peptidase family protein			AOBCEHNH_RS03945	1131	376	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	574714	575805	-							AOBCEHNH_RS03950	1092		old_locus_tag=JKKLCJKK_00559,OJIJPFFD_RS03920
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	574714	575805	-	WP_152063245.1	WP_152063245.1		hypothetical protein			AOBCEHNH_RS03950	1092	363	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	575802	576335	-							AOBCEHNH_RS03955	534		old_locus_tag=JKKLCJKK_00560,OJIJPFFD_RS03925
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	575802	576335	-	WP_006722502.1	WP_006722502.1		hypothetical protein			AOBCEHNH_RS03955	534	177	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	576343	576840	-							AOBCEHNH_RS03960	498		old_locus_tag=JKKLCJKK_00561,OJIJPFFD_RS03930
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	576343	576840	-	WP_152063246.1	WP_152063246.1		YqeG family HAD IIIA-type phosphatase			AOBCEHNH_RS03960	498	165	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	576846	578129	-					mltG		AOBCEHNH_RS03965	1284		old_locus_tag=JKKLCJKK_00562,OJIJPFFD_RS03935
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	576846	578129	-	WP_226803232.1	WP_226803232.1		endolytic transglycosylase MltG	mltG		AOBCEHNH_RS03965	1284	427	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	578122	578550	-					ruvX		AOBCEHNH_RS03970	429		old_locus_tag=JKKLCJKK_00563,OJIJPFFD_RS03940
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	578122	578550	-	WP_006722499.1	WP_006722499.1		Holliday junction resolvase RuvX	ruvX		AOBCEHNH_RS03970	429	142	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	578572	581226	-					alaS		AOBCEHNH_RS03975	2655		old_locus_tag=JKKLCJKK_00564,OJIJPFFD_RS03945
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	578572	581226	-	WP_152063247.1	WP_152063247.1		alanine--tRNA ligase	alaS		AOBCEHNH_RS03975	2655	884	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	581297	582664	-							AOBCEHNH_RS03980	1368		old_locus_tag=JKKLCJKK_00565,OJIJPFFD_RS03950
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	581297	582664	-	WP_118271260.1	WP_118271260.1		AI-2E family transporter			AOBCEHNH_RS03980	1368	455	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	582716	583501	-							AOBCEHNH_RS03985	786		old_locus_tag=JKKLCJKK_00566,OJIJPFFD_RS03955
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	582716	583501	-	WP_152063248.1	WP_152063248.1		RNA polymerase sigma factor SigF			AOBCEHNH_RS03985	786	261	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	583491	583877	-							AOBCEHNH_RS03990	387		old_locus_tag=JKKLCJKK_00567,OJIJPFFD_RS03960
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	583491	583877	-	WP_118103440.1	WP_118103440.1		ATP-binding protein			AOBCEHNH_RS03990	387	128	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	583870	584433	-							AOBCEHNH_RS03995	564		old_locus_tag=JKKLCJKK_00568,OJIJPFFD_RS03965
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	583870	584433	-	WP_152063249.1	WP_152063249.1		hypothetical protein			AOBCEHNH_RS03995	564	187	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	584514	585839	-							AOBCEHNH_RS04000	1326		old_locus_tag=JKKLCJKK_00569,OJIJPFFD_RS03970
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	584514	585839	-	WP_152063250.1	WP_152063250.1		replication-associated recombination protein A			AOBCEHNH_RS04000	1326	441	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	585915	587153	-							AOBCEHNH_RS04005	1239		old_locus_tag=JKKLCJKK_00570,OJIJPFFD_RS03975
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	585915	587153	-	WP_006722492.1	WP_006722492.1		HD domain-containing protein			AOBCEHNH_RS04005	1239	412	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	587225	587683	-							AOBCEHNH_RS04010	459		old_locus_tag=JKKLCJKK_00571,OJIJPFFD_RS03980
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	587225	587683	-	WP_193221173.1	WP_193221173.1		prepilin peptidase			AOBCEHNH_RS04010	459	152	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	587744	588097	+							AOBCEHNH_RS04015	354		old_locus_tag=JKKLCJKK_00572,OJIJPFFD_RS03985
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	587744	588097	+	WP_152063252.1	WP_152063252.1		hypothetical protein			AOBCEHNH_RS04015	354	117	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	588164	589438	-							AOBCEHNH_RS04020	1275		old_locus_tag=JKKLCJKK_00573,OJIJPFFD_RS03990
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	588164	589438	-	WP_006722489.1	WP_006722489.1		glycosyltransferase family 2 protein			AOBCEHNH_RS04020	1275	424	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	589571	590587	-							AOBCEHNH_RS04025	1017		old_locus_tag=JKKLCJKK_00574,OJIJPFFD_RS03995
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	589571	590587	-	WP_152063253.1	WP_152063253.1		RluA family pseudouridine synthase			AOBCEHNH_RS04025	1017	338	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	590587	591258	-					lspA		AOBCEHNH_RS04030	672		old_locus_tag=JKKLCJKK_00575,OJIJPFFD_RS04000
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	590587	591258	-	WP_226803234.1	WP_226803234.1		signal peptidase II	lspA		AOBCEHNH_RS04030	672	223	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	591348	594176	-					ileS		AOBCEHNH_RS04035	2829		old_locus_tag=JKKLCJKK_00576,OJIJPFFD_RS04005
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	591348	594176	-	WP_152063255.1	WP_152063255.1		isoleucine--tRNA ligase	ileS		AOBCEHNH_RS04035	2829	942	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	594687	595124	-							AOBCEHNH_RS04040	438		old_locus_tag=JKKLCJKK_00577,OJIJPFFD_RS04010
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	594687	595124	-	WP_152063256.1	WP_152063256.1		DUF523 domain-containing protein			AOBCEHNH_RS04040	438	145	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	595194	595454	-					rpsT		AOBCEHNH_RS04045	261		old_locus_tag=JKKLCJKK_00578,OJIJPFFD_RS04015
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	595194	595454	-	WP_118271272.1	WP_118271272.1		30S ribosomal protein S20	rpsT		AOBCEHNH_RS04045	261	86	
gene	protein_coding	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	595643	596614	-					holA		AOBCEHNH_RS04050	972		old_locus_tag=JKKLCJKK_00579,OJIJPFFD_RS04020
CDS	with_protein	GCF_902501455.1	Primary Assembly	unplaced scaffold		NZ_CABWIC010000007.1	595643	596614	-	WP_152063257.1	WP_152063257.1		DNA polymerase III subunit delta	holA		AOBCEHNH_RS04050	972	323	
