# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1118489	1120588	+	WP_161566605.1	WP_161566605.1		Na+/H+ antiporter			ET524_RS04665	2100	699	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1120593	1121228	+							ET524_RS04670	636		old_locus_tag=ET524_04675
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1120593	1121228	+	WP_129423652.1	WP_129423652.1		YigZ family protein			ET524_RS04670	636	211	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1121347	1123080	-							ET524_RS04675	1734		old_locus_tag=ET524_04680
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1121347	1123080	-	WP_201738669.1	WP_201738669.1		LuxR C-terminal-related transcriptional regulator			ET524_RS04675	1734	577	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1123432	1124091	+							ET524_RS04680	660		old_locus_tag=ET524_04685
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1123432	1124091	+	WP_129423654.1	WP_129423654.1		iron-sulfur cluster assembly scaffold protein			ET524_RS04680	660	219	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1124088	1125314	+							ET524_RS04685	1227		old_locus_tag=ET524_04690
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1124088	1125314	+	WP_129423656.1	WP_129423656.1		hypothetical protein			ET524_RS04685	1227	408	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1125493	1127631	-							ET524_RS04690	2139		old_locus_tag=ET524_04695
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1125493	1127631	-	WP_129423658.1	WP_129423658.1		aldehyde ferredoxin oxidoreductase			ET524_RS04690	2139	712	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1128017	1128706	+							ET524_RS04695	690		old_locus_tag=ET524_04700
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1128017	1128706	+	WP_042432432.1	WP_042432432.1		ferredoxin-like protein			ET524_RS04695	690	229	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1128816	1129508	+							ET524_RS04700	693		old_locus_tag=ET524_04705
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1128816	1129508	+	WP_129423660.1	WP_129423660.1		molecular chaperone TorD family protein			ET524_RS04700	693	230	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1129568	1131772	+							ET524_RS04705	2205		old_locus_tag=ET524_04710
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1129568	1131772	+	WP_129423662.1	WP_129423662.1		molybdopterin-dependent oxidoreductase			ET524_RS04705	2205	734	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1131776	1132318	+							ET524_RS04710	543		old_locus_tag=ET524_04715
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1131776	1132318	+	WP_042432438.1	WP_042432438.1		4Fe-4S dicluster domain-containing protein			ET524_RS04710	543	180	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1132326	1133222	+					nrfD		ET524_RS04715	897		old_locus_tag=ET524_04720
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1132326	1133222	+	WP_129423664.1	WP_129423664.1		polysulfide reductase NrfD	nrfD		ET524_RS04715	897	298	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1134232	1134483	+							ET524_RS04720	252		old_locus_tag=ET524_04725
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1134232	1134483	+	WP_129423666.1	WP_129423666.1		hypothetical protein			ET524_RS04720	252	83	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1134687	1135202	+							ET524_RS04725	516		old_locus_tag=ET524_04730
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1134687	1135202	+	WP_129423668.1	WP_129423668.1		ferritin			ET524_RS04725	516	171	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1135540	1136274	-							ET524_RS11920	735		
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1135540	1136274	-	WP_236648252.1	WP_236648252.1		hypothetical protein			ET524_RS11920	735	244	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1136649	1137704	+							ET524_RS04735	1056		old_locus_tag=ET524_04740
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1136649	1137704	+	WP_129423670.1	WP_129423670.1		tyrosine-type recombinase/integrase			ET524_RS04735	1056	351	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1137772	1139646	-							ET524_RS04740	1875		old_locus_tag=ET524_04745
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1137772	1139646	-	WP_129423672.1	WP_129423672.1		hypothetical protein			ET524_RS04740	1875	624	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1139927	1140175	+							ET524_RS04745	249		old_locus_tag=ET524_04750
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1139927	1140175	+	WP_129423674.1	WP_129423674.1		hypothetical protein			ET524_RS04745	249	82	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1140162	1140386	+							ET524_RS04750	225		old_locus_tag=ET524_04755
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1140162	1140386	+	WP_129423676.1	WP_129423676.1		hypothetical protein			ET524_RS04750	225	74	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1140379	1141371	+							ET524_RS04755	993		old_locus_tag=ET524_04760
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1140379	1141371	+	WP_161566606.1	WP_161566606.1		AAA family ATPase			ET524_RS04755	993	330	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1141361	1141711	+							ET524_RS04760	351		old_locus_tag=ET524_04765
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1141361	1141711	+	WP_129423680.1	WP_129423680.1		DUF1778 domain-containing protein			ET524_RS04760	351	116	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1141730	1143694	+							ET524_RS04765	1965		old_locus_tag=ET524_04770
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1141730	1143694	+	WP_129423682.1	WP_129423682.1		type IV secretory system conjugative DNA transfer family protein			ET524_RS04765	1965	654	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1143697	1144581	+							ET524_RS04770	885		old_locus_tag=ET524_04775
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1143697	1144581	+	WP_129423684.1	WP_129423684.1		relaxase/mobilization nuclease domain-containing protein			ET524_RS04770	885	294	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1145531	1146610	+							ET524_RS04775	1080		old_locus_tag=ET524_04780
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1145531	1146610	+	WP_129423106.1	WP_129423106.1		tyrosine-type recombinase/integrase			ET524_RS04775	1080	359	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1146595	1148019	+							ET524_RS04780	1425		old_locus_tag=ET524_04785
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1146595	1148019	+	WP_129423105.1	WP_129423105.1		site-specific integrase			ET524_RS04780	1425	474	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1148020	1149519	+							ET524_RS04785	1500		old_locus_tag=ET524_04790
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1148020	1149519	+	WP_129423104.1	WP_129423104.1		site-specific integrase			ET524_RS04785	1500	499	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1149509	1149937	+							ET524_RS04790	429		old_locus_tag=ET524_04795
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1149509	1149937	+	WP_129423103.1	WP_129423103.1		DUF6262 family protein			ET524_RS04790	429	142	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1149998	1150354	-							ET524_RS04795	357		old_locus_tag=ET524_04800
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1149998	1150354	-	WP_129423686.1	WP_129423686.1		YraN family protein			ET524_RS04795	357	118	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1150717	1150926	+							ET524_RS04800	210		old_locus_tag=ET524_04805
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1150717	1150926	+	WP_129423688.1	WP_129423688.1		hypothetical protein			ET524_RS04800	210	69	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1150932	1154021	+							ET524_RS04805	3090		old_locus_tag=ET524_04810
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1150932	1154021	+	WP_129423691.1	WP_129423691.1		type I restriction endonuclease subunit R			ET524_RS04805	3090	1029	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1154031	1155542	+							ET524_RS04810	1512		old_locus_tag=ET524_04815
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1154031	1155542	+	WP_129423693.1	WP_129423693.1		class I SAM-dependent DNA methyltransferase			ET524_RS04810	1512	503	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1155532	1156740	+							ET524_RS04815	1209		old_locus_tag=ET524_04820
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1155532	1156740	+	WP_129423695.1	WP_129423695.1		restriction endonuclease subunit S			ET524_RS04815	1209	402	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1157170	1158129	-							ET524_RS04825	960		old_locus_tag=ET524_04830
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1157170	1158129	-	WP_129423699.1	WP_129423699.1		tyrosine-type recombinase/integrase			ET524_RS04825	960	319	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1158213	1158953	+							ET524_RS04830	741		old_locus_tag=ET524_04835
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1158213	1158953	+	WP_129423701.1	WP_129423701.1		restriction endonuclease subunit S			ET524_RS04830	741	246	
gene	tRNA	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1159052	1159128	-							ET524_RS04835	77		old_locus_tag=ET524_04840
tRNA		GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1159052	1159128	-				tRNA-Met			ET524_RS04835	77		anticodon=CAT
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1159343	1160254	+							ET524_RS04840	912		old_locus_tag=ET524_04845
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1159343	1160254	+	WP_129423703.1	WP_129423703.1		acetamidase/formamidase family protein			ET524_RS04840	912	303	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1160776	1162176	+							ET524_RS04845	1401		old_locus_tag=ET524_04850
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1160776	1162176	+	WP_129423705.1	WP_129423705.1		APC family permease			ET524_RS04845	1401	466	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1162522	1163001	+							ET524_RS04850	480		old_locus_tag=ET524_04855
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1162522	1163001	+	WP_129423707.1	WP_129423707.1		universal stress protein			ET524_RS04850	480	159	
gene	tRNA	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1163129	1163204	+							ET524_RS04855	76		old_locus_tag=ET524_04860
tRNA		GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1163129	1163204	+				tRNA-Thr			ET524_RS04855	76		anticodon=CGT
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1163549	1165792	-							ET524_RS11925	2244		old_locus_tag=ET524_04865
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1163549	1165792	-	WP_129423709.1	WP_129423709.1		MurT ligase domain-containing protein			ET524_RS11925	2244	747	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1166015	1167289	+							ET524_RS04865	1275		old_locus_tag=ET524_04870
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1166015	1167289	+	WP_129423711.1	WP_129423711.1		ArsB/NhaD family transporter			ET524_RS04865	1275	424	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1167556	1169109	+							ET524_RS04870	1554		old_locus_tag=ET524_04875
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1167556	1169109	+	WP_129423713.1	WP_129423713.1		LCP family protein			ET524_RS04870	1554	517	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1169200	1169961	-							ET524_RS04875	762		old_locus_tag=ET524_04880
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1169200	1169961	-	WP_129423715.1	WP_129423715.1		TraX family protein			ET524_RS04875	762	253	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1170048	1171001	+							ET524_RS04880	954		old_locus_tag=ET524_04885
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1170048	1171001	+	WP_129423717.1	WP_129423717.1		L-lactate dehydrogenase			ET524_RS04880	954	317	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1171223	1172935	+							ET524_RS04885	1713		old_locus_tag=ET524_04890
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1171223	1172935	+	WP_129423719.1	WP_129423719.1		glucose-6-phosphate isomerase			ET524_RS04885	1713	570	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1173126	1175579	+					hypF		ET524_RS04890	2454		old_locus_tag=ET524_04895
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1173126	1175579	+	WP_129423721.1	WP_129423721.1		carbamoyltransferase HypF	hypF		ET524_RS04890	2454	817	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1175625	1175897	+							ET524_RS04895	273		old_locus_tag=ET524_04900
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1175625	1175897	+	WP_129423723.1	WP_129423723.1		HypC/HybG/HupF family hydrogenase formation chaperone			ET524_RS04895	273	90	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1176051	1177187	+					hypD		ET524_RS04900	1137		old_locus_tag=ET524_04905
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1176051	1177187	+	WP_129423725.1	WP_129423725.1		hydrogenase formation protein HypD	hypD		ET524_RS04900	1137	378	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1177909	1179057	+							ET524_RS04905	1149		old_locus_tag=ET524_04910
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1177909	1179057	+	WP_129423727.1	WP_129423727.1		serine/threonine protein kinase			ET524_RS04905	1149	382	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1179312	1180445	+							ET524_RS04910	1134		old_locus_tag=ET524_04915
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1179312	1180445	+	WP_129423729.1	WP_129423729.1		EamA family transporter			ET524_RS04910	1134	377	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1180492	1181079	+							ET524_RS04915	588		old_locus_tag=ET524_04920
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1180492	1181079	+	WP_129423731.1	WP_129423731.1		hypothetical protein			ET524_RS04915	588	195	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1181304	1182635	+							ET524_RS04920	1332		old_locus_tag=ET524_04925
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1181304	1182635	+	WP_129423733.1	WP_129423733.1		MFS transporter			ET524_RS04920	1332	443	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1182987	1184336	+							ET524_RS04925	1350		old_locus_tag=ET524_04930
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1182987	1184336	+	WP_129423735.1	WP_129423735.1		MFS transporter			ET524_RS04925	1350	449	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1184446	1185039	+							ET524_RS04930	594		old_locus_tag=ET524_04935
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1184446	1185039	+	WP_129423737.1	WP_129423737.1		TetR family transcriptional regulator			ET524_RS04930	594	197	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1185303	1186739	-							ET524_RS04935	1437		old_locus_tag=ET524_04940
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1185303	1186739	-	WP_129423739.1	WP_129423739.1		basic amino acid/polyamine antiporter			ET524_RS04935	1437	478	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1186956	1188173	-					arcA		ET524_RS04940	1218		old_locus_tag=ET524_04945
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1186956	1188173	-	WP_129423741.1	WP_129423741.1		arginine deiminase	arcA		ET524_RS04940	1218	405	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1188607	1189575	+							ET524_RS04945	969		old_locus_tag=ET524_04950
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1188607	1189575	+	WP_129423743.1	WP_129423743.1		LuxR C-terminal-related transcriptional regulator			ET524_RS04945	969	322	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1189865	1191118	+							ET524_RS04950	1254		old_locus_tag=ET524_04955
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1189865	1191118	+	WP_129423745.1	WP_129423745.1		Nramp family divalent metal transporter			ET524_RS04950	1254	417	
gene	tRNA	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1191231	1191306	-							ET524_RS04955	76		old_locus_tag=ET524_04960
tRNA		GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1191231	1191306	-				tRNA-Arg			ET524_RS04955	76		anticodon=CCT
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1191380	1192045	-							ET524_RS04960	666		old_locus_tag=ET524_04965
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1191380	1192045	-	WP_129423747.1	WP_129423747.1		HAD family hydrolase			ET524_RS04960	666	221	
gene	tRNA	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1192297	1192371	-							ET524_RS04965	75		old_locus_tag=ET524_04970
tRNA		GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1192297	1192371	-				tRNA-Gly			ET524_RS04965	75		anticodon=CCC
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1192467	1192796	-							ET524_RS04970	330		old_locus_tag=ET524_04975
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1192467	1192796	-	WP_129423749.1	WP_129423749.1		helix-turn-helix transcriptional regulator			ET524_RS04970	330	109	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1193148	1194665	+							ET524_RS04975	1518		old_locus_tag=ET524_04980
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1193148	1194665	+	WP_201738671.1	WP_201738671.1		LCP family protein			ET524_RS04975	1518	505	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1194820	1195956	-					galE		ET524_RS04980	1137		old_locus_tag=ET524_04985
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1194820	1195956	-	WP_129423751.1	WP_129423751.1		UDP-glucose 4-epimerase GalE	galE		ET524_RS04980	1137	378	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1196423	1196866	-							ET524_RS04985	444		old_locus_tag=ET524_04990
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1196423	1196866	-	WP_201738672.1	WP_201738672.1		hypothetical protein			ET524_RS04985	444	147	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1196988	1197242	+							ET524_RS04990	255		old_locus_tag=ET524_04995
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1196988	1197242	+	WP_129423755.1	WP_129423755.1		dynein gamma chain protein			ET524_RS04990	255	84	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1197246	1197674	+					nikR		ET524_RS04995	429		old_locus_tag=ET524_05000
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1197246	1197674	+	WP_129423757.1	WP_129423757.1		nickel-responsive transcriptional regulator NikR	nikR		ET524_RS04995	429	142	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1197759	1198781	+					hypE		ET524_RS05000	1023		old_locus_tag=ET524_05005
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1197759	1198781	+	WP_129423759.1	WP_129423759.1		hydrogenase expression/formation protein HypE	hypE		ET524_RS05000	1023	340	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1198928	1199116	+							ET524_RS05005	189		old_locus_tag=ET524_05010
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1198928	1199116	+	WP_129423761.1	WP_129423761.1		4Fe-4S binding protein			ET524_RS05005	189	62	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1199603	1201516	+					dnaK		ET524_RS05010	1914		old_locus_tag=ET524_05015
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1199603	1201516	+	WP_129423763.1	WP_129423763.1		molecular chaperone DnaK	dnaK		ET524_RS05010	1914	637	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1201522	1202214	+							ET524_RS05015	693		old_locus_tag=ET524_05020
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1201522	1202214	+	WP_129423765.1	WP_129423765.1		nucleotide exchange factor GrpE			ET524_RS05015	693	230	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1202281	1203234	+							ET524_RS05020	954		old_locus_tag=ET524_05025
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1202281	1203234	+	WP_129423767.1	WP_129423767.1		DnaJ domain-containing protein			ET524_RS05020	954	317	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1203237	1203635	+							ET524_RS05025	399		old_locus_tag=ET524_05030
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1203237	1203635	+	WP_129423769.1	WP_129423769.1		MerR family transcriptional regulator			ET524_RS05025	399	132	
gene	protein_coding	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1203669	1206368	+							ET524_RS05030	2700		old_locus_tag=ET524_05035
CDS	with_protein	GCF_004135645.1	Primary Assembly	unplaced scaffold		NZ_SDPW01000001.1	1203669	1206368	+	WP_129423771.1	WP_129423771.1		AAA family ATPase			ET524_RS05030	2700	899	
