## Wed Dec 28 16:30:38 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_onwcr_5u --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_onwcr_5u --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_onwcr_5u/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_129424376.1	1034345.CAEM01000023_gene796	9.67e-99	288.0	COG0711@1|root,COG0711@2|Bacteria,2I6H4@201174|Actinobacteria,4CVAM@84998|Coriobacteriia	84998|Coriobacteriia	C	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_129424378.1	1034345.CAEM01000023_gene795	1.92e-114	330.0	COG1399@1|root,COG1399@2|Bacteria,2GJTS@201174|Actinobacteria,4CW3R@84998|Coriobacteriia	84998|Coriobacteriia	S	acr, cog1399	-	-	-	ko:K07040	-	-	-	-	ko00000	-	-	-	DUF177
WP_129424380.1	479437.Elen_1364	8.16e-36	121.0	COG0333@1|root,COG0333@2|Bacteria,2HU2H@201174|Actinobacteria,4CWMX@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the bacterial ribosomal protein bL32 family	rpmF	-	-	ko:K02911	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_L32p
WP_129424382.1	1034345.CAEM01000023_gene793	3.89e-196	549.0	COG0416@1|root,COG0416@2|Bacteria,2I8WT@201174|Actinobacteria,4CURT@84998|Coriobacteriia	84998|Coriobacteriia	I	Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA	plsX	-	2.3.1.15	ko:K03621	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R00851,R09380	RC00004,RC00039,RC00041	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	FA_synthesis
WP_129424384.1	1034345.CAEM01000023_gene792	9.8e-151	429.0	COG0571@1|root,COG0571@2|Bacteria,2GKER@201174|Actinobacteria,4CUQ0@84998|Coriobacteriia	84998|Coriobacteriia	J	Digests double-stranded RNA. Involved in the processing of primary rRNA transcript to yield the immediate precursors to the large and small rRNAs (23S and 16S). Processes some mRNAs, and tRNAs when they are encoded in the rRNA operon. Processes pre- crRNA and tracrRNA of type II CRISPR loci if present in the organism	rnc	-	3.1.26.3	ko:K03685	ko03008,ko05205,map03008,map05205	-	-	-	ko00000,ko00001,ko01000,ko03009,ko03019,ko03036	-	-	-	Ribonucleas_3_3,dsrm
WP_129424386.1	1034345.CAEM01000023_gene791	0.0	1524.0	COG1196@1|root,COG1196@2|Bacteria,2GK93@201174|Actinobacteria,4CUK9@84998|Coriobacteriia	84998|Coriobacteriia	D	Required for chromosome condensation and partitioning	smc	-	-	ko:K03529	-	-	-	-	ko00000,ko03036	-	-	-	SMC_N,SMC_hinge
WP_129424388.1	1034345.CAEM01000023_gene790	3.58e-209	579.0	COG0552@1|root,COG0552@2|Bacteria,2GJQH@201174|Actinobacteria,4CU9Q@84998|Coriobacteriia	84998|Coriobacteriia	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Acts as a receptor for the complex formed by the signal recognition particle (SRP) and the ribosome-nascent chain (RNC)	ftsY	-	-	ko:K03110	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2,3.A.5.7	-	-	SRP54,SRP54_N
WP_129424390.1	1034345.CAEM01000023_gene789	1.93e-164	468.0	COG0491@1|root,COG0491@2|Bacteria,2GMDD@201174|Actinobacteria,4CUVN@84998|Coriobacteriia	84998|Coriobacteriia	S	Metallo-beta-lactamase superfamily	-	-	-	-	-	-	-	-	-	-	-	-	Lactamase_B
WP_129424392.1	1034345.CAEM01000023_gene788	1e-293	807.0	COG0541@1|root,COG0541@2|Bacteria,2GK4R@201174|Actinobacteria,4CUDY@84998|Coriobacteriia	84998|Coriobacteriia	U	Involved in targeting and insertion of nascent membrane proteins into the cytoplasmic membrane. Binds to the hydrophobic signal sequence of the ribosome-nascent chain (RNC) as it emerges from the ribosomes. The SRP-RNC complex is then targeted to the cytoplasmic membrane where it interacts with the SRP receptor FtsY	ffh	-	3.6.5.4	ko:K03106	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko01000,ko02044	3.A.5.1,3.A.5.2,3.A.5.7,3.A.5.8,3.A.5.9	-	-	SRP54,SRP54_N,SRP_SPB
WP_129424394.1	1034345.CAEM01000023_gene787	1.16e-113	326.0	COG1247@1|root,COG1247@2|Bacteria,2IHVW@201174|Actinobacteria,4CW2A@84998|Coriobacteriia	84998|Coriobacteriia	M	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1
WP_129424396.1	1034345.CAEM01000023_gene786	3.33e-51	161.0	COG0228@1|root,COG0228@2|Bacteria,2IKU0@201174|Actinobacteria,4CWB2@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the bacterial ribosomal protein bS16 family	rpsP	-	-	ko:K02959	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_S16
WP_129424398.1	1034345.CAEM01000023_gene785	2.39e-46	149.0	COG1837@1|root,COG1837@2|Bacteria,2HVAF@201174|Actinobacteria,4CWJN@84998|Coriobacteriia	84998|Coriobacteriia	S	Belongs to the UPF0109 family	-	-	-	ko:K06960	-	-	-	-	ko00000	-	-	-	KH_4
WP_129424402.1	1034345.CAEM01000023_gene783	2.05e-149	425.0	COG0336@1|root,COG0336@2|Bacteria,2GJ1G@201174|Actinobacteria,4CV1X@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the RNA methyltransferase TrmD family	trmD	-	2.1.1.228	ko:K00554	-	-	R00597	RC00003,RC00334	ko00000,ko01000,ko03016	-	-	-	tRNA_m1G_MT
WP_129424404.1	1034345.CAEM01000023_gene782	1.07e-109	317.0	COG0681@1|root,COG0681@2|Bacteria,2GIYN@201174|Actinobacteria,4CVY4@84998|Coriobacteriia	84998|Coriobacteriia	U	Belongs to the peptidase S26 family	lepB	-	3.4.21.89	ko:K03100	ko02024,ko03060,map02024,map03060	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_S26
WP_129424406.1	1034345.CAEM01000023_gene781	3.18e-231	636.0	COG0752@1|root,COG0752@2|Bacteria,2I7YT@201174|Actinobacteria,4CUCS@84998|Coriobacteriia	84998|Coriobacteriia	J	glycyl-tRNA synthetase alpha subunit	glyQ	-	6.1.1.14	ko:K01878	ko00970,map00970	M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	tRNA-synt_2e
WP_129424408.1	1034345.CAEM01000023_gene780	0.0	1209.0	COG0751@1|root,COG0751@2|Bacteria,2HFU4@201174|Actinobacteria,4CUAK@84998|Coriobacteriia	84998|Coriobacteriia	J	Glycyl-tRNA synthetase beta subunit	glyS	-	6.1.1.14	ko:K01879	ko00970,map00970	M00360	R03654	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DALR_1,tRNA_synt_2f
WP_129424411.1	1034345.CAEM01000023_gene779	5.68e-173	487.0	COG1806@1|root,COG1806@2|Bacteria,2IAGN@201174|Actinobacteria,4CYIK@84998|Coriobacteriia	84998|Coriobacteriia	H	Bifunctional serine threonine kinase and phosphorylase involved in the regulation of the pyruvate, phosphate dikinase (PPDK) by catalyzing its phosphorylation dephosphorylation	-	-	2.7.11.33,2.7.4.28	ko:K09773	-	-	-	-	ko00000,ko01000	-	-	-	Kinase-PPPase
WP_129424413.1	1034345.CAEM01000023_gene778	0.0	1711.0	COG0574@1|root,COG1080@1|root,COG0574@2|Bacteria,COG1080@2|Bacteria,2GK73@201174|Actinobacteria,4CUB1@84998|Coriobacteriia	84998|Coriobacteriia	G	Belongs to the PEP-utilizing enzyme family	ppdK	-	2.7.9.1	ko:K01006	ko00620,ko00710,ko00720,ko01100,ko01120,ko01200,map00620,map00710,map00720,map01100,map01120,map01200	M00169,M00171,M00172,M00173	R00206	RC00002,RC00015	ko00000,ko00001,ko00002,ko01000	-	-	-	PEP-utilizers,PEP-utilizers_C,PPDK_N
WP_129424417.1	1504822.CCNO01000014_gene1548	9.81e-114	333.0	2C1YG@1|root,2ZAA0@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF4428
WP_129424419.1	1504822.CCNO01000014_gene1549	1.28e-102	301.0	COG2197@1|root,COG2197@2|Bacteria	2|Bacteria	K	response regulator	-	-	-	ko:K07694	ko02020,map02020	M00480	-	-	ko00000,ko00001,ko00002,ko02022	-	-	-	GerE,Response_reg
WP_129424421.1	1034345.CAEM01000034_gene595	1.3e-120	369.0	COG4585@1|root,COG4585@2|Bacteria,2GSVZ@201174|Actinobacteria,4CVVS@84998|Coriobacteriia	84998|Coriobacteriia	T	Histidine kinase-like ATPases	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_129424423.1	1034345.CAEM01000034_gene596	7.94e-143	433.0	2DBJI@1|root,2Z9M2@2|Bacteria,2H3U0@201174|Actinobacteria,4CVMW@84998|Coriobacteriia	84998|Coriobacteriia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	HisKA_7TM
WP_129424428.1	1034345.CAEM01000023_gene777	2.69e-137	391.0	COG3303@1|root,COG3303@2|Bacteria,2I6H2@201174|Actinobacteria,4CVQE@84998|Coriobacteriia	84998|Coriobacteriia	C	Cytochrome c3	-	-	-	-	-	-	-	-	-	-	-	-	Cytochrom_c3_2
WP_129424430.1	1034345.CAEM01000023_gene776	0.0	992.0	COG1053@1|root,COG1053@2|Bacteria,2HUE1@201174|Actinobacteria,4CU8C@84998|Coriobacteriia	84998|Coriobacteriia	C	FAD binding domain	-	-	-	-	-	-	-	-	-	-	-	-	FAD_binding_2
WP_129424432.1	1034345.CAEM01000023_gene775	1.05e-231	650.0	COG2197@1|root,COG2197@2|Bacteria,2HSMS@201174|Actinobacteria,4CV9F@84998|Coriobacteriia	84998|Coriobacteriia	KT	helix_turn_helix, Lux Regulon	-	-	-	-	-	-	-	-	-	-	-	-	GerE
WP_129424436.1	1034345.CAEM01000022_gene28	4.94e-213	592.0	COG0232@1|root,COG0232@2|Bacteria,2GJ8F@201174|Actinobacteria,4CVBJ@84998|Coriobacteriia	84998|Coriobacteriia	F	Belongs to the dGTPase family. Type 2 subfamily	-	-	3.1.5.1	ko:K01129	ko00230,map00230	-	R01856	RC00017	ko00000,ko00001,ko01000	-	-	-	HD,HD_assoc
WP_129424438.1	1034345.CAEM01000022_gene27	9.45e-134	385.0	COG1296@1|root,COG1296@2|Bacteria,2GRN5@201174|Actinobacteria,4CUZU@84998|Coriobacteriia	84998|Coriobacteriia	E	AzlC protein	-	-	-	-	-	-	-	-	-	-	-	-	AzlC
WP_129424440.1	1034345.CAEM01000022_gene26	2.64e-61	189.0	COG4392@1|root,COG4392@2|Bacteria,2HV61@201174|Actinobacteria,4CWD8@84998|Coriobacteriia	84998|Coriobacteriia	S	Branched-chain amino acid transport	-	-	-	-	-	-	-	-	-	-	-	-	AzlD
WP_129424442.1	1034345.CAEM01000022_gene25	2.96e-82	247.0	COG1933@1|root,COG1933@2|Bacteria,2GU4W@201174|Actinobacteria,4CVSK@84998|Coriobacteriia	84998|Coriobacteriia	L	Double zinc ribbon	-	-	-	-	-	-	-	-	-	-	-	-	DZR,PLDc_N,zinc_ribbon_2
WP_129424444.1	1034345.CAEM01000022_gene24	0.0	1211.0	COG0441@1|root,COG0441@2|Bacteria,2GKTC@201174|Actinobacteria,4CUN7@84998|Coriobacteriia	84998|Coriobacteriia	J	Catalyzes the attachment of threonine to tRNA(Thr) in a two-step reaction L-threonine is first activated by ATP to form Thr-AMP and then transferred to the acceptor end of tRNA(Thr)	thrS	-	6.1.1.3	ko:K01868	ko00970,map00970	M00359,M00360	R03663	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,TGS,tRNA-synt_2b,tRNA_SAD
WP_129424446.1	1034345.CAEM01000022_gene23	9.36e-130	379.0	COG0220@1|root,COG0220@2|Bacteria,2HUPF@201174|Actinobacteria,4CVAU@84998|Coriobacteriia	84998|Coriobacteriia	H	tRNA (guanine-N(7)-)-methyltransferase	trmB	-	2.1.1.33	ko:K03439	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Methyltransf_4
WP_129424448.1	1034345.CAEM01000022_gene22	3.75e-48	156.0	2DS3T@1|root,33EDW@2|Bacteria,2HU10@201174|Actinobacteria,4CWJF@84998|Coriobacteriia	84998|Coriobacteriia	S	Protein of unknown function (DUF997)	-	-	-	-	-	-	-	-	-	-	-	-	DUF997
WP_129424450.1	1034345.CAEM01000022_gene21	3.83e-294	810.0	COG4145@1|root,COG4145@2|Bacteria,2I6HF@201174|Actinobacteria,4CV3F@84998|Coriobacteriia	84998|Coriobacteriia	H	Belongs to the sodium solute symporter (SSF) (TC 2.A.21) family	-	-	-	ko:K14392	-	-	-	-	ko00000,ko02000	2.A.21.1	-	-	SSF
WP_129424452.1	1034345.CAEM01000022_gene20	1.06e-294	816.0	COG0475@1|root,COG0475@2|Bacteria,2GIRC@201174|Actinobacteria,4CUAQ@84998|Coriobacteriia	84998|Coriobacteriia	P	Sodium/hydrogen exchanger family	-	-	-	-	-	-	-	-	-	-	-	-	Na_H_Exchanger
WP_129424454.1	1034345.CAEM01000022_gene19	1.34e-179	507.0	COG4667@1|root,COG4667@2|Bacteria,2I8R7@201174|Actinobacteria,4CVHD@84998|Coriobacteriia	84998|Coriobacteriia	S	Phospholipase, patatin family	-	-	-	-	-	-	-	-	-	-	-	-	Patatin
WP_129424456.1	1034345.CAEM01000022_gene18	2.2e-53	169.0	COG3118@1|root,COG3118@2|Bacteria,2IQ9T@201174|Actinobacteria,4CWAM@84998|Coriobacteriia	84998|Coriobacteriia	O	Belongs to the thioredoxin family	trxA	-	-	ko:K03671	ko04621,ko05418,map04621,map05418	-	-	-	ko00000,ko00001,ko03110	-	-	-	Thioredoxin
WP_129424461.1	1034345.CAEM01000022_gene17	5.05e-250	693.0	COG0534@1|root,COG0534@2|Bacteria,2GXXK@201174|Actinobacteria,4CVKK@84998|Coriobacteriia	84998|Coriobacteriia	V	MatE	-	-	-	-	-	-	-	-	-	-	-	-	MatE
WP_129424463.1	1034345.CAEM01000022_gene16	6.42e-171	485.0	COG0492@1|root,COG0492@2|Bacteria,2GKD2@201174|Actinobacteria,4CVBT@84998|Coriobacteriia	84998|Coriobacteriia	C	Belongs to the class-II pyridine nucleotide-disulfide oxidoreductase family	-	-	1.8.1.9	ko:K00384	ko00450,map00450	-	R02016,R03596,R09372	RC00013,RC02518,RC02873	ko00000,ko00001,ko01000	-	-	-	Pyr_redox_2
WP_129424465.1	1034345.CAEM01000022_gene14	2.61e-190	536.0	COG2890@1|root,COG2890@2|Bacteria,2GMH1@201174|Actinobacteria,4CUEA@84998|Coriobacteriia	84998|Coriobacteriia	J	Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif	prmC	-	2.1.1.297	ko:K02493	-	-	R10806	RC00003,RC03279	ko00000,ko01000,ko03012	-	-	-	MTS,Methyltransf_31,Sua5_yciO_yrdC
WP_129424468.1	1121866.AUGK01000004_gene67	1.71e-60	193.0	COG0663@1|root,COG0663@2|Bacteria,2GP22@201174|Actinobacteria,4CW42@84998|Coriobacteriia	84998|Coriobacteriia	S	Bacterial transferase hexapeptide (six repeats)	-	-	-	-	-	-	-	-	-	-	-	-	Hexapep
WP_129424470.1	1034345.CAEM01000022_gene12	0.0	1087.0	COG0129@1|root,COG0129@2|Bacteria,2GJIJ@201174|Actinobacteria,4CUAG@84998|Coriobacteriia	84998|Coriobacteriia	EG	Dehydratase family	ilvD	-	4.2.1.9	ko:K01687	ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R01209,R04441,R05070	RC00468,RC01714	ko00000,ko00001,ko00002,ko01000	-	-	-	ILVD_EDD
WP_129424474.1	1034345.CAEM01000022_gene10	1.87e-102	297.0	COG0440@1|root,COG0440@2|Bacteria,2GJCH@201174|Actinobacteria,4CUNX@84998|Coriobacteriia	84998|Coriobacteriia	E	ACT domain	ilvN	-	2.2.1.6	ko:K01653	ko00290,ko00650,ko00660,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00650,map00660,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R00006,R00014,R00226,R03050,R04672,R04673,R08648	RC00027,RC00106,RC01192,RC02744,RC02893	ko00000,ko00001,ko00002,ko01000	-	-	-	ACT,ACT_5,ALS_ss_C
WP_129424476.1	1034345.CAEM01000022_gene9	9.1e-237	651.0	COG0059@1|root,COG0059@2|Bacteria,2GKXA@201174|Actinobacteria,4CUW5@84998|Coriobacteriia	84998|Coriobacteriia	H	Involved in the biosynthesis of branched-chain amino acids (BCAA). Catalyzes an alkyl-migration followed by a ketol- acid reduction of (S)-2-acetolactate (S2AL) to yield (R)-2,3- dihydroxy-isovalerate. In the isomerase reaction, S2AL is rearranged via a Mg-dependent methyl migration to produce 3- hydroxy-3-methyl-2-ketobutyrate (HMKB). In the reductase reaction, this 2-ketoacid undergoes a metal-dependent reduction by NADPH to yield (R)-2,3-dihydroxy-isovalerate	ilvC	-	1.1.1.86	ko:K00053	ko00290,ko00770,ko01100,ko01110,ko01130,ko01210,ko01230,map00290,map00770,map01100,map01110,map01130,map01210,map01230	M00019,M00570	R03051,R04439,R04440,R05068,R05069,R05071	RC00726,RC00836,RC00837,RC01726	ko00000,ko00001,ko00002,ko01000	-	-	-	IlvC,IlvN
WP_129424478.1	1034345.CAEM01000022_gene8	0.0	946.0	COG1052@1|root,COG1052@2|Bacteria,2I2RK@201174|Actinobacteria,4CUMA@84998|Coriobacteriia	84998|Coriobacteriia	E	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain	-	-	1.1.1.399,1.1.1.95	ko:K00058	ko00260,ko00680,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map01100,map01120,map01130,map01200,map01230	M00020	R01513	RC00031	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	2-Hacid_dh,2-Hacid_dh_C,ACT
WP_129424480.1	1034345.CAEM01000022_gene7	0.0	935.0	COG0119@1|root,COG0119@2|Bacteria,2GISX@201174|Actinobacteria,4CUG3@84998|Coriobacteriia	84998|Coriobacteriia	E	Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3-hydroxy-4-methylpentanoate (2-isopropylmalate)	leuA	-	2.3.3.13	ko:K01649	ko00290,ko00620,ko01100,ko01110,ko01210,ko01230,map00290,map00620,map01100,map01110,map01210,map01230	M00432	R01213	RC00004,RC00470,RC02754	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	HMGL-like,LeuA_dimer
WP_129424482.1	1121866.AUGK01000011_gene467	6.2e-133	379.0	COG1309@1|root,COG1309@2|Bacteria,2HUN5@201174|Actinobacteria,4CV5W@84998|Coriobacteriia	84998|Coriobacteriia	K	Bacterial regulatory proteins, tetR family	-	-	-	-	-	-	-	-	-	-	-	-	TetR_N
WP_129424484.1	479437.Elen_1862	0.0	1247.0	COG0446@1|root,COG1902@1|root,COG0446@2|Bacteria,COG1902@2|Bacteria,2GK8E@201174|Actinobacteria,4CU83@84998|Coriobacteriia	84998|Coriobacteriia	C	NADH flavin oxidoreductase	-	-	1.3.1.31,1.3.1.34	ko:K00219,ko:K10797	ko00360,ko01120,map00360,map01120	-	R02252	RC00669	ko00000,ko00001,ko01000	-	-	-	Oxidored_FMN,Pyr_redox_2
WP_129424486.1	1384484.AEQU_0935	5.66e-277	758.0	COG1960@1|root,COG1960@2|Bacteria,2GNFB@201174|Actinobacteria,4CUY3@84998|Coriobacteriia	84998|Coriobacteriia	C	acyl-CoA dehydrogenase	-	-	-	-	-	-	-	-	-	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
WP_129424488.1	1384484.AEQU_0936	7.04e-77	240.0	COG1410@1|root,COG1410@2|Bacteria,2HVRF@201174|Actinobacteria,4CXBF@84998|Coriobacteriia	84998|Coriobacteriia	E	methionine synthase	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_129424490.1	1121866.AUGK01000004_gene262	8.25e-97	290.0	COG2086@1|root,COG2086@2|Bacteria,2GKV6@201174|Actinobacteria,4CUUF@84998|Coriobacteriia	84998|Coriobacteriia	C	Electron transfer flavoprotein domain	-	-	-	ko:K03521	-	-	-	-	ko00000	-	-	-	ETF
WP_129424492.1	1384484.AEQU_0939	1.68e-119	353.0	COG2025@1|root,COG2025@2|Bacteria,2GJWH@201174|Actinobacteria,4CVHB@84998|Coriobacteriia	84998|Coriobacteriia	C	Electron transfer flavoprotein domain	-	-	-	ko:K03522	-	-	-	-	ko00000,ko04147	-	-	-	ETF,ETF_alpha,Fer4
WP_129424494.1	1384484.AEQU_0940	0.0	915.0	COG0247@1|root,COG2181@1|root,COG0247@2|Bacteria,COG2181@2|Bacteria,2GJ7M@201174|Actinobacteria,4CX38@84998|Coriobacteriia	84998|Coriobacteriia	C	Nitrate reductase gamma subunit	-	-	-	-	-	-	-	-	-	-	-	-	CCG,Fer4_8,Nitrate_red_gam
WP_129424500.1	1384484.AEQU_0943	2.83e-222	619.0	COG1960@1|root,COG1960@2|Bacteria,2GIX8@201174|Actinobacteria,4CXEK@84998|Coriobacteriia	84998|Coriobacteriia	C	Acyl-CoA dehydrogenase, N-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
WP_129424502.1	479437.Elen_1853	2.51e-275	766.0	COG0318@1|root,COG0318@2|Bacteria,2GMVB@201174|Actinobacteria,4CUDV@84998|Coriobacteriia	84998|Coriobacteriia	IQ	AMP-binding enzyme	-	-	-	ko:K12507	-	-	-	-	ko00000,ko01000,ko01004	-	-	-	AMP-binding,AMP-binding_C
WP_129424504.1	1034345.CAEM01000020_gene396	1.09e-235	654.0	COG1960@1|root,COG1960@2|Bacteria,2IBGY@201174|Actinobacteria,4CUP7@84998|Coriobacteriia	84998|Coriobacteriia	C	Acyl-CoA dehydrogenase, C-terminal domain	-	-	-	ko:K06446	ko00930,ko01100,ko01120,map00930,map01100,map01120	-	R06943	RC00052	ko00000,ko00001,ko01000	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
WP_129424506.1	1384484.AEQU_0946	1.24e-199	554.0	COG1024@1|root,COG1024@2|Bacteria,2GJ7Z@201174|Actinobacteria,4CV5M@84998|Coriobacteriia	84998|Coriobacteriia	I	Enoyl-CoA hydratase/isomerase	-	-	-	-	-	-	-	-	-	-	-	-	ECH_1
WP_129424508.1	502558.EGYY_18060	3.34e-82	250.0	COG0655@1|root,COG0655@2|Bacteria,2HPXY@201174|Actinobacteria,4CVKZ@84998|Coriobacteriia	84998|Coriobacteriia	S	PFAM NADPH-dependent FMN reductase	-	-	-	-	-	-	-	-	-	-	-	-	FMN_red
WP_129424512.1	138119.DSY4783	1.24e-307	874.0	COG0243@1|root,COG0243@2|Bacteria,1TPZG@1239|Firmicutes,247JV@186801|Clostridia	186801|Clostridia	C	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	-	-	1.7.2.3	ko:K07812	-	-	-	-	ko00000,ko01000,ko02000	5.A.3.4	-	-	Molybdopterin,Molydop_binding
WP_129424515.1	138119.DSY4782	5.23e-114	333.0	COG0437@1|root,COG0437@2|Bacteria,1V4KV@1239|Firmicutes,24HGE@186801|Clostridia	2|Bacteria	C	DMSO reductase, iron-sulfur subunit	-	-	-	ko:K07307	ko00920,map00920	-	R09501	RC02555	ko00000,ko00001,ko02000	5.A.3.3	-	-	Fer4,Fer4_11,Fer4_3,Fer4_4
WP_129424517.1	1002809.SSIL_0862	3.72e-94	297.0	COG2610@1|root,COG2610@2|Bacteria,1TQJ6@1239|Firmicutes,4HA01@91061|Bacilli,26CZZ@186818|Planococcaceae	91061|Bacilli	EG	GntP family permease	XK27_05475	-	-	-	-	-	-	-	-	-	-	-	GntP_permease
WP_129424525.1	931626.Awo_c26470	8.87e-28	107.0	COG1695@1|root,COG1695@2|Bacteria,1VDC0@1239|Firmicutes,24P7Q@186801|Clostridia,25Z7X@186806|Eubacteriaceae	186801|Clostridia	K	Transcriptional regulator PadR-like family	-	-	-	-	-	-	-	-	-	-	-	-	PadR
WP_129424527.1	398767.Glov_0935	0.0	1021.0	COG0243@1|root,COG0243@2|Bacteria,1NR6J@1224|Proteobacteria,43BMM@68525|delta/epsilon subdivisions,2WJJV@28221|Deltaproteobacteria,43T6I@69541|Desulfuromonadales	28221|Deltaproteobacteria	C	Belongs to the prokaryotic molybdopterin-containing oxidoreductase family	-	-	-	-	-	-	-	-	-	-	-	-	Molybdop_Fe4S4,Molybdopterin,Molydop_binding
WP_129424529.1	871968.DESME_00820	1e-73	227.0	COG0437@1|root,COG0437@2|Bacteria	2|Bacteria	C	4 iron, 4 sulfur cluster binding	-	-	-	ko:K00184	-	-	-	-	ko00000	5.A.3	-	-	Fer4_11,Fer4_3,Fer4_4,Fer4_7
WP_129424537.1	871968.DESME_00830	7.92e-147	432.0	COG1964@1|root,COG1964@2|Bacteria,1TVES@1239|Firmicutes,248NC@186801|Clostridia,260FE@186807|Peptococcaceae	186801|Clostridia	C	PFAM Radical SAM	-	-	-	ko:K06937	-	-	-	-	ko00000,ko01000	-	-	-	Fer4_12,Radical_SAM
WP_129424539.1	502558.EGYY_03220	1.74e-29	111.0	COG0454@1|root,COG0456@2|Bacteria,2HW3Q@201174|Actinobacteria,4CXYH@84998|Coriobacteriia	84998|Coriobacteriia	K	Acetyltransferase (GNAT) domain	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_129424543.1	742765.HMPREF9457_00461	7.76e-77	243.0	COG1176@1|root,COG1176@2|Bacteria,1V1K7@1239|Firmicutes,24A4Q@186801|Clostridia	186801|Clostridia	E	ABC transporter permease	-	-	-	ko:K02054	ko02024,map02024	M00193	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	-	BPD_transp_1
WP_129424545.1	871968.DESME_00710	7.9e-62	203.0	COG1177@1|root,COG1177@2|Bacteria,1URBC@1239|Firmicutes,24801@186801|Clostridia,265I7@186807|Peptococcaceae	186801|Clostridia	U	permease	-	-	-	ko:K02053	ko02024,map02024	M00193	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.11	-	-	BPD_transp_1
