# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	649138	649584	+							SFHG_RS02725	447		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	649138	649584	+	WP_238318248.1	WP_238318248.1		MerR family transcriptional regulator			SFHG_RS02725	447	148	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	651033	657716	+							SFHG_RS02730	6684		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	651033	657716	+	WP_148514788.1	WP_148514788.1		leucine-rich repeat protein			SFHG_RS02730	6684	2227	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	658770	658952	+							SFHG_RS02735	183		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	658770	658952	+	WP_042433078.1	WP_042433078.1		hypothetical protein			SFHG_RS02735	183	60	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	659035	660252	-							SFHG_RS02740	1218		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	659035	660252	-	WP_238318249.1	WP_238318249.1		radical SAM protein			SFHG_RS02740	1218	405	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	660244	660462	+							SFHG_RS02745	219		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	660244	660462	+	WP_238318250.1	WP_238318250.1		helix-turn-helix transcriptional regulator			SFHG_RS02745	219	72	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	661032	661916	-							SFHG_RS02750	885		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	661032	661916	-	WP_148514789.1	WP_148514789.1		helix-turn-helix transcriptional regulator			SFHG_RS02750	885	294	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	662481	663689	-							SFHG_RS02755	1209		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	662481	663689	-	WP_042433088.1	WP_042433088.1		ATP-binding protein			SFHG_RS02755	1209	402	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	664467	664886	+							SFHG_RS02760	420		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	664467	664886	+	WP_042433091.1	WP_042433091.1		YjdF family protein			SFHG_RS02760	420	139	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	665381	666754	-							SFHG_RS02765	1374		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	665381	666754	-	WP_042433094.1	WP_042433094.1		MATE family efflux transporter			SFHG_RS02765	1374	457	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	666781	667629	-							SFHG_RS02770	849		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	666781	667629	-	WP_042433098.1	WP_042433098.1		aldo/keto reductase			SFHG_RS02770	849	282	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	667642	668088	-							SFHG_RS02775	447		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	667642	668088	-	WP_238318251.1	WP_238318251.1		cupin domain-containing protein			SFHG_RS02775	447	148	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	668125	668598	-							SFHG_RS02780	474		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	668125	668598	-	WP_042433101.1	WP_042433101.1		flavodoxin			SFHG_RS02780	474	157	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	668639	668980	-							SFHG_RS02785	342		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	668639	668980	-	WP_042433103.1	WP_042433103.1		carboxymuconolactone decarboxylase family protein			SFHG_RS02785	342	113	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	668986	669219	-							SFHG_RS02790	234		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	668986	669219	-	WP_042433107.1	WP_042433107.1		hypothetical protein			SFHG_RS02790	234	77	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	669224	670243	-							SFHG_RS02795	1020		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	669224	670243	-	WP_042433110.1	WP_042433110.1		aldo/keto reductase			SFHG_RS02795	1020	339	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	670381	671262	+							SFHG_RS02800	882		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	670381	671262	+	WP_042433113.1	WP_042433113.1		LysR family transcriptional regulator			SFHG_RS02800	882	293	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	671845	672015	-							SFHG_RS10925	171		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	671845	672015	-	WP_187364754.1	WP_187364754.1		hypothetical protein			SFHG_RS10925	171	56	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	673568	674197	+							SFHG_RS02805	630		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	673568	674197	+	WP_042433116.1	WP_042433116.1		class I SAM-dependent methyltransferase			SFHG_RS02805	630	209	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	674184	674789	+							SFHG_RS02810	606		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	674184	674789	+	WP_042433118.1	WP_042433118.1		class I SAM-dependent methyltransferase			SFHG_RS02810	606	201	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	674905	675735	+							SFHG_RS02815	831		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	674905	675735	+	WP_042433120.1	WP_042433120.1		class I SAM-dependent methyltransferase			SFHG_RS02815	831	276	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	676918	677520	-							SFHG_RS02830	603		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	676918	677520	-	WP_042433129.1	WP_042433129.1		Type 1 glutamine amidotransferase-like domain-containing protein			SFHG_RS02830	603	200	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	677615	679168	-							SFHG_RS02835	1554		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	677615	679168	-	WP_042433133.1	WP_042433133.1		ATP-binding protein			SFHG_RS02835	1554	517	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	679962	680276	+							SFHG_RS02840	315		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	679962	680276	+	WP_238318252.1	WP_238318252.1		hypothetical protein			SFHG_RS02840	315	104	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	680498	681172	+							SFHG_RS02845	675		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	680498	681172	+	WP_042433136.1	WP_042433136.1		DUF3800 domain-containing protein			SFHG_RS02845	675	224	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	681508	681786	+							SFHG_RS10565	279		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	681508	681786	+	WP_129583900.1	WP_129583900.1		hypothetical protein			SFHG_RS10565	279	92	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	681900	682862	+							SFHG_RS02850	963		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	681900	682862	+	WP_052297778.1	WP_052297778.1		Abi family protein			SFHG_RS02850	963	320	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	683367	683786	+							SFHG_RS02855	420		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	683367	683786	+	WP_042433139.1	WP_042433139.1		YjdF family protein			SFHG_RS02855	420	139	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	684525	684743	+							SFHG_RS02860	219		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	684525	684743	+	WP_042433142.1	WP_042433142.1		helix-turn-helix domain-containing protein			SFHG_RS02860	219	72	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	684822	685070	+							SFHG_RS02865	249		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	684822	685070	+	WP_042433145.1	WP_042433145.1		helix-turn-helix domain-containing protein			SFHG_RS02865	249	82	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	685076	685591	+							SFHG_RS02870	516		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	685076	685591	+	WP_042433148.1	WP_042433148.1		hypothetical protein			SFHG_RS02870	516	171	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	685606	686394	+							SFHG_RS02875	789		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	685606	686394	+	WP_042433152.1	WP_042433152.1		ATP-binding protein			SFHG_RS02875	789	262	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	686596	687129	+							SFHG_RS02880	534		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	686596	687129	+	WP_042433154.1	WP_042433154.1		hypothetical protein			SFHG_RS02880	534	177	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	687186	687737	+							SFHG_RS02885	552		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	687186	687737	+	WP_042433157.1	WP_042433157.1		hypothetical protein			SFHG_RS02885	552	183	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	688097	689883	+							SFHG_RS02890	1787		partial
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	688097	689883	+	WP_042433160.1	WP_042433160.1		type IV secretory system conjugative DNA transfer family protein			SFHG_RS02890	1787	594	partial
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	689968	690183	+							SFHG_RS02895	216		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	689968	690183	+	WP_006234636.1	WP_006234636.1		hypothetical protein			SFHG_RS02895	216	71	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	690196	690621	+							SFHG_RS02900	426		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	690196	690621	+	WP_042433164.1	WP_042433164.1		PrgI family protein			SFHG_RS02900	426	141	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	690590	693067	+							SFHG_RS02905	2478		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	690590	693067	+	WP_042433167.1	WP_042433167.1		conjugal transfer protein TraC			SFHG_RS02905	2478	825	
gene	pseudogene	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	693070	693545	+							SFHG_RS10765	476		partial;pseudo
CDS	without_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	693070	693545	+				hydrolase Nlp/P60			SFHG_RS10765	476		partial;pseudo
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	693937	694984	+							SFHG_RS02915	1048		partial
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	693937	694984	+	WP_042433173.1	WP_042433173.1		NlpC/P60 family protein			SFHG_RS02915	1048	348	partial
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	694994	695713	+							SFHG_RS10930	720		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	694994	695713	+	WP_187364755.1	WP_187364755.1		hypothetical protein			SFHG_RS10930	720	239	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	695716	696717	+							SFHG_RS02925	1002		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	695716	696717	+	WP_238318253.1	WP_238318253.1		conjugal transfer protein TrbL			SFHG_RS02925	1002	333	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	696827	697285	+							SFHG_RS02930	459		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	696827	697285	+	WP_042433176.1	WP_042433176.1		hypothetical protein			SFHG_RS02930	459	152	
gene	pseudogene	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	697802	698242	+							SFHG_RS11070	441		partial;pseudo
CDS	without_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	697802	698242	+				prealbumin-like fold domain-containing protein			SFHG_RS11070	441		partial;pseudo
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	698264	700039	+							SFHG_RS11075	1776		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	698264	700039	+	WP_238318260.1	WP_238318260.1		VaFE repeat-containing surface-anchored protein			SFHG_RS11075	1776	591	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	700112	700843	+							SFHG_RS02940	732		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	700112	700843	+	WP_042433182.1	WP_042433182.1		class B sortase			SFHG_RS02940	732	243	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	701090	703027	+							SFHG_RS02945	1938		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	701090	703027	+	WP_042433185.1	WP_042433185.1		TerB family tellurite resistance protein			SFHG_RS02945	1938	645	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	703126	703680	-							SFHG_RS02950	555		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	703126	703680	-	WP_042433188.1	WP_042433188.1		hypothetical protein			SFHG_RS02950	555	184	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	703677	704948	-							SFHG_RS02955	1272		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	703677	704948	-	WP_042433191.1	WP_042433191.1		relaxase/mobilization nuclease domain-containing protein			SFHG_RS02955	1272	423	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	704936	705382	-							SFHG_RS02960	447		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	704936	705382	-	WP_042433194.1	WP_042433194.1		CopG family transcriptional regulator			SFHG_RS02960	447	148	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	705593	706549	-							SFHG_RS02965	957		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	705593	706549	-	WP_042433197.1	WP_042433197.1		ParB/RepB/Spo0J family partition protein			SFHG_RS02965	957	318	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	706536	707300	-							SFHG_RS02970	765		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	706536	707300	-	WP_042433200.1	WP_042433200.1		ParA family protein			SFHG_RS02970	765	254	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	707504	707875	-							SFHG_RS02975	372		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	707504	707875	-	WP_015540326.1	WP_015540326.1		YraN family protein			SFHG_RS02975	372	123	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	708421	708690	+							SFHG_RS02980	270		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	708421	708690	+	WP_042433205.1	WP_042433205.1		hypothetical protein			SFHG_RS02980	270	89	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	708868	709080	+							SFHG_RS02985	213		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	708868	709080	+	WP_172596416.1	WP_172596416.1		hypothetical protein			SFHG_RS02985	213	70	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	709084	709287	+							SFHG_RS02990	204		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	709084	709287	+	WP_075843485.1	WP_075843485.1		hypothetical protein			SFHG_RS02990	204	67	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	709903	711822	+					tet(W)		SFHG_RS02995	1920		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	709903	711822	+	WP_042433210.1	WP_042433210.1		tetracycline resistance ribosomal protection protein Tet(W)	tet(W)		SFHG_RS02995	1920	639	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	711886	712665	+							SFHG_RS03000	780		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	711886	712665	+	WP_052297779.1	WP_052297779.1		HNH endonuclease family protein			SFHG_RS03000	780	259	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	712669	713094	-							SFHG_RS03005	426		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	712669	713094	-	WP_042433213.1	WP_042433213.1		hypothetical protein			SFHG_RS03005	426	141	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	713100	714170	-							SFHG_RS03010	1071		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	713100	714170	-	WP_042433216.1	WP_042433216.1		site-specific integrase			SFHG_RS03010	1071	356	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	714172	714375	-							SFHG_RS03015	204		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	714172	714375	-	WP_042433219.1	WP_042433219.1		hypothetical protein			SFHG_RS03015	204	67	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	714516	714929	+							SFHG_RS03020	414		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	714516	714929	+	WP_042433222.1	WP_042433222.1		helix-turn-helix domain-containing protein			SFHG_RS03020	414	137	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	715547	717142	-					guaA		SFHG_RS03025	1596		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	715547	717142	-	WP_042433225.1	WP_042433225.1		glutamine-hydrolyzing GMP synthase	guaA		SFHG_RS03025	1596	531	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	717488	718489	+							SFHG_RS03030	1002		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	717488	718489	+	WP_042433228.1	WP_042433228.1		undecaprenyl-diphosphate phosphatase			SFHG_RS03030	1002	333	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	718561	719499	+							SFHG_RS03035	939		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	718561	719499	+	WP_052297780.1	WP_052297780.1		AEC family transporter			SFHG_RS03035	939	312	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	719680	719961	+							SFHG_RS03040	282		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	719680	719961	+	WP_042433231.1	WP_042433231.1		chorismate mutase			SFHG_RS03040	282	93	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	719958	720761	+					aroF		SFHG_RS03045	804		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	719958	720761	+	WP_052297781.1	WP_052297781.1		3-deoxy-7-phosphoheptulonate synthase	aroF		SFHG_RS03045	804	267	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	720970	723366	+							SFHG_RS03050	2397		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	720970	723366	+	WP_042433234.1	WP_042433234.1		UvrD-helicase domain-containing protein			SFHG_RS03050	2397	798	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	723464	723601	-							SFHG_RS10570	138		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	723464	723601	-	WP_155815085.1	WP_155815085.1		hypothetical protein			SFHG_RS10570	138	45	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	723626	724078	-							SFHG_RS03055	453		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	723626	724078	-	WP_042433237.1	WP_042433237.1		hypothetical protein			SFHG_RS03055	453	150	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	724519	724785	+							SFHG_RS03060	267		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	724519	724785	+	WP_042433241.1	WP_042433241.1		type II toxin-antitoxin system prevent-host-death family antitoxin			SFHG_RS03060	267	88	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	724778	725041	+							SFHG_RS03065	264		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	724778	725041	+	WP_042433244.1	WP_042433244.1		Txe/YoeB family addiction module toxin			SFHG_RS03065	264	87	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	725052	726677	-					sdaAA		SFHG_RS03070	1626		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	725052	726677	-	WP_042433247.1	WP_042433247.1		L-serine ammonia-lyase, iron-sulfur-dependent, subunit alpha	sdaAA		SFHG_RS03070	1626	541	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	727792	728730	+							SFHG_RS03080	939		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	727792	728730	+	WP_042433253.1	WP_042433253.1		manganese-dependent inorganic pyrophosphatase			SFHG_RS03080	939	312	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	728971	729846	-							SFHG_RS03085	876		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	728971	729846	-	WP_042433255.1	WP_042433255.1		LysR family transcriptional regulator			SFHG_RS03085	876	291	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	729994	730323	+							SFHG_RS03090	330		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	729994	730323	+	WP_042433258.1	WP_042433258.1		hypothetical protein			SFHG_RS03090	330	109	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	730493	731605	+							SFHG_RS03095	1113		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	730493	731605	+	WP_042433261.1	WP_042433261.1		M20/M25/M40 family metallo-hydrolase			SFHG_RS03095	1113	370	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	732028	732399	+					rpsL		SFHG_RS03100	372		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	732028	732399	+	WP_042433264.1	WP_042433264.1		30S ribosomal protein S12	rpsL		SFHG_RS03100	372	123	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	732520	732990	+					rpsG		SFHG_RS03105	471		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	732520	732990	+	WP_042433267.1	WP_042433267.1		30S ribosomal protein S7	rpsG		SFHG_RS03105	471	156	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	733004	735109	+					fusA		SFHG_RS03110	2106		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	733004	735109	+	WP_042433269.1	WP_042433269.1		elongation factor G	fusA		SFHG_RS03110	2106	701	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	735147	735455	+					rpsJ		SFHG_RS03115	309		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	735147	735455	+	WP_042433704.1	WP_042433704.1		30S ribosomal protein S10	rpsJ		SFHG_RS03115	309	102	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	735471	736091	+					rplC		SFHG_RS03120	621		
CDS	with_protein	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	735471	736091	+	WP_042433272.1	WP_042433272.1		50S ribosomal protein L3	rplC		SFHG_RS03120	621	206	
gene	protein_coding	GCF_000236865.1	Primary Assembly	unplaced scaffold		NZ_HE611014.1	736123	736749	+					rplD		SFHG_RS03125	627		
