## Mon Oct 10 06:51:57 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ypkmqep6 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_ypkmqep6 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_ypkmqep6/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_102337900.1	999413.HMPREF1094_00849	5.67e-79	247.0	COG3711@1|root,COG3711@2|Bacteria,1TT5A@1239|Firmicutes,3VUNA@526524|Erysipelotrichia	526524|Erysipelotrichia	K	CAT RNA binding domain	-	-	-	-	-	-	-	-	-	-	-	-	CAT_RBD,PRD
WP_102337902.1	521003.COLINT_03043	1.9e-83	248.0	COG0242@1|root,COG0242@2|Bacteria,2HV1F@201174|Actinobacteria,4CW58@84998|Coriobacteriia	84998|Coriobacteriia	J	peptide deformylase	-	-	3.5.1.88	ko:K01462	-	-	-	-	ko00000,ko01000	-	-	-	Pep_deformylase
WP_102337903.1	742742.HMPREF9452_00105	2.19e-104	318.0	COG0673@1|root,COG0673@2|Bacteria,2IIQ1@201174|Actinobacteria,4CV03@84998|Coriobacteriia	84998|Coriobacteriia	S	Oxidoreductase NAD-binding domain protein	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA
WP_102337904.1	742818.HMPREF9451_01737	6.4e-115	336.0	COG4832@1|root,COG4832@2|Bacteria,2GN4K@201174|Actinobacteria,4CVJ8@84998|Coriobacteriia	84998|Coriobacteriia	S	GyrI-like small molecule binding domain	-	-	-	-	-	-	-	-	-	-	-	-	GyrI-like
WP_102337905.1	1232436.CAPF01000032_gene1373	4.11e-119	343.0	COG0655@1|root,COG0655@2|Bacteria,2IBBF@201174|Actinobacteria,4CVS8@84998|Coriobacteriia	84998|Coriobacteriia	S	NADPH-dependent FMN reductase	-	-	-	-	-	-	-	-	-	-	-	-	FMN_red
WP_102337906.1	1034345.CAEM01000014_gene268	8.58e-190	533.0	COG0667@1|root,COG0667@2|Bacteria,2GMNA@201174|Actinobacteria,4CUJ6@84998|Coriobacteriia	84998|Coriobacteriia	C	Aldo/keto reductase family	-	-	-	-	-	-	-	-	-	-	-	-	Aldo_ket_red
WP_102337908.1	1235797.C816_00344	7.53e-130	374.0	COG0599@1|root,COG1917@1|root,COG0599@2|Bacteria,COG1917@2|Bacteria,1TRVH@1239|Firmicutes,249JY@186801|Clostridia,2N8G4@216572|Oscillospiraceae	186801|Clostridia	S	conserved protein, contains double-stranded beta-helix domain	-	-	-	-	-	-	-	-	-	-	-	-	CMD,Cupin_2
WP_102337909.1	742742.HMPREF9452_02148	3.95e-146	414.0	COG3382@1|root,COG3382@2|Bacteria,2GMX2@201174|Actinobacteria,4CUG6@84998|Coriobacteriia	84998|Coriobacteriia	S	B3 4 domain	-	-	-	-	-	-	-	-	-	-	-	-	B3_4
WP_102337910.1	445975.COLSTE_00246	1.96e-152	431.0	COG2071@1|root,COG2071@2|Bacteria,2GIV6@201174|Actinobacteria,4CWA0@84998|Coriobacteriia	84998|Coriobacteriia	S	Peptidase C26	-	-	-	ko:K07010	-	-	-	-	ko00000,ko01002	-	-	-	Peptidase_C26
WP_102337912.1	445975.COLSTE_00244	1.16e-162	460.0	COG0765@1|root,COG0765@2|Bacteria,2GNBH@201174|Actinobacteria,4CX9B@84998|Coriobacteriia	84998|Coriobacteriia	P	ABC transporter, permease protein	-	-	-	ko:K10007	ko02010,map02010	M00233	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.3.9	-	-	BPD_transp_1
WP_102337913.1	445975.COLSTE_00243	1.04e-120	348.0	COG0765@1|root,COG0765@2|Bacteria,2GNUR@201174|Actinobacteria,4CV87@84998|Coriobacteriia	84998|Coriobacteriia	P	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K10006	ko02010,map02010	M00233	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.3.9	-	-	BPD_transp_1
WP_102337914.1	445975.COLSTE_00242	3.37e-190	533.0	COG0834@1|root,COG0834@2|Bacteria,2GJH8@201174|Actinobacteria,4CVCR@84998|Coriobacteriia	84998|Coriobacteriia	ET	Tat pathway signal sequence domain protein	-	-	-	ko:K10005	ko02010,map02010	M00233	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.3.9	-	-	SBP_bac_3
WP_102337915.1	521003.COLINT_02998	1.12e-41	140.0	COG0011@1|root,COG0011@2|Bacteria,2H6VK@201174|Actinobacteria,4CWBB@84998|Coriobacteriia	84998|Coriobacteriia	S	Thiamine-binding protein	-	-	-	-	-	-	-	-	-	-	-	-	Thiamine_BP
WP_102337916.1	1282887.AUJG01000008_gene1352	1.84e-179	508.0	COG3177@1|root,COG3177@2|Bacteria,1TQMC@1239|Firmicutes,248JU@186801|Clostridia	186801|Clostridia	S	Fic family	-	-	-	-	-	-	-	-	-	-	-	-	Fic
WP_102337917.1	521003.COLINT_03001	0.0	1109.0	COG0173@1|root,COG0173@2|Bacteria,2GJHU@201174|Actinobacteria,4CUY4@84998|Coriobacteriia	84998|Coriobacteriia	J	Aspartyl-tRNA synthetase with relaxed tRNA specificity since it is able to aspartylate not only its cognate tRNA(Asp) but also tRNA(Asn). Reaction proceeds in two steps L-aspartate is first activated by ATP to form Asp-AMP and then transferred to the acceptor end of tRNA(Asp Asn)	aspS	-	6.1.1.12	ko:K01876	ko00970,map00970	M00359,M00360	R05577	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016,ko03029	-	-	-	GAD,tRNA-synt_2,tRNA_anti-codon
WP_102337919.1	445975.COLSTE_01176	3.21e-275	757.0	COG0124@1|root,COG0124@2|Bacteria,2GIYJ@201174|Actinobacteria,4CV2W@84998|Coriobacteriia	84998|Coriobacteriia	J	histidyl-tRNA synthetase	hisS	-	6.1.1.21	ko:K01892	ko00970,map00970	M00359,M00360	R03655	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	HGTP_anticodon,tRNA-synt_2b,tRNA-synt_His
WP_102337920.1	445975.COLSTE_01174	1.19e-210	587.0	COG2008@1|root,COG2008@2|Bacteria,2GJ0V@201174|Actinobacteria,4CUCF@84998|Coriobacteriia	84998|Coriobacteriia	E	Beta-eliminating lyase	-	-	4.1.2.48	ko:K01620	ko00260,ko01100,ko01110,ko01120,ko01130,ko01230,map00260,map01100,map01110,map01120,map01130,map01230	-	R00751,R06171	RC00312,RC00372	ko00000,ko00001,ko01000	-	-	-	Beta_elim_lyase
WP_102337921.1	445975.COLSTE_01172	8.31e-111	322.0	COG1247@1|root,COG1247@2|Bacteria,2IHSY@201174|Actinobacteria,4CW2F@84998|Coriobacteriia	84998|Coriobacteriia	M	Acetyltransferase (GNAT) family	-	-	2.3.1.183	ko:K03823	ko00440,ko01130,map00440,map01130	-	R08871,R08938	RC00004,RC00064	ko00000,ko00001,ko01000	-	-	-	Acetyltransf_4
WP_102337923.1	742742.HMPREF9452_00691	2.11e-136	394.0	COG0656@1|root,COG0656@2|Bacteria,2GJQ7@201174|Actinobacteria,4CXFJ@84998|Coriobacteriia	84998|Coriobacteriia	S	Aldo/keto reductase family	-	-	-	-	-	-	-	-	-	-	-	-	Aldo_ket_red
WP_102337924.1	1033739.CAEU01000018_gene2300	1.26e-15	82.0	COG0561@1|root,COG0561@2|Bacteria,1TREF@1239|Firmicutes,4H9Y9@91061|Bacilli,26I9X@186818|Planococcaceae	91061|Bacilli	S	Sucrose-6F-phosphate phosphohydrolase	yhaX	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
WP_102337925.1	700015.Corgl_0536	4.66e-118	342.0	COG0235@1|root,COG0235@2|Bacteria,2GNI6@201174|Actinobacteria,4CWK2@84998|Coriobacteriia	84998|Coriobacteriia	G	COGs COG0235 Ribulose-5-phosphate 4-epimerase and related epimerase and aldolase	-	-	4.1.2.17	ko:K01628	ko00051,ko01120,map00051,map01120	-	R02262	RC00603,RC00604	ko00000,ko00001,ko01000	-	-	-	Aldolase_II
WP_102337926.1	700015.Corgl_0535	1.97e-219	619.0	COG3775@1|root,COG3775@2|Bacteria,2IBG5@201174|Actinobacteria,4CVHG@84998|Coriobacteriia	84998|Coriobacteriia	G	PTS system Galactitol-specific IIC component	-	-	-	ko:K02775	ko00052,ko01100,ko02060,map00052,map01100,map02060	M00279	R05570	RC00017,RC03206	ko00000,ko00001,ko00002,ko02000	4.A.5.1	-	-	EIIC-GAT
WP_102337929.1	700015.Corgl_0533	4.01e-40	134.0	COG3414@1|root,COG3414@2|Bacteria,2HCW7@201174|Actinobacteria,4CWNU@84998|Coriobacteriia	84998|Coriobacteriia	G	PTS system, Lactose/Cellobiose specific IIB subunit	-	-	2.7.1.200	ko:K02774	ko00052,ko01100,ko02060,map00052,map01100,map02060	M00279	R05570	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.5.1	-	-	PTS_IIB
WP_102337930.1	457421.CBFG_06099	4e-162	462.0	COG2376@1|root,COG2376@2|Bacteria,1TP92@1239|Firmicutes,2488D@186801|Clostridia,26ANR@186813|unclassified Clostridiales	186801|Clostridia	G	Dak1 domain	-	-	2.7.1.121	ko:K05878	ko00561,ko01100,map00561,map01100	-	R01012	RC00015,RC00017	ko00000,ko00001,ko01000	-	-	-	Dak1
WP_102337931.1	700015.Corgl_0531	1.27e-62	210.0	COG1461@1|root,COG2376@1|root,COG1461@2|Bacteria,COG2376@2|Bacteria,2GJV9@201174|Actinobacteria,4CVMQ@84998|Coriobacteriia	84998|Coriobacteriia	G	Dihydroxyacetone kinase	dhaK	-	2.7.1.121,2.7.1.28,2.7.1.29,4.6.1.15	ko:K00863,ko:K05878	ko00051,ko00561,ko00680,ko01100,ko01120,ko01200,ko04622,map00051,map00561,map00680,map01100,map01120,map01200,map04622	M00344	R01011,R01012,R01059	RC00002,RC00015,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	Dak1
WP_102337932.1	1118060.CAGZ01000030_gene1162	1.33e-80	249.0	COG1349@1|root,COG1349@2|Bacteria,2GKWM@201174|Actinobacteria,4CXGD@84998|Coriobacteriia	84998|Coriobacteriia	K	DeoR C terminal sensor domain	-	-	-	-	-	-	-	-	-	-	-	-	DeoRC,HTH_DeoR
WP_102337933.1	1118060.CAGZ01000030_gene1172	6.5e-186	518.0	COG0191@1|root,COG0191@2|Bacteria,2H640@201174|Actinobacteria,4CV8T@84998|Coriobacteriia	84998|Coriobacteriia	G	ketose-bisphosphate aldolase	-	-	4.1.2.13,4.1.2.40	ko:K01624,ko:K08302	ko00010,ko00030,ko00051,ko00052,ko00680,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00010,map00030,map00051,map00052,map00680,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00001,M00003,M00165,M00167,M00344,M00345	R01068,R01069,R01070,R01829,R02568	RC00438,RC00439,RC00603,RC00604	ko00000,ko00001,ko00002,ko01000	-	-	-	F_bP_aldolase
WP_102337934.1	445975.COLSTE_00308	8.64e-128	370.0	COG1349@1|root,COG1349@2|Bacteria,2GKWM@201174|Actinobacteria,4CVGP@84998|Coriobacteriia	84998|Coriobacteriia	K	Transcriptional regulator, DeoR family	-	-	-	-	-	-	-	-	-	-	-	-	DeoRC,HTH_DeoR
WP_102337935.1	521003.COLINT_03013	1.47e-173	489.0	COG1105@1|root,COG1105@2|Bacteria,2GK7E@201174|Actinobacteria,4CUTY@84998|Coriobacteriia	84998|Coriobacteriia	H	Belongs to the carbohydrate kinase PfkB family	-	-	2.7.1.144	ko:K00917	ko00052,ko01100,map00052,map01100	-	R03236	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	PfkB
WP_102337937.1	445975.COLSTE_00277	1.76e-244	675.0	COG1820@1|root,COG1820@2|Bacteria,2GK1E@201174|Actinobacteria,4CVC3@84998|Coriobacteriia	84998|Coriobacteriia	G	Belongs to the metallo-dependent hydrolases superfamily. NagA family	nagA	-	3.5.1.25	ko:K01443	ko00520,ko01130,map00520,map01130	-	R02059	RC00166,RC00300	ko00000,ko00001,ko01000	-	-	-	Amidohydro_1
WP_102337938.1	521003.COLINT_03030	6.02e-239	661.0	COG2222@1|root,COG2222@2|Bacteria,2GSJ8@201174|Actinobacteria,4CV2I@84998|Coriobacteriia	84998|Coriobacteriia	M	sugar isomerase, AgaS family	-	-	-	ko:K02082	-	-	-	-	ko00000,ko01000	-	-	-	SIS
WP_102337939.1	445975.COLSTE_00274	9.16e-141	401.0	COG2188@1|root,COG2188@2|Bacteria,2GJZ1@201174|Actinobacteria,4CVGB@84998|Coriobacteriia	84998|Coriobacteriia	K	UbiC transcription regulator-associated domain protein	-	-	-	ko:K03710	-	-	-	-	ko00000,ko03000	-	-	-	GntR,UTRA
WP_102337940.1	742742.HMPREF9452_00771	2.15e-204	572.0	COG3716@1|root,COG3716@2|Bacteria,2IDHX@201174|Actinobacteria,4CV2V@84998|Coriobacteriia	84998|Coriobacteriia	G	PTS system mannose fructose sorbose family IID component	-	-	-	ko:K02747	ko00052,ko02060,map00052,map02060	M00277	R08366	RC00017	ko00000,ko00001,ko00002,ko02000	4.A.6.1.4	-	-	EIID-AGA
WP_102337941.1	521003.COLINT_03033	8.48e-157	443.0	COG3715@1|root,COG3715@2|Bacteria,2HUS2@201174|Actinobacteria,4CVHJ@84998|Coriobacteriia	84998|Coriobacteriia	G	PTS system sorbose-specific iic component	-	-	-	ko:K02746	ko00052,ko02060,map00052,map02060	M00277	R08366	RC00017	ko00000,ko00001,ko00002,ko02000	4.A.6.1.4	-	-	EII-Sor
WP_102337942.1	742722.HMPREF9463_01129	3.22e-98	286.0	COG3444@1|root,COG3444@2|Bacteria,2GR9K@201174|Actinobacteria,4CVKP@84998|Coriobacteriia	84998|Coriobacteriia	G	PTS system, mannose fructose sorbose family, IIB	-	-	-	ko:K02745	ko00052,ko02060,map00052,map02060	M00277	R08366	RC00017	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.6.1.4	-	-	PTSIIB_sorb
WP_102337943.1	742742.HMPREF9452_00774	1.48e-34	120.0	COG1862@1|root,COG1862@2|Bacteria,2HW5J@201174|Actinobacteria,4CY10@84998|Coriobacteriia	84998|Coriobacteriia	U	Preprotein translocase subunit	yajC	-	-	ko:K03210	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044	3.A.5.1,3.A.5.2	-	-	YajC
WP_102337944.1	742742.HMPREF9452_00775	3.98e-80	240.0	COG2893@1|root,COG2893@2|Bacteria,2HV00@201174|Actinobacteria,4CW2S@84998|Coriobacteriia	84998|Coriobacteriia	G	PTS system fructose IIA component	-	-	-	ko:K02744	ko00052,ko02060,map00052,map02060	M00277,M00287	R08366,R08367	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.6.1.4,4.A.6.1.5	-	-	EIIA-man
WP_102337945.1	521003.COLINT_03038	1.29e-102	302.0	COG0716@1|root,COG0716@2|Bacteria,2IIHQ@201174|Actinobacteria,4CY1P@84998|Coriobacteriia	84998|Coriobacteriia	C	Flavodoxin domain	-	-	-	-	-	-	-	-	-	-	-	-	Flavodoxin_5
WP_102337946.1	445975.COLSTE_00347	2.37e-145	415.0	COG0005@1|root,COG0005@2|Bacteria,2GKEI@201174|Actinobacteria,4CYI5@84998|Coriobacteriia	84998|Coriobacteriia	F	The purine nucleoside phosphorylases catalyze the phosphorolytic breakdown of the N-glycosidic bond in the beta- (deoxy)ribonucleoside molecules, with the formation of the corresponding free purine bases and pentose-1-phosphate	-	-	-	-	-	-	-	-	-	-	-	-	PNP_UDP_1
WP_102337947.1	445975.COLSTE_00346	2.78e-107	328.0	2F06W@1|root,33TAF@2|Bacteria,2HUJN@201174|Actinobacteria,4CUYD@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_102337948.1	521003.COLINT_03779	8.3e-235	649.0	COG0473@1|root,COG0473@2|Bacteria,2IAD3@201174|Actinobacteria,4CU7N@84998|Coriobacteriia	84998|Coriobacteriia	CE	Isocitrate/isopropylmalate dehydrogenase	-	-	1.1.1.41	ko:K00030	ko00020,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map01100,map01110,map01120,map01130,map01200,map01210,map01230	M00009,M00010	R00709	RC00114	br01601,ko00000,ko00001,ko00002,ko01000	-	-	-	Iso_dh
WP_102337949.1	445975.COLSTE_00343	7.04e-123	355.0	2F5KC@1|root,33Y5H@2|Bacteria,2HUUE@201174|Actinobacteria,4CVNT@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_102337950.1	521003.COLINT_03781	2.51e-52	169.0	2FAV2@1|root,32DSM@2|Bacteria,2HWG9@201174|Actinobacteria,4CYCT@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_102337951.1	445975.COLSTE_00341	4.18e-194	547.0	COG2084@1|root,COG2084@2|Bacteria,2GNB0@201174|Actinobacteria,4CUAH@84998|Coriobacteriia	84998|Coriobacteriia	I	NAD binding domain	-	-	1.1.1.31	ko:K00020	ko00280,ko01100,map00280,map01100	-	R05066	RC00099	ko00000,ko00001,ko01000	-	-	-	NAD_binding_11,NAD_binding_2
WP_102337952.1	445975.COLSTE_00340	4.14e-186	521.0	COG1307@1|root,COG1307@2|Bacteria,2HG5U@201174|Actinobacteria,4CUCC@84998|Coriobacteriia	84998|Coriobacteriia	S	TIGRFAM degV family protein	-	-	-	-	-	-	-	-	-	-	-	-	DegV
WP_102337953.1	445975.COLSTE_00339	2.93e-122	350.0	COG1544@1|root,COG1544@2|Bacteria,2GMYF@201174|Actinobacteria,4CVME@84998|Coriobacteriia	84998|Coriobacteriia	J	Required for dimerization of active 70S ribosomes into 100S ribosomes in stationary phase	hpf	-	-	ko:K05808	-	-	-	-	ko00000,ko03009	-	-	-	Ribosom_S30AE_C,Ribosomal_S30AE
WP_102337955.1	445975.COLSTE_00334	7.45e-219	617.0	COG1774@1|root,COG1774@2|Bacteria,2HYDT@201174|Actinobacteria,4CUHD@84998|Coriobacteriia	84998|Coriobacteriia	S	PSP1 C-terminal	-	-	-	-	-	-	-	-	-	-	-	-	PSP1
WP_102337956.1	521003.COLINT_03470	7.06e-195	550.0	COG0470@1|root,COG0470@2|Bacteria,2GJ8C@201174|Actinobacteria,4CYJ2@84998|Coriobacteriia	84998|Coriobacteriia	L	DNA polymerase III, delta	-	-	2.7.7.7	ko:K02341	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_delta2
WP_102337957.1	445975.COLSTE_00323	0.0	1485.0	COG0550@1|root,COG0551@1|root,COG0550@2|Bacteria,COG0551@2|Bacteria,2GJU7@201174|Actinobacteria,4CU99@84998|Coriobacteriia	84998|Coriobacteriia	L	DNA topoisomerase	topA	-	5.99.1.2	ko:K03168	-	-	-	-	ko00000,ko01000,ko03032,ko03400	-	-	-	Topoisom_bac,Toprim,zf-C4_Topoisom
WP_102337958.1	521003.COLINT_03474	4.1e-44	154.0	COG1826@1|root,COG1826@2|Bacteria,2HVD3@201174|Actinobacteria,4CWPI@84998|Coriobacteriia	84998|Coriobacteriia	U	Twin arginine-targeting protein translocase, TatA E family	-	-	-	ko:K03117	ko03060,ko03070,map03060,map03070	M00336	-	-	ko00000,ko00001,ko00002,ko02044	2.A.64	-	-	MttA_Hcf106
WP_102337959.1	445975.COLSTE_00316	3.11e-58	181.0	COG1366@1|root,COG1366@2|Bacteria,2HPDI@201174|Actinobacteria,4CW8I@84998|Coriobacteriia	84998|Coriobacteriia	T	STAS domain	-	-	-	ko:K04749	-	-	-	-	ko00000,ko03021	-	-	-	STAS_2
WP_102337960.1	445975.COLSTE_00314	6.43e-284	778.0	COG1167@1|root,COG1167@2|Bacteria,2GKVK@201174|Actinobacteria,4CV5F@84998|Coriobacteriia	84998|Coriobacteriia	EK	Alanine-glyoxylate amino-transferase	-	-	-	-	-	-	-	-	-	-	-	-	Aminotran_MocR
WP_102337961.1	521003.COLINT_03482	0.0	1151.0	COG0326@1|root,COG0326@2|Bacteria,2GNPQ@201174|Actinobacteria,4CUHW@84998|Coriobacteriia	84998|Coriobacteriia	O	Molecular chaperone. Has ATPase activity	htpG	-	-	ko:K04079	ko04141,ko04151,ko04217,ko04612,ko04621,ko04626,ko04657,ko04659,ko04914,ko04915,ko05200,ko05215,ko05418,map04141,map04151,map04217,map04612,map04621,map04626,map04657,map04659,map04914,map04915,map05200,map05215,map05418	-	-	-	ko00000,ko00001,ko01009,ko03029,ko03051,ko03110,ko04131,ko04147	-	-	-	HATPase_c_3,HSP90
WP_102337962.1	305900.GV64_02925	8.19e-214	595.0	COG0078@1|root,COG0078@2|Bacteria,1MUFM@1224|Proteobacteria,1RQ59@1236|Gammaproteobacteria,1XH6J@135619|Oceanospirillales	135619|Oceanospirillales	E	Reversibly catalyzes the transfer of the carbamoyl group from carbamoyl phosphate (CP) to the N(epsilon) atom of ornithine (ORN) to produce L-citrulline	argF	-	2.1.3.3,2.1.3.9	ko:K00611,ko:K09065	ko00220,ko01100,ko01110,ko01130,ko01230,map00220,map01100,map01110,map01130,map01230	M00029,M00844,M00845	R01398,R07245	RC00096	ko00000,ko00001,ko00002,ko01000	-	-	-	OTCace,OTCace_N
WP_102337964.1	1158607.UAU_02597	2.63e-160	468.0	COG0531@1|root,COG0531@2|Bacteria,1U0CA@1239|Firmicutes,4I9P2@91061|Bacilli,4B4I0@81852|Enterococcaceae	91061|Bacilli	E	Amino acid permease	-	-	-	-	-	-	-	-	-	-	-	-	AA_permease_2
WP_102337965.1	457421.CBFG_04015	1.06e-171	489.0	COG2957@1|root,COG2957@2|Bacteria,1TQS5@1239|Firmicutes,248CP@186801|Clostridia,269GA@186813|unclassified Clostridiales	186801|Clostridia	E	Porphyromonas-type peptidyl-arginine deiminase	aguA	-	3.5.3.12	ko:K10536	ko00330,ko01100,map00330,map01100	-	R01416	RC00177	ko00000,ko00001,ko01000	-	-	-	PAD_porph
WP_102337966.1	97139.C824_01480	1.7e-72	229.0	COG2197@1|root,COG2197@2|Bacteria,1VGRH@1239|Firmicutes,25B4X@186801|Clostridia,36W9Y@31979|Clostridiaceae	186801|Clostridia	K	helix_turn_helix, Lux Regulon	-	-	-	-	-	-	-	-	-	-	-	-	GerE
WP_102337967.1	479437.Elen_0672	1.66e-177	504.0	COG2957@1|root,COG2957@2|Bacteria,2GM6J@201174|Actinobacteria,4CUCB@84998|Coriobacteriia	84998|Coriobacteriia	E	agmatine deiminase	-	-	3.5.3.12	ko:K10536	ko00330,ko01100,map00330,map01100	-	R01416	RC00177	ko00000,ko00001,ko01000	-	-	-	PAD_porph
WP_102337968.1	445975.COLSTE_00027	0.0	889.0	COG0577@1|root,COG0577@2|Bacteria,2IASZ@201174|Actinobacteria,4CUM4@84998|Coriobacteriia	84998|Coriobacteriia	V	Efflux ABC transporter, permease protein	-	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	FtsX
WP_102337969.1	445975.COLSTE_00026	1.43e-154	438.0	COG1136@1|root,COG1136@2|Bacteria,2GJN6@201174|Actinobacteria,4CU9N@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter	-	-	-	ko:K02003	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_102337970.1	742742.HMPREF9452_01072	8.03e-108	320.0	COG0561@1|root,COG0561@2|Bacteria,2HGFK@201174|Actinobacteria,4CVS1@84998|Coriobacteriia	84998|Coriobacteriia	S	PFAM Haloacid dehalogenase domain protein hydrolase type 3	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
WP_102337972.1	445975.COLSTE_00022	2.04e-38	129.0	28QB2@1|root,2ZCTN@2|Bacteria,2HVBE@201174|Actinobacteria,4CWM7@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_102337973.1	445975.COLSTE_00020	3.07e-236	660.0	COG3004@1|root,COG3004@2|Bacteria,2GKIK@201174|Actinobacteria,4CV07@84998|Coriobacteriia	84998|Coriobacteriia	P	) H( ) antiporter that extrudes sodium in exchange for external protons	nhaA	-	-	ko:K03313	-	-	-	-	ko00000,ko02000	2.A.33.1	-	-	Na_H_antiport_1
WP_102337974.1	742742.HMPREF9452_00819	1.74e-203	565.0	COG1227@1|root,COG1227@2|Bacteria,2H4Y4@201174|Actinobacteria,4CUJA@84998|Coriobacteriia	84998|Coriobacteriia	C	DHHA2 domain	-	-	3.6.1.1	ko:K15986	ko00190,map00190	-	-	-	ko00000,ko00001,ko01000	-	-	-	CBS,DHH,DHHA2
WP_102337975.1	445975.COLSTE_00016	3.27e-144	413.0	COG1387@1|root,COG1387@2|Bacteria,2HYSU@201174|Actinobacteria,4CVDH@84998|Coriobacteriia	84998|Coriobacteriia	E	histidinol phosphate phosphatase HisJ family	-	-	3.1.3.15	ko:K04486	ko00340,ko01100,ko01110,ko01230,map00340,map01100,map01110,map01230	M00026	R03013	RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	PHP
WP_102337976.1	445975.COLSTE_00004	4.11e-173	489.0	COG1940@1|root,COG1940@2|Bacteria,2GJCQ@201174|Actinobacteria,4CUDD@84998|Coriobacteriia	84998|Coriobacteriia	GK	ROK family	-	-	2.7.1.2	ko:K00845	ko00010,ko00052,ko00500,ko00520,ko00521,ko00524,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00052,map00500,map00520,map00521,map00524,map01100,map01110,map01120,map01130,map01200	M00001,M00549	R00299,R01600,R01786	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	ROK
WP_102337978.1	742722.HMPREF9463_00366	5.42e-58	185.0	2FFFE@1|root,347CX@2|Bacteria,2HUYY@201174|Actinobacteria,4CW12@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_102337979.1	445975.COLSTE_00059	3.1e-13	65.9	2A29K@1|root,30QKD@2|Bacteria,2HVIC@201174|Actinobacteria,4CWW3@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_102337981.1	445975.COLSTE_00055	8.73e-69	219.0	COG4965@1|root,COG4965@2|Bacteria,2HT3X@201174|Actinobacteria,4CVVT@84998|Coriobacteriia	84998|Coriobacteriia	U	type II secretion system	-	-	-	ko:K12510	-	-	-	-	ko00000,ko02044	-	-	-	T2SSF
WP_102337982.1	445975.COLSTE_00054	1.1e-219	618.0	COG4962@1|root,COG4962@2|Bacteria,2GKKJ@201174|Actinobacteria,4CV0U@84998|Coriobacteriia	84998|Coriobacteriia	U	Type II IV secretion system protein	-	-	-	ko:K02283	-	-	-	-	ko00000,ko02035,ko02044	-	-	-	T2SSE
