## Wed Dec 28 16:28:01 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_z2_drto0 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_z2_drto0 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_z2_drto0/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_042436005.1	1034345.CAEM01000036_gene574	2.29e-153	431.0	COG0283@1|root,COG0283@2|Bacteria,2H3SI@201174|Actinobacteria,4CV84@84998|Coriobacteriia	84998|Coriobacteriia	F	Belongs to the cytidylate kinase family. Type 1 subfamily	cmk	-	2.7.4.25	ko:K00945	ko00240,ko01100,map00240,map01100	M00052	R00158,R00512,R01665	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	Acyltransferase,Cytidylate_kin
WP_042436008.1	1034345.CAEM01000036_gene575	0.0	868.0	COG0128@1|root,COG0128@2|Bacteria,2GJKX@201174|Actinobacteria,4CV1Q@84998|Coriobacteriia	84998|Coriobacteriia	E	Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3- phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate	aroA	-	2.5.1.19	ko:K00800	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R03460	RC00350	ko00000,ko00001,ko00002,ko01000	-	-	-	EPSP_synthase
WP_042436011.1	1034345.CAEM01000036_gene576	3.55e-278	761.0	COG0287@1|root,COG0287@2|Bacteria,2GKB4@201174|Actinobacteria,4CUHA@84998|Coriobacteriia	84998|Coriobacteriia	E	prephenate dehydrogenase	-	-	1.3.1.12	ko:K04517	ko00400,ko00401,ko01100,ko01110,ko01130,ko01230,map00400,map00401,map01100,map01110,map01130,map01230	M00025	R01728	RC00125	ko00000,ko00001,ko00002,ko01000	-	-	-	PDH
WP_042436013.1	1034345.CAEM01000036_gene577	2.02e-192	535.0	COG1187@1|root,COG1187@2|Bacteria,2GJ4N@201174|Actinobacteria,4CV89@84998|Coriobacteriia	84998|Coriobacteriia	J	Belongs to the pseudouridine synthase RsuA family	-	-	5.4.99.22	ko:K06178	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PseudoU_synth_2,S4
WP_042436015.1	1034345.CAEM01000036_gene578	1.6e-220	609.0	COG1386@1|root,COG1386@2|Bacteria,2GISY@201174|Actinobacteria,4CVF5@84998|Coriobacteriia	84998|Coriobacteriia	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpA that pull DNA away from mid-cell into both cell halves	scpB	-	-	ko:K06024	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpB
WP_042436018.1	1034345.CAEM01000036_gene579	7.93e-177	494.0	COG1354@1|root,COG1354@2|Bacteria,2GN1U@201174|Actinobacteria,4CUNI@84998|Coriobacteriia	84998|Coriobacteriia	D	Participates in chromosomal partition during cell division. May act via the formation of a condensin-like complex containing Smc and ScpB that pull DNA away from mid-cell into both cell halves	-	-	-	ko:K05896	-	-	-	-	ko00000,ko03036	-	-	-	SMC_ScpA
WP_042436021.1	1034345.CAEM01000036_gene580	5.45e-162	453.0	COG1994@1|root,COG1994@2|Bacteria,2GM8E@201174|Actinobacteria,4CUK0@84998|Coriobacteriia	84998|Coriobacteriia	S	Peptidase M50	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M50
WP_042436024.1	1034345.CAEM01000036_gene581	9.87e-263	719.0	COG1932@1|root,COG1932@2|Bacteria,2GKYK@201174|Actinobacteria,4CUQ5@84998|Coriobacteriia	84998|Coriobacteriia	E	Catalyzes the reversible conversion of 3- phosphohydroxypyruvate to phosphoserine and of 3-hydroxy-2-oxo-4- phosphonooxybutanoate to phosphohydroxythreonine	serC	-	2.6.1.52	ko:K00831	ko00260,ko00680,ko00750,ko01100,ko01120,ko01130,ko01200,ko01230,map00260,map00680,map00750,map01100,map01120,map01130,map01200,map01230	M00020,M00124	R04173,R05085	RC00006,RC00036	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_5
WP_042436027.1	1034345.CAEM01000036_gene585	2.69e-126	361.0	COG1827@1|root,COG1827@2|Bacteria,2H5TG@201174|Actinobacteria,4CW1S@84998|Coriobacteriia	84998|Coriobacteriia	S	3H domain	-	-	-	ko:K07105	-	-	-	-	ko00000	-	-	-	3H,HTH_11
WP_042436029.1	1034345.CAEM01000036_gene586	9.16e-240	658.0	COG1716@1|root,COG1716@2|Bacteria,2HUVN@201174|Actinobacteria,4CVT5@84998|Coriobacteriia	84998|Coriobacteriia	T	FHA domain	-	-	-	-	-	-	-	-	-	-	-	-	FHA
WP_042436030.1	1034345.CAEM01000036_gene587	0.0	1256.0	COG0515@1|root,COG0515@2|Bacteria,2HSUD@201174|Actinobacteria,4CVFC@84998|Coriobacteriia	84998|Coriobacteriia	KLT	Protein kinase domain	-	-	-	-	-	-	-	-	-	-	-	-	Pkinase
WP_042436032.1	1034345.CAEM01000036_gene590	0.0	1226.0	COG0488@1|root,COG0488@2|Bacteria,2GKQ4@201174|Actinobacteria,4CU9B@84998|Coriobacteriia	84998|Coriobacteriia	S	ABC transporter	-	-	-	ko:K06158	-	-	-	-	ko00000,ko03012	-	-	-	ABC_tran,ABC_tran_CTD,ABC_tran_Xtn
WP_042436035.1	1034345.CAEM01000037_gene593	5.19e-78	232.0	COG2198@1|root,COG2198@2|Bacteria,2HV9K@201174|Actinobacteria,4CWIM@84998|Coriobacteriia	84998|Coriobacteriia	T	Histidine Phosphotransfer domain	-	-	-	-	-	-	-	-	-	-	-	-	Hpt
WP_042436041.1	1034345.CAEM01000039_gene689	0.0	1203.0	COG0510@1|root,COG1846@1|root,COG4750@1|root,COG0510@2|Bacteria,COG1846@2|Bacteria,COG4750@2|Bacteria,2IAJ7@201174|Actinobacteria,4CYI4@84998|Coriobacteriia	84998|Coriobacteriia	M	Choline ethanolamine kinase	-	-	-	-	-	-	-	-	-	-	-	-	APH,Choline_kinase,HTH_24,NTP_transf_3
WP_042436043.1	1034345.CAEM01000039_gene690	1.47e-255	701.0	COG0697@1|root,COG0697@2|Bacteria,2HDJJ@201174|Actinobacteria,4CVJ4@84998|Coriobacteriia	84998|Coriobacteriia	EG	spore germination	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042436045.1	742818.HMPREF9451_00885	8.44e-34	118.0	2E3YG@1|root,32YVG@2|Bacteria,2HVGR@201174|Actinobacteria,4CWU4@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042436046.1	479437.Elen_2036	3.06e-187	554.0	COG5617@1|root,COG5617@2|Bacteria,2HKW0@201174|Actinobacteria,4CVR0@84998|Coriobacteriia	84998|Coriobacteriia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042436049.1	1034345.CAEM01000039_gene692	5.24e-283	771.0	COG1216@1|root,COG1216@2|Bacteria,2I2EQ@201174|Actinobacteria,4CUME@84998|Coriobacteriia	84998|Coriobacteriia	S	Glycosyltransferase, group 2 family protein	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
WP_042436052.1	1384484.AEQU_0689	4.96e-109	333.0	COG2244@1|root,COG2244@2|Bacteria,2IQVD@201174|Actinobacteria,4CW5S@84998|Coriobacteriia	84998|Coriobacteriia	S	Polysaccharide biosynthesis protein	-	-	-	-	-	-	-	-	-	-	-	-	Polysacc_synt
WP_042436055.1	742722.HMPREF9463_01757	2.05e-93	286.0	COG0463@1|root,COG0463@2|Bacteria	2|Bacteria	M	Glycosyl transferase, family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_tranf_2_3,Glycos_transf_2
WP_042436057.1	742818.HMPREF9451_00916	9.69e-70	224.0	COG3475@1|root,COG3475@2|Bacteria,2HUJM@201174|Actinobacteria,4CXR6@84998|Coriobacteriia	84998|Coriobacteriia	M	LicD family	-	-	-	ko:K07271	-	-	-	-	ko00000,ko01000	-	-	-	LicD
WP_042436060.1	1034345.CAEM01000039_gene694	6.12e-260	710.0	COG1088@1|root,COG1088@2|Bacteria,2GNDU@201174|Actinobacteria,4CUG2@84998|Coriobacteriia	84998|Coriobacteriia	M	Belongs to the NAD(P)-dependent epimerase dehydratase family. dTDP-glucose dehydratase subfamily	rfbB	-	4.2.1.46	ko:K01710	ko00521,ko00523,ko00525,ko01055,ko01130,map00521,map00523,map00525,map01055,map01130	M00793	R06513	RC00402	ko00000,ko00001,ko00002,ko01000	-	-	-	GDP_Man_Dehyd
WP_042436062.1	1034345.CAEM01000039_gene695	6.19e-193	536.0	COG1209@1|root,COG1209@2|Bacteria,2GP20@201174|Actinobacteria,4CUBB@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the formation of dTDP-glucose, from dTTP and glucose 1-phosphate, as well as its pyrophosphorolysis	rfbA	-	2.7.7.24	ko:K00973	ko00521,ko00523,ko00525,ko01130,map00521,map00523,map00525,map01130	M00793	R02328	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	NTP_transferase
WP_042436064.1	700015.Corgl_1128	7.28e-103	305.0	COG1216@1|root,COG1216@2|Bacteria,2I2J1@201174|Actinobacteria,4CUMU@84998|Coriobacteriia	84998|Coriobacteriia	S	PFAM Glycosyl transferase family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
WP_042436069.1	700015.Corgl_1121	1.48e-102	325.0	COG4713@1|root,COG4713@2|Bacteria,2HVGE@201174|Actinobacteria,4CWTP@84998|Coriobacteriia	84998|Coriobacteriia	S	Predicted membrane protein (DUF2142)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2142
WP_042436071.1	479437.Elen_2046	4.25e-186	545.0	COG1134@1|root,COG1134@2|Bacteria,2GIVF@201174|Actinobacteria,4CUBN@84998|Coriobacteriia	84998|Coriobacteriia	GM	ABC transporter	-	-	3.6.3.40	ko:K01990,ko:K09693	ko02010,map02010	M00251,M00254	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1,3.A.1.104	-	-	ABC_tran
WP_042436074.1	1034345.CAEM01000039_gene696	6.6e-279	761.0	COG1216@1|root,COG1216@2|Bacteria,2HF7D@201174|Actinobacteria,4CVH3@84998|Coriobacteriia	84998|Coriobacteriia	S	Glycosyltransferase like family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
WP_042436081.1	1034345.CAEM01000040_gene667	4.6e-143	402.0	COG0602@1|root,COG0602@2|Bacteria,2H0HA@201174|Actinobacteria,4CVKW@84998|Coriobacteriia	84998|Coriobacteriia	C	Activation of anaerobic ribonucleoside-triphosphate reductase under anaerobic conditions by generation of an organic free radical, using S-adenosylmethionine and reduced flavodoxin as cosubstrates to produce 5'-deoxy-adenosine	nrdG	-	1.97.1.4	ko:K04068	-	-	R04710	-	ko00000,ko01000	-	-	-	Fer4_12
WP_042436083.1	445975.COLSTE_01941	1.87e-289	792.0	COG2873@1|root,COG2873@2|Bacteria,2I2EB@201174|Actinobacteria,4CVAQ@84998|Coriobacteriia	84998|Coriobacteriia	E	O-acetylhomoserine	-	-	2.5.1.49	ko:K01740	ko00270,ko01100,map00270,map01100	-	R01287,R04859	RC00020,RC02821,RC02848	ko00000,ko00001,ko01000	-	-	-	Cys_Met_Meta_PP
WP_042436087.1	1034345.CAEM01000027_gene1001	3.36e-217	600.0	COG0031@1|root,COG0031@2|Bacteria,2GIXE@201174|Actinobacteria,4CUMM@84998|Coriobacteriia	84998|Coriobacteriia	E	Belongs to the cysteine synthase cystathionine beta- synthase family	cysK	-	2.5.1.47	ko:K01738	ko00270,ko00920,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00270,map00920,map01100,map01110,map01120,map01130,map01200,map01230	M00021	R00897,R03601,R04859	RC00020,RC02814,RC02821	ko00000,ko00001,ko00002,ko01000	-	-	-	PALP
WP_042436110.1	1034345.CAEM01000030_gene936	1.15e-219	608.0	COG0609@1|root,COG0609@2|Bacteria,2GK8Z@201174|Actinobacteria,4CVI3@84998|Coriobacteriia	84998|Coriobacteriia	P	FecCD transport family	-	-	-	ko:K02015	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	FecCD
WP_042436175.1	1034345.CAEM01000032_gene58	5.5e-200	553.0	COG0834@1|root,COG0834@2|Bacteria,2IPDD@201174|Actinobacteria,4CU88@84998|Coriobacteriia	84998|Coriobacteriia	ET	PFAM Bacterial extracellular solute-binding proteins, family 3	-	-	-	ko:K02030	-	M00236	-	-	ko00000,ko00002,ko02000	3.A.1.3	-	-	SBP_bac_3
WP_042436180.1	1034345.CAEM01000033_gene71	5.24e-261	714.0	COG1453@1|root,COG1453@2|Bacteria,2I6K2@201174|Actinobacteria,4CVET@84998|Coriobacteriia	84998|Coriobacteriia	S	4Fe-4S dicluster domain	-	-	-	-	-	-	-	-	-	-	-	-	Aldo_ket_red,Fer4_17
WP_042436203.1	1034345.CAEM01000033_gene109	3.94e-221	609.0	COG2184@1|root,COG2184@2|Bacteria,2HUMI@201174|Actinobacteria,4CV4J@84998|Coriobacteriia	84998|Coriobacteriia	D	Fic/DOC family	-	-	-	-	-	-	-	-	-	-	-	-	Fic
WP_042436267.1	479437.Elen_2045	1.78e-117	343.0	COG1682@1|root,COG1682@2|Bacteria,2GP5K@201174|Actinobacteria,4CVDK@84998|Coriobacteriia	84998|Coriobacteriia	GM	Transport permease protein	-	-	-	ko:K01992	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC2_membrane
WP_042436283.1	1034345.CAEM01000041_gene672	0.0	1500.0	COG1328@1|root,COG1328@2|Bacteria,2GMGA@201174|Actinobacteria,4CV2P@84998|Coriobacteriia	84998|Coriobacteriia	F	anaerobic ribonucleoside-triphosphate reductase	nrdD	-	1.1.98.6	ko:K21636	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R11633,R11634,R11635,R11636	RC00613	ko00000,ko00001,ko00002,ko01000	-	-	-	ATP-cone,NRDD
WP_042436284.1	1034345.CAEM01000041_gene673	5.14e-216	597.0	COG0053@1|root,COG0053@2|Bacteria,2GJ8Q@201174|Actinobacteria,4CUBW@84998|Coriobacteriia	84998|Coriobacteriia	P	Belongs to the cation diffusion facilitator (CDF) transporter (TC 2.A.4) family	-	-	-	-	-	-	-	-	-	-	-	-	Cation_efflux,ZT_dimer
WP_042436286.1	1034345.CAEM01000041_gene674	1.63e-222	617.0	COG1476@1|root,COG1476@2|Bacteria,2I6RE@201174|Actinobacteria,4CV8V@84998|Coriobacteriia	84998|Coriobacteriia	K	Helix-turn-helix XRE-family like proteins	-	-	-	ko:K15773	-	-	-	-	ko00000,ko02048,ko03000	-	-	-	HTH_3
WP_042436290.1	1034345.CAEM01000041_gene682	8.49e-66	200.0	COG2076@1|root,COG2076@2|Bacteria,2HPAX@201174|Actinobacteria,4CWQT@84998|Coriobacteriia	84998|Coriobacteriia	P	Small Multidrug Resistance protein	-	-	-	ko:K03297	-	-	-	-	ko00000,ko02000	2.A.7.1	-	-	Multi_Drug_Res
WP_042436292.1	1034345.CAEM01000041_gene683	6.09e-91	266.0	COG1846@1|root,COG1846@2|Bacteria	2|Bacteria	K	DNA-binding transcription factor activity	-	-	-	-	-	-	-	-	-	-	-	-	MarR,MarR_2
WP_042436296.1	1034345.CAEM01000042_gene1568	1.98e-201	558.0	COG2025@1|root,COG2025@2|Bacteria,2GJWH@201174|Actinobacteria,4CUDA@84998|Coriobacteriia	84998|Coriobacteriia	C	Electron transfer flavoprotein, alpha subunit	-	-	-	ko:K03522	-	-	-	-	ko00000,ko04147	-	-	-	ETF,ETF_alpha
WP_042436297.1	1034345.CAEM01000042_gene1569	3.83e-164	461.0	COG2086@1|root,COG2086@2|Bacteria,2GKV6@201174|Actinobacteria,4CUTR@84998|Coriobacteriia	84998|Coriobacteriia	C	PFAM Electron transfer flavoprotein	-	-	-	ko:K03521	-	-	-	-	ko00000	-	-	-	ETF
WP_042436298.1	1034345.CAEM01000042_gene1570	1.1e-98	286.0	COG0629@1|root,COG0629@2|Bacteria,2GMM3@201174|Actinobacteria,4CVY5@84998|Coriobacteriia	84998|Coriobacteriia	L	Plays an important role in DNA replication, recombination and repair. Binds to ssDNA and to an array of partner proteins to recruit them to their sites of action during DNA metabolism	-	-	-	ko:K03111	ko03030,ko03430,ko03440,map03030,map03430,map03440	-	-	-	ko00000,ko00001,ko03029,ko03032,ko03400	-	-	-	SSB
WP_042436299.1	1034345.CAEM01000042_gene1571	3.12e-135	382.0	2EDDG@1|root,3379T@2|Bacteria	2|Bacteria	V	HNH endonuclease	-	-	-	-	-	-	-	-	-	-	-	-	HNH
WP_042436301.1	1034345.CAEM01000042_gene1572	6.55e-125	356.0	COG0305@1|root,COG0305@2|Bacteria	2|Bacteria	L	Participates in initiation and elongation during chromosome replication	dnaB	-	3.6.4.12	ko:K02314	ko03030,ko04112,map03030,map04112	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB,DnaB_C
WP_042436303.1	1034345.CAEM01000043_gene1564	3.94e-221	609.0	COG0847@1|root,COG0847@2|Bacteria,2HW4S@201174|Actinobacteria,4CY01@84998|Coriobacteriia	84998|Coriobacteriia	L	EXOIII	-	-	-	-	-	-	-	-	-	-	-	-	RNase_T
WP_042436305.1	1034345.CAEM01000043_gene1565	7.83e-38	126.0	2B2G3@1|root,31V0V@2|Bacteria,2HWF0@201174|Actinobacteria,4CYBK@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042436307.1	1034345.CAEM01000043_gene1566	1.07e-77	230.0	2B1J4@1|root,31U0D@2|Bacteria,2HVDA@201174|Actinobacteria,4CWPT@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042436311.1	1034345.CAEM01000044_gene1400	0.0	1904.0	COG3505@1|root,COG3505@2|Bacteria	2|Bacteria	U	unidirectional conjugation	-	-	-	ko:K03205	ko03070,map03070	M00333	-	-	ko00000,ko00001,ko00002,ko02044	3.A.7	-	-	T4SS-DNA_transf,TraG-D_C
WP_042436324.1	1034345.CAEM01000044_gene1407	0.0	1249.0	COG3451@1|root,COG3451@2|Bacteria	2|Bacteria	U	multi-organism process	-	-	-	-	-	-	-	-	-	-	-	-	AAA_10,DUF87
WP_042436325.1	1034345.CAEM01000044_gene1408	1.14e-279	763.0	COG0791@1|root,COG0791@2|Bacteria,2HW5V@201174|Actinobacteria,4CY1A@84998|Coriobacteriia	84998|Coriobacteriia	M	NLP P60 protein	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042436332.1	1034345.CAEM01000044_gene1412	0.0	947.0	2ES7C@1|root,308G6@2|Bacteria,2HVZ2@201174|Actinobacteria,4CXRZ@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042436340.1	1034345.CAEM01000045_gene389	7.2e-130	370.0	2B2AY@1|root,31UV1@2|Bacteria,2HW84@201174|Actinobacteria,4CY3Q@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042436342.1	1034345.CAEM01000045_gene390	1.04e-156	441.0	COG3745@1|root,COG3745@2|Bacteria,2HW8G@201174|Actinobacteria,4CY43@84998|Coriobacteriia	84998|Coriobacteriia	U	Chaperone for flagella basal body P-ring formation	-	-	-	ko:K02279	-	-	-	-	ko00000,ko02035,ko02044	-	-	-	RcpC,SAF
WP_042436348.1	1034345.CAEM01000046_gene1417	3.7e-88	258.0	COG1430@1|root,COG1430@2|Bacteria,2HWDJ@201174|Actinobacteria,4CYA8@84998|Coriobacteriia	84998|Coriobacteriia	S	Uncharacterized ACR, COG1430	-	-	-	-	-	-	-	-	-	-	-	-	DUF192
WP_042436352.1	1034345.CAEM01000046_gene1419	0.0	2650.0	COG4932@1|root,COG4932@2|Bacteria,2IK2B@201174|Actinobacteria,4CVBE@84998|Coriobacteriia	84998|Coriobacteriia	M	Cna protein B-type domain	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042436363.1	1118060.CAGZ01000025_gene900	2.88e-26	100.0	2B1J4@1|root,31U0D@2|Bacteria,2HVDA@201174|Actinobacteria,4CWPT@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042436367.1	1034345.CAEM01000048_gene910	1.95e-218	601.0	2DS9A@1|root,33F33@2|Bacteria	2|Bacteria	S	Intron encoded nuclease repeat motif	-	-	-	-	-	-	-	-	-	-	-	-	NUMOD1,NUMOD4
WP_042436382.1	1034345.CAEM01000049_gene1429	3.46e-80	237.0	COG2929@1|root,COG2929@2|Bacteria,2HC2B@201174|Actinobacteria	201174|Actinobacteria	S	Ribonuclease toxin, BrnT, of type II toxin-antitoxin system	-	-	-	-	-	-	-	-	-	-	-	-	BrnT_toxin
WP_042436406.1	428125.CLOLEP_02369	2.68e-09	60.8	COG0164@1|root,COG0164@2|Bacteria,1V1D6@1239|Firmicutes,248IT@186801|Clostridia,3WIMJ@541000|Ruminococcaceae	186801|Clostridia	L	Endonuclease that specifically degrades the RNA of RNA- DNA hybrids	rnhB	-	3.1.26.4	ko:K03470	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	RNase_HII
WP_042436415.1	1034345.CAEM01000050_gene1517	5.44e-109	313.0	2B1P9@1|root,31U4R@2|Bacteria,2HVHJ@201174|Actinobacteria,4CWUZ@84998|Coriobacteriia	84998|Coriobacteriia	S	Domain of unknown function (DUF3846)	-	-	-	-	-	-	-	-	-	-	-	-	DUF3846
WP_042436419.1	1034345.CAEM01000050_gene1519	6.1e-88	258.0	COG0792@1|root,COG0792@2|Bacteria	2|Bacteria	L	nuclease activity	yraN	-	-	ko:K07460	-	-	-	-	ko00000	-	-	-	UPF0102
WP_042436430.1	1034345.CAEM01000050_gene1528	7.11e-173	483.0	COG1192@1|root,COG1192@2|Bacteria	2|Bacteria	D	plasmid maintenance	yhjQ	-	-	ko:K03496	-	-	-	-	ko00000,ko03036,ko04812	-	-	-	AAA_31,CBP_BcsQ,VirC1
WP_042436435.1	1034345.CAEM01000050_gene1530	1.77e-281	769.0	COG0640@1|root,COG0640@2|Bacteria,2HV9A@201174|Actinobacteria,4CWI7@84998|Coriobacteriia	84998|Coriobacteriia	K	Transcriptional regulator	-	-	-	-	-	-	-	-	-	-	-	-	HTH_36
WP_042436438.1	1034345.CAEM01000050_gene1531	1.8e-236	652.0	COG0582@1|root,COG0582@2|Bacteria,2HUE6@201174|Actinobacteria,4CU8X@84998|Coriobacteriia	84998|Coriobacteriia	L	Belongs to the 'phage' integrase family	-	-	-	-	-	-	-	-	-	-	-	-	Phage_int_SAM_3,Phage_integrase
WP_042436441.1	1034345.CAEM01000050_gene1532	3.16e-187	520.0	COG1024@1|root,COG1024@2|Bacteria,2GKJ6@201174|Actinobacteria,4CVHQ@84998|Coriobacteriia	84998|Coriobacteriia	I	Enoyl-CoA hydratase/isomerase	-	-	4.2.1.149	ko:K08299	-	-	R10675	RC01095	ko00000,ko01000	-	-	-	ECH_1
WP_042436444.1	1034345.CAEM01000050_gene1533	2.39e-294	805.0	COG2271@1|root,COG2271@2|Bacteria,2HJ93@201174|Actinobacteria,4CV0S@84998|Coriobacteriia	84998|Coriobacteriia	G	Major Facilitator Superfamily	-	-	-	-	-	-	-	-	-	-	-	-	MFS_1
WP_042436446.1	1034345.CAEM01000050_gene1534	1.94e-247	678.0	COG0657@1|root,COG0657@2|Bacteria,2GKX2@201174|Actinobacteria,4CVEN@84998|Coriobacteriia	84998|Coriobacteriia	I	Carboxylesterase family	-	-	-	ko:K01066	-	-	-	-	ko00000,ko01000	-	-	-	Abhydrolase_3
WP_042436447.1	1034345.CAEM01000050_gene1535	7.83e-287	782.0	COG1960@1|root,COG1960@2|Bacteria,2GIX8@201174|Actinobacteria,4CVC0@84998|Coriobacteriia	84998|Coriobacteriia	C	Acyl-CoA dehydrogenase, N-terminal domain	-	-	1.3.8.13	ko:K08297	-	-	-	-	ko00000,ko01000	-	-	-	Acyl-CoA_dh_1,Acyl-CoA_dh_M,Acyl-CoA_dh_N
WP_042436450.1	1034345.CAEM01000050_gene1536	9.5e-306	832.0	COG1804@1|root,COG1804@2|Bacteria,2GIU7@201174|Actinobacteria,4CUS7@84998|Coriobacteriia	84998|Coriobacteriia	C	CoA-transferase family III	-	-	2.8.3.21	ko:K08298	-	-	R10643,R10644	RC00014,RC00131	ko00000,ko01000	-	-	-	CoA_transf_3
WP_042436453.1	1034345.CAEM01000050_gene1537	0.0	1057.0	COG0318@1|root,COG0318@2|Bacteria,2GIUC@201174|Actinobacteria,4CU75@84998|Coriobacteriia	84998|Coriobacteriia	IQ	AMP-binding enzyme C-terminal domain	-	-	6.2.1.48	ko:K02182	-	-	-	-	ko00000,ko01000	-	-	-	AMP-binding,AMP-binding_C
WP_042436455.1	1034345.CAEM01000050_gene1539	3.05e-152	427.0	COG0716@1|root,COG0716@2|Bacteria,2HV0C@201174|Actinobacteria,4CW3H@84998|Coriobacteriia	84998|Coriobacteriia	C	Flavodoxin domain	-	-	-	-	-	-	-	-	-	-	-	-	Flavodoxin_3
WP_042436457.1	1034345.CAEM01000050_gene1540	0.0	897.0	COG2197@1|root,COG2197@2|Bacteria,2HVQV@201174|Actinobacteria,4CXAM@84998|Coriobacteriia	84998|Coriobacteriia	KT	helix_turn_helix, Lux Regulon	-	-	-	-	-	-	-	-	-	-	-	-	GerE
WP_042436460.1	1034345.CAEM01000050_gene1542	2.51e-103	299.0	2D5AS@1|root,32TIN@2|Bacteria,2GUKB@201174|Actinobacteria,4CWC9@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042436465.1	1034345.CAEM01000050_gene1548	0.0	939.0	28ITE@1|root,2Z8SB@2|Bacteria,2IC2S@201174|Actinobacteria	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_042436467.1	1034345.CAEM01000050_gene1551	1.24e-298	814.0	COG0624@1|root,COG0624@2|Bacteria,2GJDE@201174|Actinobacteria,4CW9J@84998|Coriobacteriia	84998|Coriobacteriia	E	Peptidase family M20/M25/M40	-	-	3.5.3.9	ko:K02083	ko00230,ko01120,map00230,map01120	-	R02423	RC00064	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_M20
WP_042436473.1	1034345.CAEM01000050_gene1553	8.09e-44	142.0	COG1278@1|root,COG1278@2|Bacteria,2GQRU@201174|Actinobacteria,4CWAW@84998|Coriobacteriia	84998|Coriobacteriia	K	'Cold-shock' DNA-binding domain	-	-	-	ko:K03704	-	-	-	-	ko00000,ko03000	-	-	-	CSD
