## Mon Oct 10 06:42:58 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_53gi2vez --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_53gi2vez --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_53gi2vez/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_068539987.1	1111135.HMPREF1248_1302	2.18e-286	783.0	COG2270@1|root,COG2270@2|Bacteria,2GJCW@201174|Actinobacteria,4CVA2@84998|Coriobacteriia	84998|Coriobacteriia	S	Major Facilitator	-	-	-	ko:K06902	ko04138,map04138	-	-	-	ko00000,ko00001,ko02000,ko04131	2.A.1.24,9.A.15.1	-	-	ATG22
WP_068539989.1	1111135.HMPREF1248_1303	0.0	884.0	COG1216@1|root,COG1216@2|Bacteria,2HUI9@201174|Actinobacteria,4CUTI@84998|Coriobacteriia	84998|Coriobacteriia	S	Glycosyltransferase like family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_tranf_2_3
WP_068539990.1	1111135.HMPREF1248_1306	1.77e-112	322.0	COG0622@1|root,COG0622@2|Bacteria,2HUXZ@201174|Actinobacteria,4CVYW@84998|Coriobacteriia	84998|Coriobacteriia	S	Phosphoesterase	-	-	-	ko:K07095	-	-	-	-	ko00000	-	-	-	Metallophos_2
WP_068539991.1	1111135.HMPREF1248_1307	9.39e-193	535.0	COG0561@1|root,COG0561@2|Bacteria,2HVXF@201174|Actinobacteria,4CXPG@84998|Coriobacteriia	84998|Coriobacteriia	S	Sucrose-6F-phosphate phosphohydrolase	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
WP_068539993.1	1111135.HMPREF1248_1308	1.42e-170	477.0	COG1349@1|root,COG1349@2|Bacteria,2GKWM@201174|Actinobacteria,4CXGD@84998|Coriobacteriia	84998|Coriobacteriia	K	DeoR C terminal sensor domain	-	-	-	-	-	-	-	-	-	-	-	-	DeoRC,HTH_DeoR
WP_068539995.1	1111135.HMPREF1248_1311	0.0	909.0	COG3775@1|root,COG3775@2|Bacteria,2IBG5@201174|Actinobacteria,4CVHG@84998|Coriobacteriia	84998|Coriobacteriia	G	PTS system Galactitol-specific IIC component	-	-	-	ko:K02775	ko00052,ko01100,ko02060,map00052,map01100,map02060	M00279	R05570	RC00017,RC03206	ko00000,ko00001,ko00002,ko02000	4.A.5.1	-	-	EIIC-GAT
WP_068539996.1	1111135.HMPREF1248_1312	6.9e-158	442.0	COG0235@1|root,COG0235@2|Bacteria,2GNI6@201174|Actinobacteria,4CWK2@84998|Coriobacteriia	84998|Coriobacteriia	G	COGs COG0235 Ribulose-5-phosphate 4-epimerase and related epimerase and aldolase	-	-	4.1.2.17	ko:K01628	ko00051,ko01120,map00051,map01120	-	R02262	RC00603,RC00604	ko00000,ko00001,ko01000	-	-	-	Aldolase_II
WP_068539997.1	1111135.HMPREF1248_1313	1.95e-179	501.0	2B29X@1|root,31UTR@2|Bacteria,2HW6H@201174|Actinobacteria,4CY27@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_068539998.1	1111135.HMPREF1248_1314	6.19e-239	656.0	COG2376@1|root,COG2376@2|Bacteria,2GJV9@201174|Actinobacteria,4CVMQ@84998|Coriobacteriia	84998|Coriobacteriia	G	Dihydroxyacetone kinase	dhaK	-	2.7.1.121,2.7.1.28,2.7.1.29,4.6.1.15	ko:K00863,ko:K05878	ko00051,ko00561,ko00680,ko01100,ko01120,ko01200,ko04622,map00051,map00561,map00680,map01100,map01120,map01200,map04622	M00344	R01011,R01012,R01059	RC00002,RC00015,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	Dak1
WP_068539999.1	1111135.HMPREF1248_1315	1.18e-140	398.0	COG1461@1|root,COG1461@2|Bacteria,2HVIS@201174|Actinobacteria,4CWWI@84998|Coriobacteriia	84998|Coriobacteriia	S	Dak2	-	-	2.7.1.121	ko:K05879	ko00561,ko01100,map00561,map01100	-	R01012	RC00015,RC00017	ko00000,ko00001,ko01000	-	-	-	Dak2
WP_068540004.1	1111135.HMPREF1248_1316	0.0	1053.0	COG2376@1|root,COG2376@2|Bacteria,2GJV9@201174|Actinobacteria,4CXEF@84998|Coriobacteriia	84998|Coriobacteriia	G	Dak1 domain	-	-	2.7.1.28,2.7.1.29,4.6.1.15	ko:K00863	ko00051,ko00561,ko00680,ko01100,ko01120,ko01200,ko04622,map00051,map00561,map00680,map01100,map01120,map01200,map04622	M00344	R01011,R01059	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	Dak1,Dak2
WP_068540005.1	1111135.HMPREF1248_1317	0.0	1633.0	COG2197@1|root,COG2197@2|Bacteria,2HV9G@201174|Actinobacteria,4CWIG@84998|Coriobacteriia	84998|Coriobacteriia	KT	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	GerE
WP_068540006.1	1111135.HMPREF1248_0008	2.63e-145	411.0	2B1KH@1|root,31U1Y@2|Bacteria,2HVEN@201174|Actinobacteria,4CWRF@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_068540007.1	1321773.HMPREF9069_00444	3.86e-76	232.0	2BJBE@1|root,32DMF@2|Bacteria,2HWA4@201174|Actinobacteria,4CY64@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_068540008.1	1111135.HMPREF1248_0154	3.78e-152	429.0	2B1KH@1|root,31U1Y@2|Bacteria,2HVEN@201174|Actinobacteria,4CWRF@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_068540010.1	1111135.HMPREF1248_0155	9.8e-198	548.0	2AIFZ@1|root,318XJ@2|Bacteria,2HV3P@201174|Actinobacteria,4CW8V@84998|Coriobacteriia	84998|Coriobacteriia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_068540011.1	1111135.HMPREF1248_0156	1.89e-193	537.0	2BFGD@1|root,329A3@2|Bacteria,2HVAP@201174|Actinobacteria,4CWK3@84998|Coriobacteriia	84998|Coriobacteriia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_068540012.1	1111135.HMPREF1248_0157	3.38e-145	410.0	COG1131@1|root,COG1131@2|Bacteria,2IMGC@201174|Actinobacteria,4CVNB@84998|Coriobacteriia	84998|Coriobacteriia	V	Psort location CytoplasmicMembrane, score	-	-	-	ko:K01990	-	M00254	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
WP_068540014.1	1111135.HMPREF1248_0158	3.68e-144	407.0	2EESD@1|root,338K0@2|Bacteria,2HVDM@201174|Actinobacteria,4CWQ5@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF5028
WP_068540015.1	1111135.HMPREF1248_0160	8.52e-70	210.0	COG3118@1|root,COG3118@2|Bacteria,2IQ9T@201174|Actinobacteria,4CWAM@84998|Coriobacteriia	84998|Coriobacteriia	O	Belongs to the thioredoxin family	trxA	-	-	ko:K03671	ko04621,ko05418,map04621,map05418	-	-	-	ko00000,ko00001,ko03110	-	-	-	Thioredoxin
WP_068540016.1	1111135.HMPREF1248_0161	1.8e-118	340.0	2F4DY@1|root,33X48@2|Bacteria,2HTH7@201174|Actinobacteria,4CVZQ@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_068540021.1	1111135.HMPREF1248_0162	0.0	1129.0	COG0166@1|root,COG0166@2|Bacteria,2GJG0@201174|Actinobacteria,4CUUB@84998|Coriobacteriia	84998|Coriobacteriia	G	Belongs to the GPI family	pgi	-	5.3.1.9	ko:K01810	ko00010,ko00030,ko00500,ko00520,ko01100,ko01110,ko01120,ko01130,ko01200,map00010,map00030,map00500,map00520,map01100,map01110,map01120,map01130,map01200	M00001,M00004,M00114	R02739,R02740,R03321	RC00376,RC00563	ko00000,ko00001,ko00002,ko01000,ko04147	-	-	-	PGI
WP_068540027.1	1111135.HMPREF1248_0163	6.27e-289	790.0	COG2852@1|root,COG2852@2|Bacteria,2HUUJ@201174|Actinobacteria,4CVNY@84998|Coriobacteriia	84998|Coriobacteriia	S	Protein conserved in bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_068540028.1	1111135.HMPREF1248_0164	0.0	1041.0	COG4988@1|root,COG4988@2|Bacteria,2I2DP@201174|Actinobacteria,4CYNF@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter transmembrane region	-	-	-	-	-	-	-	-	-	-	-	-	ABC_membrane,ABC_tran
WP_068540029.1	1111135.HMPREF1248_0165	0.0	989.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria	201174|Actinobacteria	V	ABC transporter	-	-	-	ko:K06147,ko:K16013	ko02010,map02010	-	-	-	ko00000,ko00001,ko02000	3.A.1.106,3.A.1.109,3.A.1.129,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_068540031.1	1111135.HMPREF1248_0166	7e-209	577.0	COG0561@1|root,COG0561@2|Bacteria	2|Bacteria	Q	phosphatase activity	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_3
WP_068540032.1	1111135.HMPREF1248_0167	0.0	1191.0	COG1001@1|root,COG1001@2|Bacteria,2GNKZ@201174|Actinobacteria,4CVBQ@84998|Coriobacteriia	84998|Coriobacteriia	F	Belongs to the metallo-dependent hydrolases superfamily. Adenine deaminase family	ade	-	3.5.4.2	ko:K01486	ko00230,ko01100,map00230,map01100	-	R01244	RC00477	ko00000,ko00001,ko01000	-	-	-	Adenine_deam_C,Amidohydro_1
WP_068540036.1	1111135.HMPREF1248_0168	3.1e-246	677.0	COG0673@1|root,COG0673@2|Bacteria,2IIQ1@201174|Actinobacteria,4CV03@84998|Coriobacteriia	84998|Coriobacteriia	S	Oxidoreductase NAD-binding domain protein	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA
WP_068540037.1	1111135.HMPREF1248_0171	2.67e-180	503.0	COG1101@1|root,COG1101@2|Bacteria,2GNP6@201174|Actinobacteria,4CV3B@84998|Coriobacteriia	84998|Coriobacteriia	S	ATPases associated with a variety of cellular activities	-	-	-	ko:K05833	-	M00247	-	-	ko00000,ko00002,ko02000	-	-	-	ABC_tran
WP_068540038.1	1111135.HMPREF1248_0173	1.54e-222	615.0	COG2984@1|root,COG2984@2|Bacteria,2GKNV@201174|Actinobacteria,4CUTV@84998|Coriobacteriia	84998|Coriobacteriia	S	ABC transporter substrate binding protein	-	-	-	ko:K01989	-	M00247	-	-	ko00000,ko00002,ko02000	-	-	-	ABC_sub_bind
WP_068540039.1	1111135.HMPREF1248_0179	3.14e-107	309.0	COG0394@1|root,COG0394@2|Bacteria,2HTIP@201174|Actinobacteria,4CW1H@84998|Coriobacteriia	84998|Coriobacteriia	T	low molecular weight	-	-	3.1.3.48	ko:K01104	-	-	-	-	ko00000,ko01000	-	-	-	LMWPc
WP_068540041.1	1111135.HMPREF1248_0181	3.78e-289	791.0	COG2267@1|root,COG2267@2|Bacteria,2I6TC@201174|Actinobacteria,4CW62@84998|Coriobacteriia	84998|Coriobacteriia	I	Protein of unknown function (DUF2974)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2974
WP_068540043.1	1111135.HMPREF1248_0184	0.0	897.0	COG0402@1|root,COG0402@2|Bacteria	2|Bacteria	F	S-adenosylhomocysteine deaminase activity	ssnA	-	3.5.4.40	ko:K20810	ko00130,ko01110,map00130,map01110	-	R10695	RC00477	ko00000,ko00001,ko01000	-	-	-	Amidohydro_1
WP_068540045.1	1111135.HMPREF1248_0185	3.11e-310	844.0	COG0499@1|root,COG0499@2|Bacteria,2GK2Q@201174|Actinobacteria,4CUAC@84998|Coriobacteriia	84998|Coriobacteriia	H	May play a key role in the regulation of the intracellular concentration of adenosylhomocysteine	ahcY	-	3.3.1.1	ko:K01251	ko00270,ko01100,map00270,map01100	M00035	R00192,R04936	RC00056,RC00069,RC01161,RC01243	ko00000,ko00001,ko00002,ko01000,ko01009,ko04147	-	-	-	AdoHcyase,AdoHcyase_NAD
WP_068540050.1	1111135.HMPREF1248_0191	0.0	1064.0	COG2812@1|root,COG2812@2|Bacteria,2GJKA@201174|Actinobacteria,4CUJ5@84998|Coriobacteriia	84998|Coriobacteriia	L	DNA polymerase III is a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria. This DNA polymerase also exhibits 3' to 5' exonuclease activity	dnaX	-	2.7.7.7	ko:K02343	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_delta2,DNA_pol3_gamma3
WP_068540061.1	1111135.HMPREF1248_0192	1.01e-187	523.0	2FJ4Z@1|root,34AV6@2|Bacteria,2HVBA@201174|Actinobacteria,4CWM0@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_068540063.1	1111135.HMPREF1248_0193	2.08e-139	394.0	COG0353@1|root,COG0353@2|Bacteria,2GJY0@201174|Actinobacteria,4CUFU@84998|Coriobacteriia	84998|Coriobacteriia	L	May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO	recR	-	-	ko:K06187	ko03440,map03440	-	-	-	ko00000,ko00001,ko03400	-	-	-	RecR,Toprim_4
WP_068540065.1	1111135.HMPREF1248_0194	2.09e-61	189.0	COG0718@1|root,COG0718@2|Bacteria,2IRC4@201174|Actinobacteria,4CWBC@84998|Coriobacteriia	84998|Coriobacteriia	S	Binds to DNA and alters its conformation. May be involved in regulation of gene expression, nucleoid organization and DNA protection	-	-	-	ko:K09747	-	-	-	-	ko00000	-	-	-	YbaB_DNA_bd
WP_068540067.1	1111135.HMPREF1248_0197	1.14e-133	378.0	COG1592@1|root,COG1592@2|Bacteria,2IJ63@201174|Actinobacteria,4CUPV@84998|Coriobacteriia	84998|Coriobacteriia	C	Rubrerythrin	-	-	-	-	-	-	-	-	-	-	-	-	Rubrerythrin
WP_068540071.1	1111135.HMPREF1248_0199	0.0	1736.0	COG4870@1|root,COG4870@2|Bacteria,2H9U9@201174|Actinobacteria,4CX99@84998|Coriobacteriia	84998|Coriobacteriia	O	Papain family cysteine protease	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_C1
WP_068540074.1	1111135.HMPREF1248_0200	2.7e-161	451.0	COG0177@1|root,COG0177@2|Bacteria,2GJ01@201174|Actinobacteria,4CUMC@84998|Coriobacteriia	84998|Coriobacteriia	L	DNA repair enzyme that has both DNA N-glycosylase activity and AP-lyase activity. The DNA N-glycosylase activity releases various damaged pyrimidines from DNA by cleaving the N- glycosidic bond, leaving an AP (apurinic apyrimidinic) site. The AP-lyase activity cleaves the phosphodiester bond 3' to the AP site by a beta-elimination, leaving a 3'-terminal unsaturated sugar and a product with a terminal 5'-phosphate	nth	-	4.2.99.18	ko:K10773	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	EndIII_4Fe-2S,HhH-GPD
WP_068540076.1	1111135.HMPREF1248_0201	0.0	1422.0	COG0296@1|root,COG0296@2|Bacteria,2GJ5C@201174|Actinobacteria,4CUR7@84998|Coriobacteriia	84998|Coriobacteriia	G	Catalyzes the formation of the alpha-1,6-glucosidic linkages in glycogen by scission of a 1,4-alpha-linked oligosaccharide from growing alpha-1,4-glucan chains and the subsequent attachment of the oligosaccharide to the alpha-1,6 position	glgB	-	2.4.1.18	ko:K00700	ko00500,ko01100,ko01110,map00500,map01100,map01110	M00565	R02110	-	ko00000,ko00001,ko00002,ko01000,ko04147	-	CBM48,GH13	-	Alpha-amylase,Alpha-amylase_C,CBM_48
WP_068540081.1	1111135.HMPREF1248_0202	0.0	1643.0	COG0058@1|root,COG0058@2|Bacteria,2GIVZ@201174|Actinobacteria,4CU77@84998|Coriobacteriia	84998|Coriobacteriia	G	Phosphorylase is an important allosteric enzyme in carbohydrate metabolism. Enzymes from different sources differ in their regulatory mechanisms and in their natural substrates. However, all known phosphorylases share catalytic and structural properties	glgP	-	2.4.1.1	ko:K00688	ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931	-	R02111	-	ko00000,ko00001,ko01000	-	GT35	-	Phosphorylase
WP_068540083.1	1111135.HMPREF1248_0205	0.0	998.0	COG0297@1|root,COG0297@2|Bacteria,2GWGE@201174|Actinobacteria,4CV0M@84998|Coriobacteriia	84998|Coriobacteriia	F	Synthesizes alpha-1,4-glucan chains using ADP-glucose	glgA	-	2.4.1.21	ko:K00703	ko00500,ko01100,ko01110,ko02026,map00500,map01100,map01110,map02026	M00565	R02421	RC00005	ko00000,ko00001,ko00002,ko01000,ko01003	-	GT5	-	Glyco_transf_5,Glycos_transf_1
WP_068540085.1	1111135.HMPREF1248_0206	0.0	2208.0	COG0366@1|root,COG1640@1|root,COG0366@2|Bacteria,COG1640@2|Bacteria,2GJUT@201174|Actinobacteria,4CV47@84998|Coriobacteriia	84998|Coriobacteriia	G	Alpha amylase catalytic	malQ	-	2.4.1.25	ko:K00705	ko00500,ko01100,map00500,map01100	-	R05196	RC00049	ko00000,ko00001,ko01000	-	GH77	-	Alpha-amylase,Glyco_hydro_77
WP_068540087.1	1321773.HMPREF9069_00699	1.15e-188	523.0	COG0708@1|root,COG0708@2|Bacteria,2GKIS@201174|Actinobacteria,4CUDS@84998|Coriobacteriia	84998|Coriobacteriia	L	exodeoxyribonuclease III	xth	-	3.1.11.2	ko:K01142	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	Exo_endo_phos
WP_068540089.1	1111135.HMPREF1248_0208	3.83e-175	488.0	COG0846@1|root,COG0846@2|Bacteria,2IJ46@201174|Actinobacteria,4CUZZ@84998|Coriobacteriia	84998|Coriobacteriia	K	NAD-dependent protein deacetylase which modulates the activities of several enzymes which are inactive in their acetylated form	cobB	-	-	ko:K12410	-	-	-	-	ko00000,ko01000	-	-	-	SIR2
WP_068540094.1	1111135.HMPREF1248_0209	0.0	922.0	COG0294@1|root,COG0801@1|root,COG0294@2|Bacteria,COG0801@2|Bacteria,2GJDQ@201174|Actinobacteria,4CUFA@84998|Coriobacteriia	84998|Coriobacteriia	H	dihydropteroate synthase	folP	-	-	-	-	-	-	-	-	-	-	-	HPPK,Pterin_bind
WP_068540095.1	1111135.HMPREF1248_0210	7.14e-190	528.0	COG1521@1|root,COG1521@2|Bacteria,2GMRQ@201174|Actinobacteria,4CV7I@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the phosphorylation of pantothenate (Pan), the first step in CoA biosynthesis	coaX	-	2.7.1.33	ko:K03525	ko00770,ko01100,map00770,map01100	M00120	R02971,R03018,R04391	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000	-	-	-	Pan_kinase
WP_068540096.1	1111135.HMPREF1248_0212	0.0	892.0	2B2C8@1|root,31UWK@2|Bacteria,2HWAB@201174|Actinobacteria,4CY6C@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_068540097.1	1111135.HMPREF1248_0213	0.0	1158.0	COG1164@1|root,COG1164@2|Bacteria	2|Bacteria	E	metalloendopeptidase activity	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M3
WP_068540098.1	1321773.HMPREF9069_00523	3.28e-222	616.0	COG0216@1|root,COG0216@2|Bacteria,2GJWG@201174|Actinobacteria,4CUGQ@84998|Coriobacteriia	84998|Coriobacteriia	J	Peptide chain release factor 1 directs the termination of translation in response to the peptide chain termination codons UAG and UAA	prfA	-	-	ko:K02835	-	-	-	-	ko00000,ko03012	-	-	-	PCRF,RF-1
WP_068540099.1	1111135.HMPREF1248_0216	1.06e-232	639.0	COG2267@1|root,COG2267@2|Bacteria,2GPA8@201174|Actinobacteria,4CUJT@84998|Coriobacteriia	84998|Coriobacteriia	I	alpha beta	-	-	-	-	-	-	-	-	-	-	-	-	Hydrolase_4
WP_068540100.1	1111135.HMPREF1248_0217	9.95e-211	582.0	COG2890@1|root,COG2890@2|Bacteria,2GMH1@201174|Actinobacteria,4CUEA@84998|Coriobacteriia	84998|Coriobacteriia	J	Methylates the class 1 translation termination release factors RF1 PrfA and RF2 PrfB on the glutamine residue of the universally conserved GGQ motif	prmC	-	2.1.1.297	ko:K02493	-	-	R10806	RC00003,RC03279	ko00000,ko01000,ko03012	-	-	-	MTS,Methyltransf_31,Sua5_yciO_yrdC
WP_068540102.1	1111135.HMPREF1248_0218	4.29e-144	407.0	COG0009@1|root,COG0009@2|Bacteria,2GK2X@201174|Actinobacteria,4CW4P@84998|Coriobacteriia	84998|Coriobacteriia	J	Sua5 YciO YrdC YwlC family	-	-	2.7.7.87	ko:K07566	-	-	R10463	RC00745	ko00000,ko01000,ko03009,ko03016	-	-	-	Sua5_yciO_yrdC
WP_068540103.1	1111135.HMPREF1248_0219	1.58e-302	825.0	COG0112@1|root,COG0112@2|Bacteria,2GK7U@201174|Actinobacteria,4CV8R@84998|Coriobacteriia	84998|Coriobacteriia	E	Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF- independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism	glyA	-	2.1.2.1	ko:K00600	ko00260,ko00460,ko00630,ko00670,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko01523,map00260,map00460,map00630,map00670,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map01523	M00140,M00141,M00346,M00532	R00945,R09099	RC00022,RC00112,RC01583,RC02958	ko00000,ko00001,ko00002,ko01000	-	-	-	SHMT
WP_068540104.1	1111135.HMPREF1248_0220	2.33e-103	299.0	COG0698@1|root,COG0698@2|Bacteria,2GKJG@201174|Actinobacteria,4CVWB@84998|Coriobacteriia	84998|Coriobacteriia	G	isomerase B	rpiB	-	5.3.1.6	ko:K01808	ko00030,ko00051,ko00710,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,map00030,map00051,map00710,map01100,map01110,map01120,map01130,map01200,map01230	M00004,M00007,M00165,M00167	R01056,R09030	RC00376,RC00434	ko00000,ko00001,ko00002,ko01000	-	-	-	LacAB_rpiB
WP_068540109.1	1111135.HMPREF1248_0229	4.46e-185	515.0	COG0356@1|root,COG0356@2|Bacteria,2H3PR@201174|Actinobacteria,4CV2N@84998|Coriobacteriia	84998|Coriobacteriia	C	it plays a direct role in the translocation of protons across the membrane	atpB	-	-	ko:K02108	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko03110	3.A.2.1	-	-	ATP-synt_A
WP_068540111.1	1111135.HMPREF1248_0231	2.65e-77	237.0	COG0711@1|root,COG0711@2|Bacteria,2HUVJ@201174|Actinobacteria,4CVSF@84998|Coriobacteriia	84998|Coriobacteriia	C	Component of the F(0) channel, it forms part of the peripheral stalk, linking F(1) to F(0)	atpF	-	-	ko:K02109	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_B
WP_068540112.1	1111135.HMPREF1248_0232	3.01e-107	309.0	COG0712@1|root,COG0712@2|Bacteria,2HV46@201174|Actinobacteria,4CW9X@84998|Coriobacteriia	84998|Coriobacteriia	C	F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation	atpH	-	-	ko:K02113	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	OSCP
WP_068540113.1	1111135.HMPREF1248_0233	0.0	1050.0	COG0056@1|root,COG0056@2|Bacteria,2GJRJ@201174|Actinobacteria,4CU9G@84998|Coriobacteriia	84998|Coriobacteriia	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit	atpA	-	3.6.3.14	ko:K02111	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194,ko01000	3.A.2.1	-	-	ATP-synt_ab,ATP-synt_ab_C,ATP-synt_ab_N
WP_068540114.1	1111135.HMPREF1248_0234	4.88e-208	576.0	COG0224@1|root,COG0224@2|Bacteria,2GJ7Q@201174|Actinobacteria,4CUP6@84998|Coriobacteriia	84998|Coriobacteriia	C	Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex	atpG	-	-	ko:K02115	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt
WP_068540115.1	1111135.HMPREF1248_0236	2.87e-101	293.0	COG0355@1|root,COG0355@2|Bacteria,2HVHQ@201174|Actinobacteria,4CWV7@84998|Coriobacteriia	84998|Coriobacteriia	C	Produces ATP from ADP in the presence of a proton gradient across the membrane	atpC	-	-	ko:K02114	ko00190,ko00195,ko01100,map00190,map00195,map01100	M00157	-	-	ko00000,ko00001,ko00002,ko00194	3.A.2.1	-	-	ATP-synt_DE_N
WP_068540116.1	1111135.HMPREF1248_0237	1.95e-308	840.0	COG0766@1|root,COG0766@2|Bacteria,2GJPW@201174|Actinobacteria,4CUMS@84998|Coriobacteriia	84998|Coriobacteriia	M	Cell wall formation. Adds enolpyruvyl to UDP-N- acetylglucosamine	murA	-	2.5.1.7	ko:K00790	ko00520,ko00550,ko01100,map00520,map00550,map01100	-	R00660	RC00350	ko00000,ko00001,ko01000,ko01011	-	-	-	EPSP_synthase
WP_068540117.1	1111135.HMPREF1248_0238	4.75e-96	280.0	COG1321@1|root,COG1321@2|Bacteria,2GK7P@201174|Actinobacteria,4CW5Y@84998|Coriobacteriia	84998|Coriobacteriia	K	iron dependent repressor	-	-	-	-	-	-	-	-	-	-	-	-	Fe_dep_repr_C,Fe_dep_repress
WP_068540118.1	1111135.HMPREF1248_0239	6.68e-207	573.0	COG1210@1|root,COG1210@2|Bacteria,2I2EW@201174|Actinobacteria,4CUI8@84998|Coriobacteriia	84998|Coriobacteriia	M	Nucleotidyl transferase	-	-	2.7.7.9	ko:K00963	ko00040,ko00052,ko00500,ko00520,ko01100,ko01130,map00040,map00052,map00500,map00520,map01100,map01130	M00129,M00361,M00362,M00549	R00289	RC00002	ko00000,ko00001,ko00002,ko01000	-	-	-	NTP_transferase
