# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	209708	210367	-							E5982_RS05285	660		old_locus_tag=E5982_05285
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	209708	210367	-	WP_123184992.1	WP_123184992.1		4Fe-4S dicluster domain-containing protein			E5982_RS05285	660	219	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	210377	213283	-							E5982_RS05290	2907		old_locus_tag=E5982_05290
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	210377	213283	-	WP_214647091.1	WP_214647091.1		molybdopterin-dependent oxidoreductase			E5982_RS05290	2907	968	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	215276	215506	+							E5982_RS05295	231		old_locus_tag=E5982_05295
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	215276	215506	+	WP_136845821.1	WP_136845821.1		helix-turn-helix transcriptional regulator			E5982_RS05295	231	76	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	215993	217504	-							E5982_RS05300	1512		old_locus_tag=E5982_05300
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	215993	217504	-	WP_136845716.1	WP_136845716.1		amino acid permease			E5982_RS05300	1512	503	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	217947	220676	+							E5982_RS05305	2730		old_locus_tag=E5982_05305
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	217947	220676	+	WP_136845717.1	WP_136845717.1		YhgE/Pip domain-containing protein			E5982_RS05305	2730	909	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	220669	222855	+							E5982_RS05310	2187		old_locus_tag=E5982_05310
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	220669	222855	+	WP_136845718.1	WP_136845718.1		YhgE/Pip domain-containing protein			E5982_RS05310	2187	728	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	223173	224357	+							E5982_RS05315	1185		old_locus_tag=E5982_05315
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	223173	224357	+	WP_123184989.1	WP_123184989.1		pyridoxal phosphate-dependent aminotransferase			E5982_RS05315	1185	394	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	224566	224937	+							E5982_RS05320	372		old_locus_tag=E5982_05320
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	224566	224937	+	WP_123184988.1	WP_123184988.1		phage holin family protein			E5982_RS05320	372	123	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	225160	226257	+							E5982_RS05325	1098		old_locus_tag=E5982_05325
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	225160	226257	+	WP_123184987.1	WP_123184987.1		hypothetical protein			E5982_RS05325	1098	365	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	226380	226895	+							E5982_RS05330	516		old_locus_tag=E5982_05330
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	226380	226895	+	WP_123184986.1	WP_123184986.1		ferritin			E5982_RS05330	516	171	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	227043	230636	+							E5982_RS09875	3594		
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	227043	230636	+	WP_235870166.1	WP_235870166.1		ATP-binding cassette domain-containing protein			E5982_RS09875	3594	1197	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	230884	232368	-					rlmD		E5982_RS05345	1485		old_locus_tag=E5982_05345
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	230884	232368	-	WP_136845719.1	WP_136845719.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		E5982_RS05345	1485	494	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	232564	233229	+							E5982_RS05350	666		old_locus_tag=E5982_05350
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	232564	233229	+	WP_123184984.1	WP_123184984.1		response regulator transcription factor			E5982_RS05350	666	221	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	233239	234255	+							E5982_RS05355	1017		old_locus_tag=E5982_05355
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	233239	234255	+	WP_136845720.1	WP_136845720.1		sensor histidine kinase			E5982_RS05355	1017	338	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	234495	235310	+							E5982_RS05360	816		old_locus_tag=E5982_05360
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	234495	235310	+	WP_123184982.1	WP_123184982.1		ABC transporter ATP-binding protein			E5982_RS05360	816	271	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	235300	237495	+							E5982_RS05365	2196		old_locus_tag=E5982_05365
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	235300	237495	+	WP_136845721.1	WP_136845721.1		ABC transporter permease			E5982_RS05365	2196	731	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	237735	239147	+							E5982_RS05370	1413		old_locus_tag=E5982_05370
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	237735	239147	+	WP_136845722.1	WP_136845722.1		carboxylate--amine ligase			E5982_RS05370	1413	470	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	239144	239860	+							E5982_RS05375	717		old_locus_tag=E5982_05375
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	239144	239860	+	WP_123184979.1	WP_123184979.1		amino acid racemase			E5982_RS05375	717	238	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	239885	241777	+					asnB		E5982_RS05380	1893		old_locus_tag=E5982_05380
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	239885	241777	+	WP_136845723.1	WP_136845723.1		asparagine synthase (glutamine-hydrolyzing)	asnB		E5982_RS05380	1893	630	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	242400	243677	+					tilS		E5982_RS05385	1278		old_locus_tag=E5982_05385
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	242400	243677	+	WP_235870167.1	WP_235870167.1		tRNA lysidine(34) synthetase TilS	tilS		E5982_RS05385	1278	425	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	243883	244674	+							E5982_RS05390	792		old_locus_tag=E5982_05390
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	243883	244674	+	WP_136845724.1	WP_136845724.1		Maf family protein			E5982_RS05390	792	263	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	244923	245474	+					hpt		E5982_RS05395	552		old_locus_tag=E5982_05395
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	244923	245474	+	WP_123184976.1	WP_123184976.1		hypoxanthine phosphoribosyltransferase	hpt		E5982_RS05395	552	183	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	245512	247812	+					ftsH		E5982_RS05400	2301		old_locus_tag=E5982_05400
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	245512	247812	+	WP_136845725.1	WP_136845725.1		ATP-dependent zinc metalloprotease FtsH	ftsH		E5982_RS05400	2301	766	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	248214	249557	+					folP		E5982_RS05405	1344		old_locus_tag=E5982_05405
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	248214	249557	+	WP_136845726.1	WP_136845726.1		dihydropteroate synthase	folP		E5982_RS05405	1344	447	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	249579	250424	+							E5982_RS05410	846		old_locus_tag=E5982_05410
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	249579	250424	+	WP_235870168.1	WP_235870168.1		biotin--[acetyl-CoA-carboxylase] ligase			E5982_RS05410	846	281	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	250615	252171	+							E5982_RS05415	1557		old_locus_tag=E5982_05415
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	250615	252171	+	WP_235869372.1	WP_235869372.1		MATE family efflux transporter			E5982_RS05415	1557	518	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	252231	253520	+							E5982_RS05420	1290		old_locus_tag=E5982_05420
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	252231	253520	+	WP_136845728.1	WP_136845728.1		hypothetical protein			E5982_RS05420	1290	429	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	253855	255279	-							E5982_RS05425	1425		old_locus_tag=E5982_05425
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	253855	255279	-	WP_136845729.1	WP_136845729.1		amidophosphoribosyltransferase			E5982_RS05425	1425	474	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	255482	256384	+							E5982_RS05430	903		old_locus_tag=E5982_05430
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	255482	256384	+	WP_123184970.1	WP_123184970.1		serine O-acetyltransferase			E5982_RS05430	903	300	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	256675	257586	+					murB		E5982_RS05435	912		old_locus_tag=E5982_05435
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	256675	257586	+	WP_136845730.1	WP_136845730.1		UDP-N-acetylmuramate dehydrogenase	murB		E5982_RS05435	912	303	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	257813	259180	+							E5982_RS05440	1368		old_locus_tag=E5982_05440
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	257813	259180	+	WP_123184968.1	WP_123184968.1		ATP-binding protein			E5982_RS05440	1368	455	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	259410	260150	+							E5982_RS05445	741		old_locus_tag=E5982_05445
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	259410	260150	+	WP_123184967.1	WP_123184967.1		DNA/RNA nuclease SfsA			E5982_RS05445	741	246	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	260228	260887	-							E5982_RS05450	660		old_locus_tag=E5982_05450
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	260228	260887	-	WP_123184966.1	WP_123184966.1		4Fe-4S dicluster domain-containing protein			E5982_RS05450	660	219	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	260893	263739	-							E5982_RS05455	2847		old_locus_tag=E5982_05455
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	260893	263739	-	WP_136845731.1	WP_136845731.1		molybdopterin-dependent oxidoreductase			E5982_RS05455	2847	948	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	264014	265519	+							E5982_RS05460	1506		old_locus_tag=E5982_05460
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	264014	265519	+	WP_123184964.1	WP_123184964.1		LuxR C-terminal-related transcriptional regulator			E5982_RS05460	1506	501	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	265655	269395	+							E5982_RS05465	3741		old_locus_tag=E5982_05465
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	265655	269395	+	WP_136845732.1	WP_136845732.1		phosphoribosylformylglycinamidine synthase			E5982_RS05465	3741	1246	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	269633	270784	+							E5982_RS05470	1152		old_locus_tag=E5982_05470
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	269633	270784	+	WP_169301823.1	WP_169301823.1		ATP-binding protein			E5982_RS05470	1152	383	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	270856	273552	+							E5982_RS05475	2697		old_locus_tag=E5982_05475
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	270856	273552	+	WP_136845734.1	WP_136845734.1		YhgE/Pip domain-containing protein			E5982_RS05475	2697	898	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	273552	275708	+							E5982_RS05480	2157		old_locus_tag=E5982_05480
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	273552	275708	+	WP_136845735.1	WP_136845735.1		YhgE/Pip domain-containing protein			E5982_RS05480	2157	718	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	275775	276662	+							E5982_RS05485	888		old_locus_tag=E5982_05485
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	275775	276662	+	WP_123184959.1	WP_123184959.1		methionyl aminopeptidase			E5982_RS05485	888	295	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	276866	278476	+							E5982_RS05490	1611		old_locus_tag=E5982_05490
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	276866	278476	+	WP_211236176.1	WP_211236176.1		lipopolysaccharide biosynthesis protein			E5982_RS05490	1611	536	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	278603	279538	+							E5982_RS05495	936		old_locus_tag=E5982_05495
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	278603	279538	+	WP_123184958.1	WP_123184958.1		DUF4013 domain-containing protein			E5982_RS05495	936	311	
gene	tRNA	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	279702	279776	+							E5982_RS05500	75		old_locus_tag=E5982_05500
tRNA		GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	279702	279776	+				tRNA-Val			E5982_RS05500	75		anticodon=TAC
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	280032	280691	+							E5982_RS05505	660		old_locus_tag=E5982_05505
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	280032	280691	+	WP_123184957.1	WP_123184957.1		hypothetical protein			E5982_RS05505	660	219	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	280692	280988	+							E5982_RS05510	297		old_locus_tag=E5982_05510
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	280692	280988	+	WP_123184956.1	WP_123184956.1		metal-binding protein			E5982_RS05510	297	98	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	281113	282393	+							E5982_RS05515	1281		old_locus_tag=E5982_05515
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	281113	282393	+	WP_136845736.1	WP_136845736.1		hypothetical protein			E5982_RS05515	1281	426	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	282799	283566	+					cpaB		E5982_RS05520	768		old_locus_tag=E5982_05520
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	282799	283566	+	WP_123184954.1	WP_123184954.1		Flp pilus assembly protein CpaB	cpaB		E5982_RS05520	768	255	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	283557	284453	+							E5982_RS05525	897		old_locus_tag=E5982_05525
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	283557	284453	+	WP_123184953.1	WP_123184953.1		hypothetical protein			E5982_RS05525	897	298	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	284444	285763	+							E5982_RS05530	1320		old_locus_tag=E5982_05530
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	284444	285763	+	WP_211236177.1	WP_211236177.1		CpaF family protein			E5982_RS05530	1320	439	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	285739	286710	+							E5982_RS05535	972		old_locus_tag=E5982_05535
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	285739	286710	+	WP_161555272.1	WP_161555272.1		type II secretion system F family protein			E5982_RS05535	972	323	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	286707	287669	+							E5982_RS05540	963		old_locus_tag=E5982_05540
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	286707	287669	+	WP_123184951.1	WP_123184951.1		type II secretion system F family protein			E5982_RS05540	963	320	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	287805	287981	+							E5982_RS05545	177		old_locus_tag=E5982_05545
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	287805	287981	+	WP_161555274.1	WP_161555274.1		class III signal peptide-containing protein			E5982_RS05545	177	58	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	287945	288169	+							E5982_RS05550	225		old_locus_tag=E5982_05550
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	287945	288169	+	WP_136845737.1	WP_136845737.1		hypothetical protein			E5982_RS05550	225	74	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	288153	288611	+							E5982_RS05555	459		old_locus_tag=E5982_05555
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	288153	288611	+	WP_161555271.1	WP_161555271.1		pilus assembly protein			E5982_RS05555	459	152	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	288746	290887	+							E5982_RS05560	2142		old_locus_tag=E5982_05560
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	288746	290887	+	WP_136845738.1	WP_136845738.1		molybdenum cofactor biosynthesis enzyme			E5982_RS05560	2142	713	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	290884	291348	+							E5982_RS05565	465		old_locus_tag=E5982_05565
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	290884	291348	+	WP_235870169.1	WP_235870169.1		hypothetical protein			E5982_RS05565	465	154	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	291345	291875	+							E5982_RS05570	531		old_locus_tag=E5982_05570
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	291345	291875	+	WP_136845739.1	WP_136845739.1		hypothetical protein			E5982_RS05570	531	176	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	291812	292201	+							E5982_RS05575	390		old_locus_tag=E5982_05575
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	291812	292201	+	WP_169301824.1	WP_169301824.1		DUF192 domain-containing protein			E5982_RS05575	390	129	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	292174	292527	-							E5982_RS05580	354		old_locus_tag=E5982_05580
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	292174	292527	-	WP_136845741.1	WP_136845741.1		LysR family transcriptional regulator			E5982_RS05580	354	117	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	292708	294267	-					thrC		E5982_RS05585	1560		old_locus_tag=E5982_05585
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	292708	294267	-	WP_136845742.1	WP_136845742.1		threonine synthase	thrC		E5982_RS05585	1560	519	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	294352	295314	+							E5982_RS05590	963		old_locus_tag=E5982_05590
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	294352	295314	+	WP_123184942.1	WP_123184942.1		GDSL-type esterase/lipase family protein			E5982_RS05590	963	320	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	295476	295727	+							E5982_RS05595	252		old_locus_tag=E5982_05595
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	295476	295727	+	WP_235870170.1	WP_235870170.1		ferrous iron transport protein A			E5982_RS05595	252	83	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	295772	296008	+							E5982_RS05600	237		old_locus_tag=E5982_05600
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	295772	296008	+	WP_123184940.1	WP_123184940.1		ferrous iron transport protein A			E5982_RS05600	237	78	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	296084	298612	+							E5982_RS05605	2529		old_locus_tag=E5982_05605
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	296084	298612	+	WP_136845743.1	WP_136845743.1		ferrous iron transporter B			E5982_RS05605	2529	842	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	298758	298976	+							E5982_RS05610	219		old_locus_tag=E5982_05610
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	298758	298976	+	WP_136845744.1	WP_136845744.1		FeoB-associated Cys-rich membrane protein			E5982_RS05610	219	72	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	299034	299414	+							E5982_RS05615	381		old_locus_tag=E5982_05615
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	299034	299414	+	WP_123184937.1	WP_123184937.1		metal-dependent transcriptional regulator			E5982_RS05615	381	126	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	299600	300421	+							E5982_RS05620	822		old_locus_tag=E5982_05620
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	299600	300421	+	WP_235870171.1	WP_235870171.1		C39 family peptidase			E5982_RS05620	822	273	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	300418	301995	-							E5982_RS05625	1578		old_locus_tag=E5982_05625
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	300418	301995	-	WP_169301825.1	WP_169301825.1		helix-turn-helix transcriptional regulator			E5982_RS05625	1578	525	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	302395	305358	+							E5982_RS05630	2964		old_locus_tag=E5982_05630
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	302395	305358	+	WP_136845746.1	WP_136845746.1		molybdopterin-dependent oxidoreductase			E5982_RS05630	2964	987	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	305463	306068	+							E5982_RS05635	606		old_locus_tag=E5982_05635
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	305463	306068	+	WP_123184934.1	WP_123184934.1		4Fe-4S dicluster domain-containing protein			E5982_RS05635	606	201	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	306105	308000	-					recQ		E5982_RS05640	1896		old_locus_tag=E5982_05640
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	306105	308000	-	WP_136845747.1	WP_136845747.1		DNA helicase RecQ	recQ		E5982_RS05640	1896	631	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	308185	309027	+							E5982_RS09880	843		
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	308185	309027	+	WP_235870172.1	WP_235870172.1		C39 family peptidase			E5982_RS09880	843	280	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	309289	310269	+							E5982_RS05650	981		old_locus_tag=E5982_05650
CDS	with_protein	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	309289	310269	+	WP_123184932.1	WP_123184932.1		septum formation initiator family protein			E5982_RS05650	981	326	
gene	protein_coding	GCF_005046025.1	Primary Assembly	unplaced scaffold		NZ_SSTM01000003.1	310470	311519	+							E5982_RS05655	1050		old_locus_tag=E5982_05655
