# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	742683	744539	+	WP_068539823.1	WP_068539823.1		tRNA uridine(34) 5-carboxymethylaminomethyl modification radical SAM/GNAT enzyme Elp3			BN4314_RS03575	1857	618	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	744592	746214	-							BN4314_RS03580	1623		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	744592	746214	-	WP_232309712.1	WP_232309712.1		ABC transporter ATP-binding protein/permease			BN4314_RS03580	1623	540	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	746247	747983	-							BN4314_RS03585	1737		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	746247	747983	-	WP_021734498.1	WP_021734498.1		ABC transporter ATP-binding protein/permease			BN4314_RS03585	1737	578	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	748107	748829	-							BN4314_RS03590	723		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	748107	748829	-	WP_021734661.1	WP_021734661.1		GntR family transcriptional regulator			BN4314_RS03590	723	240	
gene	tRNA	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	749048	749124	-							BN4314_RS03595	77		
tRNA		GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	749048	749124	-				tRNA-Pro			BN4314_RS03595	77		anticodon=CGG
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	749142	750044	-							BN4314_RS03600	903		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	749142	750044	-	WP_021734564.1	WP_021734564.1		putative 4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase			BN4314_RS03600	903	300	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	750047	750343	-							BN4314_RS03605	297		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	750047	750343	-	WP_035097674.1	WP_035097674.1		Veg family protein			BN4314_RS03605	297	98	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	750562	751653	+							BN4314_RS03610	1092		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	750562	751653	+	WP_148424892.1	WP_148424892.1		Xaa-Pro peptidase family protein			BN4314_RS03610	1092	363	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	751894	752532	-					rdgB		BN4314_RS03615	639		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	751894	752532	-	WP_021734476.1	WP_021734476.1		RdgB/HAM1 family non-canonical purine NTP pyrophosphatase	rdgB		BN4314_RS03615	639	212	
gene	tRNA	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	752669	752744	-							BN4314_RS03620	76		
tRNA		GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	752669	752744	-				tRNA-Val			BN4314_RS03620	76		anticodon=TAC
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	752792	754375	+					murE		BN4314_RS03625	1584		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	752792	754375	+	WP_068539828.1	WP_068539828.1		UDP-N-acetylmuramyl-tripeptide synthetase	murE		BN4314_RS03625	1584	527	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	754410	755342	+							BN4314_RS03630	933		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	754410	755342	+	WP_021734624.1	WP_021734624.1		Cof-type HAD-IIB family hydrolase			BN4314_RS03630	933	310	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	755532	756791	+							BN4314_RS03635	1260		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	755532	756791	+	WP_021734537.1	WP_021734537.1		5-bromo-4-chloroindolyl phosphate hydrolysis family protein			BN4314_RS03635	1260	419	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	756914	758104	-							BN4314_RS03640	1191		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	756914	758104	-	WP_021734774.1	WP_021734774.1		toxic anion resistance protein			BN4314_RS03640	1191	396	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	758340	759554	-							BN4314_RS03645	1215		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	758340	759554	-	WP_021734609.1	WP_021734609.1		iron-containing alcohol dehydrogenase			BN4314_RS03645	1215	404	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	759815	760960	+							BN4314_RS03650	1146		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	759815	760960	+	WP_021734508.1	WP_021734508.1		hypothetical protein			BN4314_RS03650	1146	381	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	760957	761946	+							BN4314_RS03655	990		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	760957	761946	+	WP_068539830.1	WP_068539830.1		hypothetical protein			BN4314_RS03655	990	329	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	761997	762248	-							BN4314_RS03660	252		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	761997	762248	-	WP_068539832.1	WP_068539832.1		hypothetical protein			BN4314_RS03660	252	83	
gene	tRNA	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	762403	762477	+							BN4314_RS03665	75		
tRNA		GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	762403	762477	+				tRNA-Glu			BN4314_RS03665	75		anticodon=TTC
gene	tRNA	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	762534	762618	-							BN4314_RS03670	85		
tRNA		GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	762534	762618	-				tRNA-Leu			BN4314_RS03670	85		anticodon=TAA
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	762710	763720	-							BN4314_RS03675	1011		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	762710	763720	-	WP_068539834.1	WP_068539834.1		hypothetical protein			BN4314_RS03675	1011	336	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	763720	764568	-							BN4314_RS03680	849		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	763720	764568	-	WP_068539835.1	WP_068539835.1		septum formation initiator family protein			BN4314_RS03680	849	282	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	764741	765562	-					mazG		BN4314_RS03685	822		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	764741	765562	-	WP_082911240.1	WP_082911240.1		nucleoside triphosphate pyrophosphohydrolase	mazG		BN4314_RS03685	822	273	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	765712	769197	-					mfd		BN4314_RS03690	3486		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	765712	769197	-	WP_068539837.1	WP_068539837.1		transcription-repair coupling factor	mfd		BN4314_RS03690	3486	1161	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	769229	770206	+							BN4314_RS03695	978		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	769229	770206	+	WP_082911155.1	WP_082911155.1		YitT family protein			BN4314_RS03695	978	325	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	770321	771163	-							BN4314_RS03700	843		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	770321	771163	-	WP_068539839.1	WP_068539839.1		phosphatase			BN4314_RS03700	843	280	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	771205	772395	-							BN4314_RS03705	1191		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	771205	772395	-	WP_068540795.1	WP_068540795.1		pyridoxal phosphate-dependent aminotransferase			BN4314_RS03705	1191	396	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	772617	774533	-					ftsH		BN4314_RS03710	1917		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	772617	774533	-	WP_082911241.1	WP_082911241.1		ATP-dependent zinc metalloprotease FtsH	ftsH		BN4314_RS03710	1917	638	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	774745	775296	-					hpt		BN4314_RS03715	552		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	774745	775296	-	WP_021734775.1	WP_021734775.1		hypoxanthine phosphoribosyltransferase	hpt		BN4314_RS03715	552	183	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	775329	776843	-					tilS		BN4314_RS03720	1515		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	775329	776843	-	WP_232309713.1	WP_232309713.1		tRNA lysidine(34) synthetase TilS	tilS		BN4314_RS03720	1515	504	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	777040	777465	-							BN4314_RS03725	426		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	777040	777465	-	WP_021734475.1	WP_021734475.1		Hsp20 family protein			BN4314_RS03725	426	141	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	777726	778178	+							BN4314_RS03730	453		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	777726	778178	+	WP_068539843.1	WP_068539843.1		hypothetical protein			BN4314_RS03730	453	150	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	778250	778492	-							BN4314_RS03735	243		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	778250	778492	-	WP_021734596.1	WP_021734596.1		hypothetical protein			BN4314_RS03735	243	80	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	778505	779926	-							BN4314_RS03740	1422		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	778505	779926	-	WP_068539845.1	WP_068539845.1		PASTA domain-containing protein			BN4314_RS03740	1422	473	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	780034	782640	-					clpB		BN4314_RS03745	2607		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	780034	782640	-	WP_068539847.1	WP_068539847.1		ATP-dependent chaperone ClpB	clpB		BN4314_RS03745	2607	868	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	782958	783932	+							BN4314_RS03750	975		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	782958	783932	+	WP_082911156.1	WP_082911156.1		class I mannose-6-phosphate isomerase			BN4314_RS03750	975	324	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	783962	784576	-							BN4314_RS03755	615		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	783962	784576	-	WP_068539849.1	WP_068539849.1		HAD family phosphatase			BN4314_RS03755	615	204	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	784576	784998	-							BN4314_RS03760	423		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	784576	784998	-	WP_021734705.1	WP_021734705.1		helix-turn-helix transcriptional regulator			BN4314_RS03760	423	140	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	784988	785941	-							BN4314_RS03765	954		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	784988	785941	-	WP_068539851.1	WP_068539851.1		J domain-containing protein			BN4314_RS03765	954	317	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	786047	786886	-							BN4314_RS03770	840		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	786047	786886	-	WP_082911157.1	WP_082911157.1		nucleotide exchange factor GrpE			BN4314_RS03770	840	279	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	786899	788806	-					dnaK		BN4314_RS03775	1908		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	786899	788806	-	WP_068539855.1	WP_068539855.1		molecular chaperone DnaK	dnaK		BN4314_RS03775	1908	635	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	789269	789826	+					yfcE		BN4314_RS03780	558		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	789269	789826	+	WP_068539858.1	WP_068539858.1		phosphodiesterase	yfcE		BN4314_RS03780	558	185	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	790871	792355	+							BN4314_RS03790	1485		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	790871	792355	+	WP_068539862.1	WP_068539862.1		glycoside hydrolase family 32 protein			BN4314_RS03790	1485	494	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	792379	793677	+							BN4314_RS03795	1299		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	792379	793677	+	WP_068539864.1	WP_068539864.1		glycoside hydrolase family 32 protein			BN4314_RS03795	1299	432	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	793706	795121	+					gtfA		BN4314_RS03800	1416		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	793706	795121	+	WP_068539866.1	WP_068539866.1		sucrose phosphorylase	gtfA		BN4314_RS03800	1416	471	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	795136	796035	+							BN4314_RS03805	900		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	795136	796035	+	WP_068539867.1	WP_068539867.1		HAD-IIB family hydrolase			BN4314_RS03805	900	299	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	796111	796917	-							BN4314_RS03810	807		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	796111	796917	-	WP_068539869.1	WP_068539869.1		Cof-type HAD-IIB family hydrolase			BN4314_RS03810	807	268	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	796958	798481	-							BN4314_RS03815	1524		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	796958	798481	-	WP_068539870.1	WP_068539870.1		glycoside hydrolase family 32 protein			BN4314_RS03815	1524	507	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	798539	799489	-							BN4314_RS03820	951		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	798539	799489	-	WP_021734647.1	WP_021734647.1		carbohydrate kinase			BN4314_RS03820	951	316	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	799582	801546	-							BN4314_RS03825	1965		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	799582	801546	-	WP_068539873.1	WP_068539873.1		PTS beta-glucoside transporter subunit IIBCA			BN4314_RS03825	1965	654	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	801910	802902	-							BN4314_RS03830	993		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	801910	802902	-	WP_068539875.1	WP_068539875.1		LacI family DNA-binding transcriptional regulator			BN4314_RS03830	993	330	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	802913	803869	-					metA		BN4314_RS03835	957		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	802913	803869	-	WP_068539878.1	WP_068539878.1		homoserine O-succinyltransferase	metA		BN4314_RS03835	957	318	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	803990	805603	-							BN4314_RS03840	1614		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	803990	805603	-	WP_068539880.1	WP_068539880.1		DUF853 family protein			BN4314_RS03840	1614	537	
gene	tRNA	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	805908	805997	-							BN4314_RS03845	90		
tRNA		GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	805908	805997	-				tRNA-Ser			BN4314_RS03845	90		anticodon=TGA
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	806136	806597	+					tadA		BN4314_RS03850	462		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	806136	806597	+	WP_068539882.1	WP_068539882.1		tRNA adenosine(34) deaminase TadA	tadA		BN4314_RS03850	462	153	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	806879	808714	+							BN4314_RS03855	1836		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	806879	808714	+	WP_068539884.1	WP_068539884.1		CBS domain-containing protein			BN4314_RS03855	1836	611	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	808844	810031	+							BN4314_RS03860	1188		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	808844	810031	+	WP_232309750.1	WP_232309750.1		Nramp family divalent metal transporter			BN4314_RS03860	1188	395	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	810125	811003	-							BN4314_RS03865	879		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	810125	811003	-	WP_148424856.1	WP_148424856.1		PRC-barrel domain containing protein			BN4314_RS03865	879	292	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	811114	811575	-							BN4314_RS03870	462		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	811114	811575	-	WP_068539888.1	WP_068539888.1		YtxH domain-containing protein			BN4314_RS03870	462	153	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	811662	812372	-							BN4314_RS03875	711		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	811662	812372	-	WP_068539890.1	WP_068539890.1		hypothetical protein			BN4314_RS03875	711	236	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	812439	813788	-							BN4314_RS03880	1350		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	812439	813788	-	WP_068539892.1	WP_068539892.1		hemolysin family protein			BN4314_RS03880	1350	449	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	813800	814462	-							BN4314_RS03885	663		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	813800	814462	-	WP_068539893.1	WP_068539893.1		UDP-N-acetylglucosamine pyrophosphorylase			BN4314_RS03885	663	220	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	814528	815814	-					serS		BN4314_RS03890	1287		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	814528	815814	-	WP_068539894.1	WP_068539894.1		serine--tRNA ligase	serS		BN4314_RS03890	1287	428	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	816056	816283	+							BN4314_RS03895	228		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	816056	816283	+	WP_068539895.1	WP_068539895.1		hypothetical protein			BN4314_RS03895	228	75	
gene	tRNA	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	816456	816542	-							BN4314_RS03900	87		
tRNA		GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	816456	816542	-				tRNA-Leu			BN4314_RS03900	87		anticodon=CAG
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	816590	817474	-							BN4314_RS03905	885		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	816590	817474	-	WP_068539896.1	WP_068539896.1		bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase			BN4314_RS03905	885	294	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	817571	818443	-							BN4314_RS03910	873		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	817571	818443	-	WP_021734520.1	WP_021734520.1		hypothetical protein			BN4314_RS03910	873	290	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	818514	819239	-							BN4314_RS03915	726		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	818514	819239	-	WP_021734616.1	WP_021734616.1		NUDIX hydrolase			BN4314_RS03915	726	241	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	819253	820548	-					purD		BN4314_RS03920	1296		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	819253	820548	-	WP_068539897.1	WP_068539897.1		phosphoribosylamine--glycine ligase	purD		BN4314_RS03920	1296	431	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	820586	821506	-							BN4314_RS03925	921		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	820586	821506	-	WP_021734715.1	WP_021734715.1		DegV family protein			BN4314_RS03925	921	306	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	821513	822793	-							BN4314_RS03930	1281		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	821513	822793	-	WP_021734620.1	WP_021734620.1		adenylosuccinate synthase			BN4314_RS03930	1281	426	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	822937	824274	-					dnaB		BN4314_RS03935	1338		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	822937	824274	-	WP_081700897.1	WP_081700897.1		replicative DNA helicase	dnaB		BN4314_RS03935	1338	445	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	824884	825414	-					rplI		BN4314_RS03940	531		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	824884	825414	-	WP_068539898.1	WP_068539898.1		50S ribosomal protein L9	rplI		BN4314_RS03940	531	176	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	825449	825733	-					rpsR		BN4314_RS03945	285		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	825449	825733	-	WP_021625227.1	WP_021625227.1		30S ribosomal protein S18	rpsR		BN4314_RS03945	285	94	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	825754	826269	-					ssb		BN4314_RS03950	516		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	825754	826269	-	WP_068539900.1	WP_068539900.1		single-stranded DNA-binding protein	ssb		BN4314_RS03950	516	171	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	826321	826614	-					rpsF		BN4314_RS03955	294		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	826321	826614	-	WP_068539901.1	WP_068539901.1		30S ribosomal protein S6	rpsF		BN4314_RS03955	294	97	
gene	protein_coding	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	827002	827817	-							BN4314_RS03960	816		
CDS	with_protein	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	827002	827817	-	WP_068539902.1	WP_068539902.1		DUF4013 domain-containing protein			BN4314_RS03960	816	271	
gene	tRNA	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	827878	827965	-							BN4314_RS03965	88		
tRNA		GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	827878	827965	-				tRNA-Ser			BN4314_RS03965	88		anticodon=CGA
gene	tRNA	GCF_900078545.1	Primary Assembly	unplaced scaffold		NZ_FLLS01000002.1	828007	828097	-							BN4314_RS03970	91		
