# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	926669	927748	-	WP_102337940.1	WP_102337940.1		PTS system mannose/fructose/sorbose family transporter subunit IID			C1711_RS04250	1080	359	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	927738	928535	-							C1711_RS04255	798		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	927738	928535	-	WP_102337941.1	WP_102337941.1		PTS sugar transporter subunit IIC			C1711_RS04255	798	265	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	928632	929114	-					agaB		C1711_RS04260	483		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	928632	929114	-	WP_102337942.1	WP_102337942.1		PTS N-acetylgalactosamine transporter subunit IIB	agaB		C1711_RS04260	483	160	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	929190	929483	-					yajC		C1711_RS04265	294		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	929190	929483	-	WP_102337943.1	WP_102337943.1		preprotein translocase subunit YajC	yajC		C1711_RS04265	294	97	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	929483	929935	-							C1711_RS04270	453		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	929483	929935	-	WP_102337944.1	WP_102337944.1		PTS sugar transporter subunit IIA			C1711_RS04270	453	150	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	930511	931134	+							C1711_RS04275	624		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	930511	931134	+	WP_102337945.1	WP_102337945.1		hypothetical protein			C1711_RS04275	624	207	
gene	tRNA	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	931201	931276	-							C1711_RS04280	76		
tRNA		GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	931201	931276	-				tRNA-Thr			C1711_RS04280	76		anticodon=CGT
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	931431	932237	-							C1711_RS04285	807		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	931431	932237	-	WP_102337946.1	WP_102337946.1		purine-nucleoside phosphorylase			C1711_RS04285	807	268	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	932421	933608	-							C1711_RS04290	1188		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	932421	933608	-	WP_102337947.1	WP_102337947.1		hypothetical protein			C1711_RS04290	1188	395	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	933723	934808	-							C1711_RS04295	1086		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	933723	934808	-	WP_102337948.1	WP_102337948.1		isocitrate/isopropylmalate family dehydrogenase			C1711_RS04295	1086	361	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	934811	935506	-							C1711_RS04300	696		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	934811	935506	-	WP_102337949.1	WP_102337949.1		hypothetical protein			C1711_RS04300	696	231	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	935513	935959	-							C1711_RS04305	447		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	935513	935959	-	WP_102337950.1	WP_102337950.1		hypothetical protein			C1711_RS04305	447	148	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	935965	937137	-							C1711_RS04310	1173		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	935965	937137	-	WP_102337951.1	WP_102337951.1		NAD(P)-binding domain-containing protein			C1711_RS04310	1173	390	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	937204	938130	-							C1711_RS04315	927		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	937204	938130	-	WP_102337952.1	WP_102337952.1		DegV family protein			C1711_RS04315	927	308	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	938205	938789	-					raiA		C1711_RS04320	585		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	938205	938789	-	WP_102337953.1	WP_102337953.1		ribosome-associated translation inhibitor RaiA	raiA		C1711_RS04320	585	194	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	939094	940125	-							C1711_RS04325	1032		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	939094	940125	-	WP_159060049.1	WP_159060049.1		transporter substrate-binding domain-containing protein			C1711_RS04325	1032	343	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	940555	941202	-							C1711_RS04330	648		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	940555	941202	-	WP_234346229.1	WP_234346229.1		ComF family protein			C1711_RS04330	648	215	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	941539	943143	-							C1711_RS04335	1605		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	941539	943143	-	WP_102337955.1	WP_102337955.1		hypothetical protein			C1711_RS04335	1605	534	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	943143	944312	-					holB		C1711_RS04340	1170		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	943143	944312	-	WP_102337956.1	WP_102337956.1		DNA polymerase III subunit delta'	holB		C1711_RS04340	1170	389	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	944448	945065	-					tmk		C1711_RS04345	618		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	944448	945065	-	WP_234346230.1	WP_234346230.1		dTMP kinase	tmk		C1711_RS04345	618	205	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	945141	947672	-							C1711_RS04350	2532		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	945141	947672	-	WP_102337957.1	WP_102337957.1		DNA topoisomerase I			C1711_RS04350	2532	843	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	948175	948969	-					tatC		C1711_RS04355	795		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	948175	948969	-	WP_199824838.1	WP_199824838.1		twin-arginine translocase subunit TatC	tatC		C1711_RS04355	795	264	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	948969	949643	-							C1711_RS04360	675		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	948969	949643	-	WP_102337958.1	WP_102337958.1		twin-arginine translocase TatA/TatE family subunit			C1711_RS04360	675	224	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	949776	950090	-							C1711_RS04365	315		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	949776	950090	-	WP_102337959.1	WP_102337959.1		STAS domain-containing protein			C1711_RS04365	315	104	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	950137	951420	-							C1711_RS04370	1284		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	950137	951420	-	WP_102337960.1	WP_102337960.1		aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme			C1711_RS04370	1284	427	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	952190	954214	-					htpG		C1711_RS04375	2025		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	952190	954214	-	WP_102337961.1	WP_102337961.1		molecular chaperone HtpG	htpG		C1711_RS04375	2025	674	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	954921	955976	-					argF		C1711_RS04380	1056		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	954921	955976	-	WP_102337962.1	WP_102337962.1		ornithine carbamoyltransferase	argF		C1711_RS04380	1056	351	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	956226	957008	+							C1711_RS04385	783		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	956226	957008	+	WP_102337963.1	WP_102337963.1		MurR/RpiR family transcriptional regulator			C1711_RS04385	783	260	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	957333	958697	+							C1711_RS04390	1365		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	957333	958697	+	WP_102337964.1	WP_102337964.1		APC family permease			C1711_RS04390	1365	454	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	958701	959822	+					aguA		C1711_RS04395	1122		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	958701	959822	+	WP_102337965.1	WP_102337965.1		agmatine deiminase	aguA		C1711_RS04395	1122	373	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	959948	960748	-							C1711_RS04400	801		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	959948	960748	-	WP_102337966.1	WP_102337966.1		helix-turn-helix transcriptional regulator			C1711_RS04400	801	266	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	961027	962148	+					aguA		C1711_RS04405	1122		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	961027	962148	+	WP_102337967.1	WP_102337967.1		agmatine deiminase	aguA		C1711_RS04405	1122	373	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	962314	964500	-							C1711_RS04410	2187		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	962314	964500	-	WP_102337968.1	WP_102337968.1		ABC transporter permease			C1711_RS04410	2187	728	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	964490	965287	-							C1711_RS04415	798		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	964490	965287	-	WP_102337969.1	WP_102337969.1		ABC transporter ATP-binding protein			C1711_RS04415	798	265	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	965817	966638	+							C1711_RS04420	822		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	965817	966638	+	WP_102337970.1	WP_102337970.1		Cof-type HAD-IIB family hydrolase			C1711_RS04420	822	273	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	966664	967530	+					vsr		C1711_RS04425	867		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	966664	967530	+	WP_234346365.1	WP_234346365.1		DNA mismatch endonuclease Vsr	vsr		C1711_RS04425	867	288	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	967540	967794	+							C1711_RS04430	255		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	967540	967794	+	WP_102337972.1	WP_102337972.1		hypothetical protein			C1711_RS04430	255	84	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	968083	969459	+					nhaA		C1711_RS04435	1377		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	968083	969459	+	WP_102337973.1	WP_102337973.1		Na+/H+ antiporter NhaA	nhaA		C1711_RS04435	1377	458	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	969600	970541	-							C1711_RS04440	942		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	969600	970541	-	WP_102337974.1	WP_102337974.1		DHH family phosphoesterase			C1711_RS04440	942	313	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	970720	971568	+							C1711_RS04445	849		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	970720	971568	+	WP_102337975.1	WP_102337975.1		histidinol-phosphatase HisJ family protein			C1711_RS04445	849	282	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	971615	972577	-							C1711_RS04450	963		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	971615	972577	-	WP_102337976.1	WP_102337976.1		ROK family protein			C1711_RS04450	963	320	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	972587	973897	-					brnQ		C1711_RS04455	1311		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	972587	973897	-	WP_102338565.1	WP_102338565.1		branched-chain amino acid transport system II carrier protein	brnQ		C1711_RS04455	1311	436	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	974172	976838	-							C1711_RS04460	2667		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	974172	976838	-	WP_234346231.1	WP_234346231.1		UvrD-helicase domain-containing protein			C1711_RS04460	2667	888	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	977413	977904	-							C1711_RS04470	492		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	977413	977904	-	WP_102337978.1	WP_102337978.1		hypothetical protein			C1711_RS04470	492	163	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	977904	979988	-							C1711_RS04475	2085		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	977904	979988	-	WP_102338567.1	WP_102338567.1		hypothetical protein			C1711_RS04475	2085	694	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	980020	980427	-							C1711_RS04480	408		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	980020	980427	-	WP_234346366.1	WP_234346366.1		pilus assembly protein			C1711_RS04480	408	135	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	980498	980719	-							C1711_RS04485	222		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	980498	980719	-	WP_102337979.1	WP_102337979.1		hypothetical protein			C1711_RS04485	222	73	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	980719	981075	-							C1711_RS07725	357		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	980719	981075	-	WP_159060051.1	WP_159060051.1		hypothetical protein			C1711_RS07725	357	118	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	981282	981482	-							C1711_RS04495	201		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	981282	981482	-	WP_102338569.1	WP_102338569.1		hypothetical protein			C1711_RS04495	201	66	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	981525	982232	-							C1711_RS04500	708		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	981525	982232	-	WP_234346237.1	WP_234346237.1		type II secretion system F family protein			C1711_RS04500	708	235	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	982232	982981	-							C1711_RS04505	750		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	982232	982981	-	WP_102337981.1	WP_102337981.1		type II secretion system F family protein			C1711_RS04505	750	249	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	982954	984306	-							C1711_RS04510	1353		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	982954	984306	-	WP_102337982.1	WP_102337982.1		CpaF family protein			C1711_RS04510	1353	450	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	984303	985139	-							C1711_RS07850	837		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	984303	985139	-	WP_234346239.1	WP_234346239.1		ParA family protein			C1711_RS07850	837	278	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	985856	986626	-					cpaB		C1711_RS04520	771		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	985856	986626	-	WP_234346241.1	WP_234346241.1		Flp pilus assembly protein CpaB	cpaB		C1711_RS04520	771	256	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	986874	988091	-					rsgA		C1711_RS04525	1218		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	986874	988091	-	WP_199824840.1	WP_199824840.1		ribosome small subunit-dependent GTPase A	rsgA		C1711_RS04525	1218	405	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	988100	990787	-							C1711_RS04530	2688		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	988100	990787	-	WP_102337985.1	WP_102337985.1		cation-translocating P-type ATPase			C1711_RS04530	2688	895	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	991119	991595	-							C1711_RS04535	477		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	991119	991595	-	WP_102337986.1	WP_102337986.1		YhcH/YjgK/YiaL family protein			C1711_RS04535	477	158	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	991900	993369	+					pyk		C1711_RS04540	1470		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	991900	993369	+	WP_102337987.1	WP_102337987.1		pyruvate kinase	pyk		C1711_RS04540	1470	489	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	993685	994914	+							C1711_RS04545	1230		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	993685	994914	+	WP_102337988.1	WP_102337988.1		Fic family protein			C1711_RS04545	1230	409	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	994971	995864	-							C1711_RS04550	894		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	994971	995864	-	WP_234346243.1	WP_234346243.1		hypothetical protein			C1711_RS04550	894	297	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	996034	998499	-					pheT		C1711_RS04555	2466		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	996034	998499	-	WP_102337989.1	WP_102337989.1		phenylalanine--tRNA ligase subunit beta	pheT		C1711_RS04555	2466	821	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	998644	999714	-					pheS		C1711_RS04560	1071		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	998644	999714	-	WP_199824880.1	WP_199824880.1		phenylalanine--tRNA ligase subunit alpha	pheS		C1711_RS04560	1071	356	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1000297	1001826	+							C1711_RS04565	1530		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1000297	1001826	+	WP_234346244.1	WP_234346244.1		carboxypeptidase M32			C1711_RS04565	1530	509	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1002179	1003132	-							C1711_RS04570	954		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1002179	1003132	-	WP_234346367.1	WP_234346367.1		DMT family transporter			C1711_RS04570	954	317	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1003554	1006811	+							C1711_RS04575	3258		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1003554	1006811	+	WP_234346246.1	WP_234346246.1		insulinase family protein			C1711_RS04575	3258	1085	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1006847	1007689	+							C1711_RS04580	843		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1006847	1007689	+	WP_102337992.1	WP_102337992.1		5-formyltetrahydrofolate cyclo-ligase			C1711_RS04580	843	280	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1007788	1008702	-					metA		C1711_RS04585	915		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1007788	1008702	-	WP_102337993.1	WP_102337993.1		homoserine O-succinyltransferase	metA		C1711_RS04585	915	304	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1008922	1009722	+							C1711_RS04590	801		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1008922	1009722	+	WP_102337994.1	WP_102337994.1		SDR family oxidoreductase			C1711_RS04590	801	266	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1009906	1010922	+							C1711_RS04595	1017		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1009906	1010922	+	WP_102337995.1	WP_102337995.1		YitT family protein			C1711_RS04595	1017	338	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1011063	1011800	-							C1711_RS04600	738		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1011063	1011800	-	WP_102337996.1	WP_102337996.1		hypothetical protein			C1711_RS04600	738	245	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1011896	1013530	-					purH		C1711_RS04605	1635		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1011896	1013530	-	WP_102337997.1	WP_102337997.1		bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	purH		C1711_RS04605	1635	544	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1013770	1014405	+							C1711_RS04610	636		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1013770	1014405	+	WP_102337998.1	WP_102337998.1		GNAT family N-acetyltransferase			C1711_RS04610	636	211	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1014418	1016340	-							C1711_RS04615	1923		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1014418	1016340	-	WP_102337999.1	WP_102337999.1		DUF2207 domain-containing protein			C1711_RS04615	1923	640	
gene	tRNA	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1017733	1017823	-							C1711_RS04620	91		
tRNA		GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1017733	1017823	-				tRNA-Ser			C1711_RS04620	91		anticodon=GCT
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1017890	1018792	-					gluQRS		C1711_RS04625	903		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1017890	1018792	-	WP_234346248.1	WP_234346248.1		tRNA glutamyl-Q(34) synthetase GluQRS	gluQRS		C1711_RS04625	903	300	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1018982	1019140	-							C1711_RS07730	159		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1018982	1019140	-	WP_159060052.1	WP_159060052.1		hypothetical protein			C1711_RS07730	159	52	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1019358	1021931	-					clpB		C1711_RS04630	2574		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1019358	1021931	-	WP_102338001.1	WP_102338001.1		ATP-dependent chaperone ClpB	clpB		C1711_RS04630	2574	857	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1022710	1024164	-							C1711_RS04635	1455		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1022710	1024164	-	WP_102338002.1	WP_102338002.1		glycoside hydrolase family 1 protein			C1711_RS04635	1455	484	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1024173	1025624	-							C1711_RS04640	1452		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1024173	1025624	-	WP_234346250.1	WP_234346250.1		family 1 glycosylhydrolase			C1711_RS04640	1452	483	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1025628	1025963	-							C1711_RS04645	336		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1025628	1025963	-	WP_102338003.1	WP_102338003.1		PTS lactose/cellobiose transporter subunit IIA			C1711_RS04645	336	111	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1026036	1027340	-							C1711_RS04650	1305		
CDS	with_protein	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1026036	1027340	-	WP_102338004.1	WP_102338004.1		PTS transporter subunit EIIC			C1711_RS04650	1305	434	
gene	protein_coding	GCF_900199705.1	Primary Assembly	unplaced scaffold		NZ_LT904908.1	1027380	1027637	-							C1711_RS04655	258		
