## Mon Oct 10 06:31:03 2022
## emapper-2.1.9
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_e74keo15 --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_e74keo15 --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_e74keo15/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
WP_118094316.1	742722.HMPREF9463_01837	0.0	953.0	COG0642@1|root,COG2205@2|Bacteria,2I2M2@201174|Actinobacteria,4CXA2@84998|Coriobacteriia	84998|Coriobacteriia	T	His Kinase A (phosphoacceptor) domain	-	-	-	-	-	-	-	-	-	-	-	-	DUF3365,HATPase_c,HisKA
WP_118094505.1	742722.HMPREF9463_01925	3.53e-315	858.0	COG2873@1|root,COG2873@2|Bacteria,2I2EB@201174|Actinobacteria,4CU8H@84998|Coriobacteriia	84998|Coriobacteriia	E	Cys/Met metabolism PLP-dependent enzyme	-	-	2.5.1.49	ko:K01740	ko00270,ko01100,map00270,map01100	-	R01287,R04859	RC00020,RC02821,RC02848	ko00000,ko00001,ko01000	-	-	-	Cys_Met_Meta_PP
WP_118094584.1	1034345.CAEM01000030_gene956	5.14e-170	476.0	COG2099@1|root,COG2099@2|Bacteria,2HVKP@201174|Actinobacteria,4CX16@84998|Coriobacteriia	84998|Coriobacteriia	H	Precorrin-6x reductase CbiJ/CobK	-	-	1.3.1.106,1.3.1.54	ko:K05895	ko00860,ko01100,map00860,map01100	-	R05150,R05812	RC01280	ko00000,ko00001,ko01000	-	-	-	CbiJ
WP_118205874.1	742722.HMPREF9463_00164	4.81e-255	697.0	28H6R@1|root,2Z7J3@2|Bacteria,2I9RC@201174|Actinobacteria,4CU9Y@84998|Coriobacteriia	84998|Coriobacteriia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_118206253.1	742722.HMPREF9463_01171	3.55e-146	412.0	COG0454@1|root,COG0456@2|Bacteria,2I6A9@201174|Actinobacteria,4CWCC@84998|Coriobacteriia	84998|Coriobacteriia	K	Acetyltransferase (GNAT) family	-	-	-	-	-	-	-	-	-	-	-	-	Acetyltransf_1,Acetyltransf_10
WP_118225780.1	742722.HMPREF9463_01527	4.28e-181	504.0	COG2875@1|root,COG2875@2|Bacteria,2GJ97@201174|Actinobacteria,4CVJK@84998|Coriobacteriia	84998|Coriobacteriia	H	Tetrapyrrole (Corrin/Porphyrin) Methylases	-	-	-	-	-	-	-	-	-	-	-	-	TP_methylase
WP_118225837.1	742722.HMPREF9463_01499	0.0	1697.0	COG0013@1|root,COG0013@2|Bacteria,2GIUG@201174|Actinobacteria,4CV1V@84998|Coriobacteriia	84998|Coriobacteriia	J	Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain	alaS	-	6.1.1.7	ko:K01872	ko00970,map00970	M00359,M00360	R03038	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	-	DHHA1,tRNA-synt_2c,tRNA_SAD
WP_118226642.1	1519439.JPJG01000058_gene2070	1.28e-275	769.0	COG0446@1|root,COG0607@1|root,COG0446@2|Bacteria,COG0607@2|Bacteria,1TPWW@1239|Firmicutes,2484C@186801|Clostridia,2N6UE@216572|Oscillospiraceae	186801|Clostridia	P	Rhodanese Homology Domain	cdr	-	-	-	-	-	-	-	-	-	-	-	DrsE_2,Pyr_redox_2,Pyr_redox_dim,Rhodanese,TusA
WP_118226807.1	521003.COLINT_02111	1.81e-131	374.0	COG1476@1|root,COG1476@2|Bacteria,2H56M@201174|Actinobacteria,4CW4S@84998|Coriobacteriia	84998|Coriobacteriia	K	Psort location CytoplasmicMembrane, score 9.26	-	-	-	-	-	-	-	-	-	-	-	-	HTH_3
WP_118227044.1	742722.HMPREF9463_00149	6.8e-117	335.0	COG1827@1|root,COG1827@2|Bacteria,2H5TG@201174|Actinobacteria,4CW1S@84998|Coriobacteriia	84998|Coriobacteriia	S	3H domain	-	-	-	ko:K07105	-	-	-	-	ko00000	-	-	-	3H,HTH_11
WP_118227279.1	742722.HMPREF9463_00763	2.32e-85	252.0	2B1DC@1|root,31TU0@2|Bacteria,2HV71@201174|Actinobacteria,4CWF7@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_118237071.1	742722.HMPREF9463_01044	3.78e-74	222.0	COG0347@1|root,COG0347@2|Bacteria,2IKN1@201174|Actinobacteria,4CW39@84998|Coriobacteriia	84998|Coriobacteriia	K	Nitrogen regulatory protein P-II	-	-	-	ko:K04751	ko02020,map02020	-	-	-	ko00000,ko00001	-	-	-	P-II
WP_118256809.1	742722.HMPREF9463_01764	9.84e-301	843.0	COG4932@1|root,COG5263@1|root,COG4932@2|Bacteria,COG5263@2|Bacteria,2HF58@201174|Actinobacteria,4CXYT@84998|Coriobacteriia	84998|Coriobacteriia	M	Putative cell wall binding repeat	-	-	-	-	-	-	-	-	-	-	-	-	CW_binding_1
WP_118258625.1	742722.HMPREF9463_00325	1.38e-165	463.0	COG2188@1|root,COG2188@2|Bacteria,2I8QD@201174|Actinobacteria,4CVX3@84998|Coriobacteriia	84998|Coriobacteriia	K	UTRA	-	-	-	-	-	-	-	-	-	-	-	-	GntR,UTRA
WP_118258627.1	742722.HMPREF9463_00324	9.75e-214	593.0	COG1284@1|root,COG1284@2|Bacteria,2HUHK@201174|Actinobacteria,4CUPP@84998|Coriobacteriia	84998|Coriobacteriia	S	Psort location CytoplasmicMembrane, score	-	-	-	-	-	-	-	-	-	-	-	-	DUF2179,YitT_membrane
WP_118268027.1	742722.HMPREF9463_02014	5.47e-97	284.0	COG2963@1|root,COG2963@2|Bacteria,2IF4K@201174|Actinobacteria,4CW15@84998|Coriobacteriia	84998|Coriobacteriia	L	Helix-turn-helix domain	-	-	-	-	-	-	-	-	-	-	-	-	HTH_28
WP_118270739.1	742722.HMPREF9463_00610	1.99e-125	358.0	COG0311@1|root,COG0311@2|Bacteria,2GNYG@201174|Actinobacteria,4CW7K@84998|Coriobacteriia	84998|Coriobacteriia	H	Catalyzes the hydrolysis of glutamine to glutamate and ammonia as part of the biosynthesis of pyridoxal 5'-phosphate. The resulting ammonia molecule is channeled to the active site of PdxS	pdxT	-	4.3.3.6	ko:K08681	ko00750,map00750	-	R07456	RC00010,RC01783,RC03043	ko00000,ko00001,ko01000	-	-	-	SNO
WP_118328585.1	742722.HMPREF9463_00129	0.0	1647.0	COG0474@1|root,COG0474@2|Bacteria,2GJJC@201174|Actinobacteria,4CUKT@84998|Coriobacteriia	84998|Coriobacteriia	P	ATPase, P-type (transporting), HAD superfamily, subfamily IC	mgtA	-	3.6.3.2	ko:K01531	-	-	-	-	ko00000,ko01000	3.A.3.4	-	-	Cation_ATPase_C,Cation_ATPase_N,E1-E2_ATPase,Hydrolase
WP_118334273.1	742722.HMPREF9463_01108	4.16e-235	647.0	COG1609@1|root,COG1609@2|Bacteria,2GK1X@201174|Actinobacteria,4CYFQ@84998|Coriobacteriia	201174|Actinobacteria	K	helix_turn _helix lactose operon repressor	-	-	-	-	-	-	-	-	-	-	-	-	LacI,Peripla_BP_3
WP_118334445.1	742742.HMPREF9452_02101	1.13e-227	666.0	COG4485@1|root,COG4485@2|Bacteria,2GYX9@201174|Actinobacteria,4CVS6@84998|Coriobacteriia	84998|Coriobacteriia	S	PFAM Bacterial membrane protein YfhO	-	-	-	-	-	-	-	-	-	-	-	-	YfhO
WP_118334448.1	742722.HMPREF9463_01737	2.51e-235	647.0	COG0463@1|root,COG0463@2|Bacteria,2I2GR@201174|Actinobacteria,4CUVU@84998|Coriobacteriia	84998|Coriobacteriia	M	Glycosyltransferase like family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
WP_118334449.1	742722.HMPREF9463_01735	2.69e-180	502.0	COG1134@1|root,COG1134@2|Bacteria,2GIVF@201174|Actinobacteria,4CUBN@84998|Coriobacteriia	84998|Coriobacteriia	GM	ABC transporter	-	-	3.6.3.40	ko:K01990,ko:K09693	ko02010,map02010	M00251,M00254	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1,3.A.1.104	-	-	ABC_tran
WP_118335107.1	742722.HMPREF9463_00764	0.0	1041.0	COG4690@1|root,COG4690@2|Bacteria,2GM80@201174|Actinobacteria,4CUBY@84998|Coriobacteriia	84998|Coriobacteriia	E	Dipeptidase	-	-	-	ko:K08659	-	-	-	-	ko00000,ko01000,ko01002	-	-	-	Peptidase_C69
WP_118335363.1	742722.HMPREF9463_00710	3.05e-146	412.0	COG0406@1|root,COG0406@2|Bacteria	2|Bacteria	G	alpha-ribazole phosphatase activity	-	-	-	-	-	-	-	-	-	-	-	-	His_Phos_1
WP_118335365.1	742722.HMPREF9463_00711	2.2e-117	337.0	COG0406@1|root,COG0406@2|Bacteria	2|Bacteria	G	alpha-ribazole phosphatase activity	pgm6	-	5.4.2.11,5.4.2.12	ko:K01834,ko:K15634	ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko05230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map05230	M00001,M00002,M00003	R01518	RC00536	ko00000,ko00001,ko00002,ko01000,ko04131,ko04147	-	-	-	His_Phos_1
WP_118345060.1	1423790.BN53_01400	1.26e-67	218.0	COG3715@1|root,COG3715@2|Bacteria,1UZ1T@1239|Firmicutes,4HF54@91061|Bacilli,3FC9H@33958|Lactobacillaceae	91061|Bacilli	G	PTS system sorbose-specific iic component	ptsC	-	-	ko:K02795	ko00051,ko00520,ko01100,ko02060,map00051,map00520,map01100,map02060	M00276	R02630	RC00017,RC03206	ko00000,ko00001,ko00002,ko02000	4.A.6.1	-	-	EII-Sor
WP_118372829.1	742722.HMPREF9463_01523	1.28e-216	601.0	COG0609@1|root,COG0609@2|Bacteria,2GK8Z@201174|Actinobacteria,4CVI3@84998|Coriobacteriia	84998|Coriobacteriia	P	FecCD transport family	-	-	-	ko:K02015	ko02010,map02010	M00240	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.14	-	-	FecCD
WP_118376769.1	469378.Ccur_06450	1.51e-234	656.0	COG2233@1|root,COG2233@2|Bacteria,2GMH6@201174|Actinobacteria,4CUI7@84998|Coriobacteriia	84998|Coriobacteriia	F	permease	-	-	-	ko:K02824	-	-	-	-	ko00000,ko02000	2.A.40.1.1,2.A.40.1.2	-	-	Xan_ur_permease
WP_118377125.1	742722.HMPREF9463_00715	7.22e-207	578.0	2C6CR@1|root,2Z7X4@2|Bacteria,2GZY4@201174|Actinobacteria,4CUBX@84998|Coriobacteriia	84998|Coriobacteriia	S	Putative, 10TM heavy-metal exporter	-	-	-	ko:K07089	-	-	-	-	ko00000	-	-	-	ArsP_2
WP_118377249.1	411483.FAEPRAA2165_01644	8.63e-38	131.0	2E4R1@1|root,32ZJK@2|Bacteria,1VEMY@1239|Firmicutes,24NDK@186801|Clostridia,3WK25@541000|Ruminococcaceae	186801|Clostridia	S	Nitrous oxide-stimulated promoter	-	-	-	-	-	-	-	-	-	-	-	-	YgbA_NO
WP_118387105.1	742722.HMPREF9463_00896	7.95e-78	233.0	2BJ8R@1|root,32DID@2|Bacteria,2HW4G@201174|Actinobacteria,4CXZK@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_118387804.1	742722.HMPREF9463_01471	1.55e-228	631.0	COG0416@1|root,COG0416@2|Bacteria,2I8WT@201174|Actinobacteria,4CURT@84998|Coriobacteriia	84998|Coriobacteriia	I	Catalyzes the reversible formation of acyl-phosphate (acyl-PO(4)) from acyl- acyl-carrier-protein (acyl-ACP). This enzyme utilizes acyl-ACP as fatty acyl donor, but not acyl-CoA	plsX	-	2.3.1.15	ko:K03621	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R00851,R09380	RC00004,RC00039,RC00041	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	FA_synthesis
WP_118388206.1	742722.HMPREF9463_01941	1.39e-170	477.0	COG1366@1|root,COG2172@1|root,COG1366@2|Bacteria,COG2172@2|Bacteria,2HUNT@201174|Actinobacteria,4CV8A@84998|Coriobacteriia	84998|Coriobacteriia	T	Belongs to the anti-sigma-factor antagonist family	-	-	-	-	-	-	-	-	-	-	-	-	HATPase_c_2,STAS,STAS_2
WP_118450553.1	742722.HMPREF9463_01250	0.0	1496.0	COG0561@1|root,COG1263@1|root,COG1264@1|root,COG0561@2|Bacteria,COG1263@2|Bacteria,COG1264@2|Bacteria	2|Bacteria	G	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity	glvC	GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0008150,GO:0008643,GO:0016020,GO:0044464,GO:0051179,GO:0051234,GO:0071702,GO:0071944	2.7.1.199,2.7.1.208	ko:K02749,ko:K02750,ko:K02790,ko:K02791	ko00010,ko00500,ko00520,ko02060,map00010,map00500,map00520,map02060	M00266,M00268	R02738,R04111	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.1.1.10,4.A.1.1.16,4.A.1.1.3,4.A.1.1.4,4.A.1.1.8	-	-	PTS_EIIA_1,PTS_EIIB,PTS_EIIC
WP_118450645.1	742722.HMPREF9463_00304	8.76e-77	231.0	2B1F2@1|root,31TVS@2|Bacteria,2HV8R@201174|Actinobacteria,4CWHB@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_118935108.1	742722.HMPREF9463_00789	0.0	2558.0	COG0587@1|root,COG0587@2|Bacteria,2GJ1P@201174|Actinobacteria,4CV21@84998|Coriobacteriia	84998|Coriobacteriia	L	DNA polymerase III alpha subunit	-	-	2.7.7.7	ko:K02337	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_alpha,HHH_6,PHP,tRNA_anti-codon
WP_124785704.1	742722.HMPREF9463_00028	3.39e-253	696.0	COG0592@1|root,COG0592@2|Bacteria,2GJK3@201174|Actinobacteria,4CUF2@84998|Coriobacteriia	84998|Coriobacteriia	L	Confers DNA tethering and processivity to DNA polymerases and other proteins. Acts as a clamp, forming a ring around DNA (a reaction catalyzed by the clamp-loading complex) which diffuses in an ATP-independent manner freely and bidirectionally along dsDNA. Initially characterized for its ability to contact the catalytic subunit of DNA polymerase III (Pol III), a complex, multichain enzyme responsible for most of the replicative synthesis in bacteria	dnaN	-	2.7.7.7	ko:K02338	ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440	M00260	R00375,R00376,R00377,R00378	RC02795	ko00000,ko00001,ko00002,ko01000,ko03032,ko03400	-	-	-	DNA_pol3_beta,DNA_pol3_beta_2,DNA_pol3_beta_3
WP_124785705.1	742722.HMPREF9463_00030	7.02e-122	348.0	2B17D@1|root,31TMR@2|Bacteria,2HV19@201174|Actinobacteria,4CW50@84998|Coriobacteriia	84998|Coriobacteriia	S	Protein of unknown function (DUF721)	-	-	-	-	-	-	-	-	-	-	-	-	DUF721
WP_124785706.1	742722.HMPREF9463_00033	9.9e-105	303.0	COG1259@1|root,COG1259@2|Bacteria,2GN26@201174|Actinobacteria,4CWFQ@84998|Coriobacteriia	84998|Coriobacteriia	S	Bifunctional nuclease	-	-	-	ko:K08999	-	-	-	-	ko00000	-	-	-	DNase-RNase
WP_124785707.1	742722.HMPREF9463_00034	1.52e-63	196.0	COG2214@1|root,COG2214@2|Bacteria,2HV9B@201174|Actinobacteria,4CWI9@84998|Coriobacteriia	84998|Coriobacteriia	O	Heat shock protein DnaJ domain protein	-	-	-	-	-	-	-	-	-	-	-	-	DnaJ
WP_124785708.1	742722.HMPREF9463_00036	0.0	1199.0	COG1217@1|root,COG1217@2|Bacteria,2GJUJ@201174|Actinobacteria,4CUBE@84998|Coriobacteriia	84998|Coriobacteriia	T	GTP-binding protein TypA	typA	-	-	ko:K06207	-	-	-	-	ko00000	-	-	-	EFG_C,GTP_EFTU,GTP_EFTU_D2
WP_124785711.1	742722.HMPREF9463_00460	1.6e-113	357.0	COG4932@1|root,COG4932@2|Bacteria,2H1EY@201174|Actinobacteria,4CWPJ@84998|Coriobacteriia	84998|Coriobacteriia	M	Gram-positive pilin backbone subunit 2, Cna-B-like domain	-	-	-	-	-	-	-	-	-	-	-	-	GramPos_pilinBB,Gram_pos_anchor
WP_124785712.1	742722.HMPREF9463_00037	3.29e-191	540.0	COG1664@1|root,COG1664@2|Bacteria,2HW6C@201174|Actinobacteria,4CY1Z@84998|Coriobacteriia	84998|Coriobacteriia	M	Polymer-forming cytoskeletal	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_124785713.1	742722.HMPREF9463_00039	1.4e-238	656.0	COG2852@1|root,COG2852@2|Bacteria	2|Bacteria	L	Protein conserved in bacteria	-	-	2.1.1.72	ko:K07316	-	-	-	-	ko00000,ko01000,ko02048	-	-	-	DUF559
WP_124785714.1	742722.HMPREF9463_00045	0.0	872.0	COG0104@1|root,COG0104@2|Bacteria,2GMP4@201174|Actinobacteria,4CUX7@84998|Coriobacteriia	84998|Coriobacteriia	F	Plays an important role in the de novo pathway of purine nucleotide biosynthesis. Catalyzes the first committed step in the biosynthesis of AMP from IMP	purA	-	6.3.4.4	ko:K01939	ko00230,ko00250,ko01100,map00230,map00250,map01100	M00049	R01135	RC00458,RC00459	ko00000,ko00001,ko00002,ko01000	-	-	-	Adenylsucc_synt
WP_124785715.1	742722.HMPREF9463_00046	8.35e-313	852.0	COG0151@1|root,COG0151@2|Bacteria,2I2F5@201174|Actinobacteria,4CU8J@84998|Coriobacteriia	84998|Coriobacteriia	F	Belongs to the GARS family	purD	-	6.3.4.13	ko:K01945	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04144	RC00090,RC00166	ko00000,ko00001,ko00002,ko01000	-	-	-	DegV,GARS_A,GARS_C,GARS_N
WP_124785716.1	742722.HMPREF9463_00048	0.0	1112.0	COG1132@1|root,COG1132@2|Bacteria,2GITR@201174|Actinobacteria,4CUF1@84998|Coriobacteriia	84998|Coriobacteriia	V	ABC transporter transmembrane region	-	-	-	ko:K06147	-	-	-	-	ko00000,ko02000	3.A.1.106,3.A.1.109,3.A.1.21	-	-	ABC_membrane,ABC_tran
WP_124785717.1	742722.HMPREF9463_00049	2.73e-215	596.0	2F0J5@1|root,31QRU@2|Bacteria,2HSWH@201174|Actinobacteria,4CVC8@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_124785718.1	742722.HMPREF9463_00051	0.0	2172.0	COG0458@1|root,COG0458@2|Bacteria,2GK5N@201174|Actinobacteria,4CUHZ@84998|Coriobacteriia	84998|Coriobacteriia	F	Belongs to the CarB family	carB	-	6.3.5.5	ko:K01955	ko00240,ko00250,ko01100,map00240,map00250,map01100	M00051	R00256,R00575,R01395,R10948,R10949	RC00002,RC00010,RC00043,RC02750,RC02798,RC03314	ko00000,ko00001,ko00002,ko01000	-	-	-	CPSase_L_D2,CPSase_L_D3,MGS
WP_124785719.1	742722.HMPREF9463_00053	1.55e-197	552.0	COG4509@1|root,COG4509@2|Bacteria,2HWY7@201174|Actinobacteria,4CVXR@84998|Coriobacteriia	84998|Coriobacteriia	S	sortase, SrtB family	-	-	3.4.22.70	ko:K08600	-	-	-	-	ko00000,ko01000,ko01002,ko01011	-	-	-	Sortase
WP_124785720.1	742722.HMPREF9463_00054	6.16e-90	264.0	COG0314@1|root,COG0314@2|Bacteria,2HUX5@201174|Actinobacteria,4CVXF@84998|Coriobacteriia	84998|Coriobacteriia	H	molybdopterin synthase activity	-	-	-	-	-	-	-	-	-	-	-	-	MoaE
WP_124785721.1	742722.HMPREF9463_00058	1.89e-160	450.0	COG0299@1|root,COG0299@2|Bacteria,2H8QB@201174|Actinobacteria,4CUUR@84998|Coriobacteriia	84998|Coriobacteriia	F	Catalyzes the transfer of a formyl group from 10- formyltetrahydrofolate to 5-phospho-ribosyl-glycinamide (GAR), producing 5-phospho-ribosyl-N-formylglycinamide (FGAR) and tetrahydrofolate	purN	-	2.1.2.2	ko:K11175	ko00230,ko00670,ko01100,ko01110,ko01130,map00230,map00670,map01100,map01110,map01130	M00048	R04325,R04326	RC00026,RC00197,RC01128	ko00000,ko00001,ko00002,ko01000	-	-	-	Formyl_trans_N
WP_124785722.1	742722.HMPREF9463_00059	9.77e-97	282.0	COG1762@1|root,COG1762@2|Bacteria,2HUZH@201174|Actinobacteria,4CW1V@84998|Coriobacteriia	84998|Coriobacteriia	G	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	-	-	2.7.1.200	ko:K02773	ko00052,ko01100,ko02060,map00052,map01100,map02060	M00279	R05570	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.5.1	-	-	PTS_EIIA_2
WP_124785723.1	742722.HMPREF9463_00060	2.53e-254	702.0	COG0760@1|root,COG0760@2|Bacteria,2IGXV@201174|Actinobacteria,4CV20@84998|Coriobacteriia	84998|Coriobacteriia	M	peptidyl-prolyl isomerase	-	-	5.2.1.8	ko:K07533	-	-	-	-	ko00000,ko01000,ko03110	-	-	-	Rotamase,Rotamase_3,SurA_N_3
WP_124785726.1	742722.HMPREF9463_00064	1.38e-174	487.0	COG0765@1|root,COG0765@2|Bacteria,2GN44@201174|Actinobacteria,4CV4F@84998|Coriobacteriia	84998|Coriobacteriia	P	Binding-protein-dependent transport system inner membrane component	-	-	-	ko:K10040	ko02010,map02010	M00228	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.3	-	-	BPD_transp_1
WP_124785727.1	1480694.DC28_13360	3.05e-08	61.6	COG2197@1|root,COG2197@2|Bacteria,2JATP@203691|Spirochaetes	203691|Spirochaetes	KT	helix_turn_helix, Lux Regulon	-	-	-	-	-	-	-	-	-	-	-	-	GerE
WP_124785728.1	1437606.BBOH_0108	2.52e-108	332.0	COG2223@1|root,COG2223@2|Bacteria	2|Bacteria	P	nitrite transmembrane transporter activity	-	-	-	ko:K02575	ko00910,map00910	M00615	-	-	ko00000,ko00001,ko00002,ko02000	2.A.1.8	-	-	MFS_1
WP_124785730.1	742722.HMPREF9463_00086	1.89e-173	484.0	COG0846@1|root,COG0846@2|Bacteria,2IJ46@201174|Actinobacteria,4CUZZ@84998|Coriobacteriia	84998|Coriobacteriia	K	NAD-dependent protein deacetylase which modulates the activities of several enzymes which are inactive in their acetylated form	cobB	-	-	ko:K12410	-	-	-	-	ko00000,ko01000	-	-	-	SIR2
WP_124785732.1	931276.Cspa_c56490	5.95e-137	413.0	COG1263@1|root,COG1264@1|root,COG1263@2|Bacteria,COG1264@2|Bacteria,1TPJ8@1239|Firmicutes,24809@186801|Clostridia,36DV0@31979|Clostridiaceae	186801|Clostridia	G	PTS system, glucose-like IIB	glvC	-	2.7.1.199,2.7.1.208	ko:K02749,ko:K02750,ko:K02790,ko:K02791	ko00010,ko00500,ko00520,ko02060,map00010,map00500,map00520,map02060	M00266,M00268	R02738,R04111	RC00017,RC03206	ko00000,ko00001,ko00002,ko01000,ko02000	4.A.1.1.10,4.A.1.1.16,4.A.1.1.3,4.A.1.1.4,4.A.1.1.8	-	-	PTS_EIIB,PTS_EIIC
WP_124785733.1	742722.HMPREF9463_00092	0.0	1793.0	COG0650@1|root,COG1009@1|root,COG0650@2|Bacteria,COG1009@2|Bacteria,2GIT4@201174|Actinobacteria,4CVA3@84998|Coriobacteriia	84998|Coriobacteriia	CP	plastoquinone (Complex I)	-	-	-	ko:K14086	-	-	-	-	ko00000	-	-	-	NADHdh,Proton_antipo_M,Proton_antipo_N
WP_124785734.1	742722.HMPREF9463_00107	1.87e-220	609.0	COG1073@1|root,COG1073@2|Bacteria,2HT8T@201174|Actinobacteria,4CVT7@84998|Coriobacteriia	84998|Coriobacteriia	S	Prolyl oligopeptidase family	-	-	-	ko:K06889	-	-	-	-	ko00000	-	-	-	Hydrolase_4
WP_124785736.1	445975.COLSTE_01153	0.0	914.0	COG2723@1|root,COG2723@2|Bacteria,2GJAF@201174|Actinobacteria,4CUZH@84998|Coriobacteriia	84998|Coriobacteriia	G	Glycoside hydrolase family 1	-	-	3.2.1.86	ko:K01223	ko00010,ko00500,map00010,map00500	-	R00839,R05133,R05134	RC00049,RC00171,RC00714	ko00000,ko00001,ko01000	-	GT1	-	Glyco_hydro_1
WP_124785738.1	742722.HMPREF9463_00122	2.49e-303	833.0	COG4585@1|root,COG4585@2|Bacteria,2GSVZ@201174|Actinobacteria,4CVVS@84998|Coriobacteriia	84998|Coriobacteriia	T	Histidine kinase-like ATPases	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_124785739.1	742722.HMPREF9463_00123	9.1e-139	393.0	COG2197@1|root,COG2197@2|Bacteria,2H1YY@201174|Actinobacteria,4CVRB@84998|Coriobacteriia	84998|Coriobacteriia	K	Response regulator receiver domain	-	-	-	-	-	-	-	-	-	-	-	-	GerE,Response_reg
WP_124785740.1	742722.HMPREF9463_00124	1.76e-163	461.0	2A198@1|root,30PFQ@2|Bacteria,2H7SE@201174|Actinobacteria,4CWMW@84998|Coriobacteriia	84998|Coriobacteriia	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_124785741.1	742722.HMPREF9463_00125	1.57e-242	672.0	COG4260@1|root,COG4260@2|Bacteria,2HUEV@201174|Actinobacteria,4CVA4@84998|Coriobacteriia	84998|Coriobacteriia	L	SPFH domain-Band 7 family	-	-	-	-	-	-	-	-	-	-	-	-	Band_7_1
WP_124785742.1	742722.HMPREF9463_00126	5.21e-310	845.0	COG1996@1|root,COG1996@2|Bacteria,2GZE0@201174|Actinobacteria	201174|Actinobacteria	K	Psort location Cytoplasmic, score	-	-	-	-	-	-	-	-	-	-	-	-	-
WP_124785743.1	742722.HMPREF9463_00127	1.1e-174	487.0	2C1YG@1|root,2ZAA0@2|Bacteria,2GV42@201174|Actinobacteria,4CV0F@84998|Coriobacteriia	84998|Coriobacteriia	S	Domain of unknown function (DUF4428)	-	-	-	-	-	-	-	-	-	-	-	-	DUF4428
WP_124785745.1	445975.COLSTE_00173	2.07e-200	568.0	COG4099@1|root,COG4099@2|Bacteria,2HV5U@201174|Actinobacteria,4CWCY@84998|Coriobacteriia	84998|Coriobacteriia	S	phospholipase Carboxylesterase	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_S9
WP_124785746.1	445975.COLSTE_00174	6.08e-301	826.0	COG1263@1|root,COG1264@1|root,COG1263@2|Bacteria,COG1264@2|Bacteria,2I5AF@201174|Actinobacteria,4CUK2@84998|Coriobacteriia	84998|Coriobacteriia	G	phosphotransferase system, EIIB	-	-	-	-	-	-	-	-	-	-	-	-	PTS_EIIB,PTS_EIIC
