# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1060511	1061554	+	WP_124786153.1	WP_124786153.1		tRNA dihydrouridine synthase DusB	dusB		CV096_RS04580	1044	347	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1061557	1062789	+					hemW		CV096_RS04585	1233		old_locus_tag=CV096_04585
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1061557	1062789	+	WP_124786154.1	WP_124786154.1		radical SAM family heme chaperone HemW	hemW		CV096_RS04585	1233	410	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1062848	1063951	+							CV096_RS04590	1104		old_locus_tag=CV096_04590
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1062848	1063951	+	WP_206428121.1	WP_206428121.1		DnaJ domain-containing protein			CV096_RS04590	1104	367	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1064033	1065181	+					dnaJ		CV096_RS04595	1149		old_locus_tag=CV096_04595
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1064033	1065181	+	WP_124786155.1	WP_124786155.1		molecular chaperone DnaJ	dnaJ		CV096_RS04595	1149	382	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1065191	1066483	+							CV096_RS04600	1293		old_locus_tag=CV096_04600
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1065191	1066483	+	WP_124786156.1	WP_124786156.1		MiaB/RimO family radical SAM methylthiotransferase			CV096_RS04600	1293	430	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1066464	1067450	+							CV096_RS04605	987		old_locus_tag=CV096_04605
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1066464	1067450	+	WP_117773519.1	WP_117773519.1		PhoH family protein			CV096_RS04605	987	328	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1067447	1067956	+					ybeY		CV096_RS04610	510		old_locus_tag=CV096_04610
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1067447	1067956	+	WP_117654802.1	WP_117654802.1		rRNA maturation RNase YbeY	ybeY		CV096_RS04610	510	169	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1067966	1068343	+							CV096_RS04615	378		old_locus_tag=CV096_04615
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1067966	1068343	+	WP_117639888.1	WP_117639888.1		diacylglycerol kinase family protein			CV096_RS04615	378	125	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1068356	1069423	+					era		CV096_RS04620	1068		old_locus_tag=CV096_04620
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1068356	1069423	+	WP_197032771.1	WP_197032771.1		GTPase Era	era		CV096_RS04620	1068	355	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1069439	1070188	+					recO		CV096_RS04625	750		old_locus_tag=CV096_04625
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1069439	1070188	+	WP_124786157.1	WP_124786157.1		DNA repair protein RecO	recO		CV096_RS04625	750	249	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1070327	1070605	+					rpsO		CV096_RS04630	279		old_locus_tag=CV096_04630
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1070327	1070605	+	WP_035138510.1	WP_035138510.1		30S ribosomal protein S15	rpsO		CV096_RS04630	279	92	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1070756	1073002	+							CV096_RS04635	2247		old_locus_tag=CV096_04635
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1070756	1073002	+	WP_117773517.1	WP_117773517.1		polyribonucleotide nucleotidyltransferase			CV096_RS04635	2247	748	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1073643	1075313	+							CV096_RS04640	1671		old_locus_tag=CV096_04640
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1073643	1075313	+	WP_117654800.1	WP_117654800.1		ribonuclease J			CV096_RS04640	1671	556	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1075315	1078092	+							CV096_RS04645	2778		old_locus_tag=CV096_04645
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1075315	1078092	+	WP_231501558.1	WP_231501558.1		DNA translocase FtsK			CV096_RS04645	2778	925	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1078092	1079603	+							CV096_RS04650	1512		old_locus_tag=CV096_04650
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1078092	1079603	+	WP_117773515.1	WP_117773515.1		helix-turn-helix domain-containing protein			CV096_RS04650	1512	503	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1079630	1080127	+							CV096_RS04655	498		old_locus_tag=CV096_04655
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1079630	1080127	+	WP_117758513.1	WP_117758513.1		YajQ family cyclic di-GMP-binding protein			CV096_RS04655	498	165	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1080155	1081504	+					rimO		CV096_RS04660	1350		old_locus_tag=CV096_04660
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1080155	1081504	+	WP_124786158.1	WP_124786158.1		30S ribosomal protein S12 methylthiotransferase RimO	rimO		CV096_RS04660	1350	449	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1081604	1082152	+					pgsA		CV096_RS04665	549		old_locus_tag=CV096_04665
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1081604	1082152	+	WP_231500751.1	WP_231500751.1		CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase	pgsA		CV096_RS04665	549	182	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1082165	1082695	+							CV096_RS04670	531		old_locus_tag=CV096_04670
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1082165	1082695	+	WP_117773513.1	WP_117773513.1		CinA family protein			CV096_RS04670	531	176	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1083019	1084101	+					recA		CV096_RS04675	1083		old_locus_tag=CV096_04675
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1083019	1084101	+	WP_006235976.1	WP_006235976.1		recombinase RecA	recA		CV096_RS04675	1083	360	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1084113	1084805	+							CV096_RS04680	693		old_locus_tag=CV096_04680
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1084113	1084805	+	WP_117773512.1	WP_117773512.1		recombination regulator RecX			CV096_RS04680	693	230	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1085063	1086613	+					rny		CV096_RS04685	1551		old_locus_tag=CV096_04685
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1085063	1086613	+	WP_117773511.1	WP_117773511.1		ribonuclease Y	rny		CV096_RS04685	1551	516	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1086615	1087700	+							CV096_RS04690	1086		old_locus_tag=CV096_04690
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1086615	1087700	+	WP_117773510.1	WP_117773510.1		ATP-binding protein			CV096_RS04690	1086	361	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1087775	1088092	+							CV096_RS04695	318		old_locus_tag=CV096_04695
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1087775	1088092	+	WP_006235982.1	WP_006235982.1		stage V sporulation protein S			CV096_RS04695	318	105	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1088138	1089508	+					miaB		CV096_RS04700	1371		old_locus_tag=CV096_04700
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1088138	1089508	+	WP_117773509.1	WP_117773509.1		tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB	miaB		CV096_RS04700	1371	456	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1089508	1090446	+					miaA		CV096_RS04705	939		old_locus_tag=CV096_04705
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1089508	1090446	+	WP_117773508.1	WP_117773508.1		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA		CV096_RS04705	939	312	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1090446	1091735	+					hflX		CV096_RS04710	1290		old_locus_tag=CV096_04710
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1090446	1091735	+	WP_117773507.1	WP_117773507.1		GTPase HflX	hflX		CV096_RS04710	1290	429	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1091720	1092370	-							CV096_RS04715	651		old_locus_tag=CV096_04715
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1091720	1092370	-	WP_241154651.1	WP_241154651.1		DUF1624 domain-containing protein			CV096_RS04715	651	216	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1092424	1093068	-					lexA		CV096_RS04720	645		old_locus_tag=CV096_04720
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1092424	1093068	-	WP_040359862.1	WP_040359862.1		transcriptional repressor LexA	lexA		CV096_RS04720	645	214	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1093229	1093681	+							CV096_RS04725	453		old_locus_tag=CV096_04725
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1093229	1093681	+	WP_124786160.1	WP_124786160.1		LysM peptidoglycan-binding domain-containing protein			CV096_RS04725	453	150	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1093733	1094176	+					nrdR		CV096_RS04730	444		old_locus_tag=CV096_04730
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1093733	1094176	+	WP_022093781.1	WP_022093781.1		transcriptional regulator NrdR	nrdR		CV096_RS04730	444	147	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1094181	1094624	+					dut		CV096_RS04735	444		old_locus_tag=CV096_04735
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1094181	1094624	+	WP_117773504.1	WP_117773504.1		dUTP diphosphatase	dut		CV096_RS04735	444	147	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1095018	1096319	-							CV096_RS04740	1302		old_locus_tag=CV096_04740
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1095018	1096319	-	WP_124786161.1	WP_124786161.1		UDP-N-acetylglucosamine--LPS N-acetylglucosamine transferase			CV096_RS04740	1302	433	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1096438	1097376	+							CV096_RS04745	939		old_locus_tag=CV096_04745
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1096438	1097376	+	WP_117773502.1	WP_117773502.1		FAD-dependent oxidoreductase			CV096_RS04745	939	312	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1097531	1098142	+							CV096_RS04750	612		old_locus_tag=CV096_04750
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1097531	1098142	+	WP_192934515.1	WP_192934515.1		DUF1836 domain-containing protein			CV096_RS04750	612	203	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1098216	1099082	-							CV096_RS04755	867		old_locus_tag=CV096_04755
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1098216	1099082	-	WP_117773501.1	WP_117773501.1		DegV family protein			CV096_RS04755	867	288	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1099261	1100373	-							CV096_RS04760	1113		old_locus_tag=CV096_04760
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1099261	1100373	-	WP_197032151.1	WP_197032151.1		C40 family peptidase			CV096_RS04760	1113	370	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1100406	1100936	-							CV096_RS04765	531		old_locus_tag=CV096_04765
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1100406	1100936	-	WP_117773500.1	WP_117773500.1		adenine phosphoribosyltransferase			CV096_RS04765	531	176	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1100977	1101855	-							CV096_RS04770	879		old_locus_tag=CV096_04770
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1100977	1101855	-	WP_117773499.1	WP_117773499.1		MerR family transcriptional regulator			CV096_RS04770	879	292	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1101859	1102293	-							CV096_RS04775	435		old_locus_tag=CV096_04775
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1101859	1102293	-	WP_192934514.1	WP_192934514.1		FHA domain-containing protein			CV096_RS04775	435	144	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1102360	1103064	-							CV096_RS04780	705		old_locus_tag=CV096_04780
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1102360	1103064	-	WP_089573364.1	WP_089573364.1		CDP-alcohol phosphatidyltransferase family protein			CV096_RS04780	705	234	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1103461	1104189	+							CV096_RS04785	729		old_locus_tag=CV096_04785
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1103461	1104189	+	WP_055250122.1	WP_055250122.1		lantibiotic protection ABC transporter ATP-binding protein			CV096_RS04785	729	242	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1104186	1104956	+							CV096_RS04790	771		old_locus_tag=CV096_04790
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1104186	1104956	+	WP_055250124.1	WP_055250124.1		hypothetical protein			CV096_RS04790	771	256	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1104962	1105771	+							CV096_RS04795	810		old_locus_tag=CV096_04795
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1104962	1105771	+	WP_241154652.1	WP_241154652.1		lantibiotic ABC transporter permease			CV096_RS04795	810	269	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1105764	1106165	+							CV096_RS04800	402		old_locus_tag=CV096_04800
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1105764	1106165	+	WP_055250127.1	WP_055250127.1		hypothetical protein			CV096_RS04800	402	133	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1106211	1106873	+							CV096_RS04805	663		old_locus_tag=CV096_04805
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1106211	1106873	+	WP_055250129.1	WP_055250129.1		response regulator transcription factor			CV096_RS04805	663	220	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1106900	1108297	+							CV096_RS04810	1398		old_locus_tag=CV096_04810
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1106900	1108297	+	WP_124786163.1	WP_124786163.1		HAMP domain-containing histidine kinase			CV096_RS04810	1398	465	
gene	tRNA	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1108905	1108981	-							CV096_RS04815	77		old_locus_tag=CV096_04815
tRNA		GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1108905	1108981	-				tRNA-Pro			CV096_RS04815	77		anticodon=GGG
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1109062	1110276	-					coaBC		CV096_RS04820	1215		old_locus_tag=CV096_04820
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1109062	1110276	-	WP_240139041.1	WP_240139041.1		bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC	coaBC		CV096_RS04820	1215	404	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1110279	1110998	-							CV096_RS04825	720		old_locus_tag=CV096_04825
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1110279	1110998	-	WP_055250135.1	WP_055250135.1		hypothetical protein			CV096_RS04825	720	239	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1110995	1111804	-							CV096_RS04830	810		old_locus_tag=CV096_04830
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1110995	1111804	-	WP_055250137.1	WP_055250137.1		Nif3-like dinuclear metal center hexameric protein			CV096_RS04830	810	269	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1111801	1112979	-							CV096_RS04835	1179		old_locus_tag=CV096_04835
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1111801	1112979	-	WP_055250138.1	WP_055250138.1		aminotransferase class V-fold PLP-dependent enzyme			CV096_RS04835	1179	392	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1112986	1113657	-					rpe		CV096_RS04840	672		old_locus_tag=CV096_04840
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1112986	1113657	-	WP_055250140.1	WP_055250140.1		ribulose-phosphate 3-epimerase	rpe		CV096_RS04840	672	223	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1113676	1114683	-							CV096_RS04845	1008		old_locus_tag=CV096_04845
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1113676	1114683	-	WP_055250142.1	WP_055250142.1		NAD(P)-dependent glycerol-3-phosphate dehydrogenase			CV096_RS04845	1008	335	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1114693	1115376	-					plsY		CV096_RS04850	684		old_locus_tag=CV096_04850
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1114693	1115376	-	WP_055250144.1	WP_055250144.1		glycerol-3-phosphate 1-O-acyltransferase PlsY	plsY		CV096_RS04850	684	227	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1115369	1116703	-					der		CV096_RS04855	1335		old_locus_tag=CV096_04855
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1115369	1116703	-	WP_124786164.1	WP_124786164.1		ribosome biogenesis GTPase Der	der		CV096_RS04855	1335	444	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1116714	1118156	-							CV096_RS04860	1443		old_locus_tag=CV096_04860
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1116714	1118156	-	WP_117776261.1	WP_117776261.1		DUF512 domain-containing protein			CV096_RS04860	1443	480	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1118159	1119058	-							CV096_RS04865	900		old_locus_tag=CV096_04865
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1118159	1119058	-	WP_233505669.1	WP_233505669.1		4-hydroxy-3-methylbut-2-enyl diphosphate reductase			CV096_RS04865	900	299	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1119061	1119789	-							CV096_RS04870	729		old_locus_tag=CV096_04870
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1119061	1119789	-	WP_124786165.1	WP_124786165.1		1-acyl-sn-glycerol-3-phosphate acyltransferase			CV096_RS04870	729	242	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1119793	1120479	-					cmk		CV096_RS04875	687		old_locus_tag=CV096_04875
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1119793	1120479	-	WP_124786166.1	WP_124786166.1		(d)CMP kinase	cmk		CV096_RS04875	687	228	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1120546	1121475	-							CV096_RS04880	930		old_locus_tag=CV096_04880
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1120546	1121475	-	WP_206428131.1	WP_206428131.1		rRNA pseudouridine synthase			CV096_RS04880	930	309	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1121498	1122226	-					scpB		CV096_RS04885	729		old_locus_tag=CV096_04885
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1121498	1122226	-	WP_089571912.1	WP_089571912.1		SMC-Scp complex subunit ScpB	scpB		CV096_RS04885	729	242	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1122238	1123047	-							CV096_RS04890	810		old_locus_tag=CV096_04890
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1122238	1123047	-	WP_117742779.1	WP_117742779.1		segregation/condensation protein A			CV096_RS04890	810	269	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1123132	1123815	-							CV096_RS04895	684		old_locus_tag=CV096_04895
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1123132	1123815	-	WP_124786168.1	WP_124786168.1		site-2 protease family protein			CV096_RS04895	684	227	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1123825	1124121	-							CV096_RS04900	297		old_locus_tag=CV096_04900
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1123825	1124121	-	WP_164473297.1	WP_164473297.1		hypothetical protein			CV096_RS04900	297	98	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1124108	1126141	-							CV096_RS04905	2034		old_locus_tag=CV096_04905
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1124108	1126141	-	WP_124786169.1	WP_124786169.1		ABC-F family ATP-binding cassette domain-containing protein			CV096_RS04905	2034	677	
gene	tRNA	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1126217	1126289	-							CV096_RS04910	73		old_locus_tag=CV096_04910
tRNA		GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1126217	1126289	-				tRNA-Ala			CV096_RS04910	73		anticodon=GGC
gene	tRNA	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1126842	1126917	+							CV096_RS04915	76		old_locus_tag=CV096_04915
tRNA		GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1126842	1126917	+				tRNA-Ile			CV096_RS04915	76		anticodon=CAT
gene	tRNA	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1127127	1127199	-							CV096_RS04920	73		old_locus_tag=CV096_04920
tRNA		GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1127127	1127199	-				tRNA-Ala			CV096_RS04920	73		anticodon=GGC
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1127567	1128724	-							CV096_RS04925	1158		old_locus_tag=CV096_04925
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1127567	1128724	-	WP_124786170.1	WP_124786170.1		hypothetical protein			CV096_RS04925	1158	385	
gene	tRNA	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1129172	1129246	-							CV096_RS04930	75		old_locus_tag=CV096_04930
tRNA		GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1129172	1129246	-				tRNA-Val			CV096_RS04930	75		anticodon=CAC
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1129385	1130173	-							CV096_RS04935	789		old_locus_tag=CV096_04935
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1129385	1130173	-	WP_164473298.1	WP_164473298.1		DUF3825 domain-containing protein			CV096_RS04935	789	262	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1130219	1130638	-							CV096_RS04940	420		old_locus_tag=CV096_04940
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1130219	1130638	-	WP_082435457.1	WP_082435457.1		helix-turn-helix domain-containing protein			CV096_RS04940	420	139	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1130651	1130926	-							CV096_RS04945	276		old_locus_tag=CV096_04945
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1130651	1130926	-	WP_055250177.1	WP_055250177.1		hypothetical protein			CV096_RS04945	276	91	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1132082	1133707	-							CV096_RS04950	1626		old_locus_tag=CV096_04950
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1132082	1133707	-	WP_164473299.1	WP_164473299.1		reverse transcriptase domain-containing protein			CV096_RS04950	1626	541	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1134065	1134292	-							CV096_RS04955	228		
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1134065	1134292	-	WP_124786173.1	WP_124786173.1		hypothetical protein			CV096_RS04955	228	75	
gene	protein_coding	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1135382	1136158	-							CV096_RS04960	777		old_locus_tag=CV096_04955
CDS	with_protein	GCF_003856815.1	Primary Assembly	chromosome		NZ_CP024960.1	1135382	1136158	-	WP_055250181.1	WP_055250181.1		DUF1829 domain-containing protein			CV096_RS04960	777	258	
